tinh,huyen,xa,diaban,hoso,m4b16ma,m4b16c2a,m4b16c2b,m4b16c2c,m4b16c2d,m4b16c2e
605,3,13.0,3,14,15.0,0.0,0.0,11190.0,0.0,11190.0
605,3,13.0,3,14,6.0,0.0,0.0,1187.0,0.0,1187.0
605,3,13.0,3,14,12.0,0.0,0.0,3391.0,0.0,3391.0
605,3,13.0,3,14,8.0,0.0,0.0,1526.0,0.0,1526.0
605,3,13.0,3,14,9.0,0.0,0.0,6612.0,0.0,6612.0
605,3,13.0,3,14,3.0,0.0,0.0,24117.0,0.0,24117.0
605,3,13.0,3,15,6.0,0.0,0.0,186.0,0.0,186.0
605,3,13.0,3,15,8.0,0.0,0.0,119.0,0.0,119.0
605,3,13.0,3,15,3.0,0.0,0.0,7076.0,0.0,7076.0
605,3,13.0,3,15,13.0,0.0,0.0,2011.0,0.0,2011.0
605,3,13.0,3,15,11.0,0.0,0.0,551.0,0.0,551.0
605,3,13.0,3,15,15.0,0.0,0.0,745.0,0.0,745.0
605,5,1.0,7,13,6.0,0.0,0.0,0.0,28.0,28.0
605,5,1.0,7,13,8.0,0.0,0.0,0.0,10.0,10.0
605,5,1.0,7,13,4.0,0.0,0.0,0.0,85.0,85.0
605,5,1.0,7,14,4.0,0.0,27.0,0.0,0.0,27.0
605,5,1.0,7,14,6.0,0.0,0.0,0.0,11.0,11.0
605,5,1.0,7,14,8.0,0.0,38.0,0.0,23.0,61.0
605,5,1.0,7,14,2.0,0.0,11.0,0.0,0.0,11.0
605,5,1.0,7,14,3.0,0.0,23.0,0.0,0.0,23.0
605,5,1.0,7,15,8.0,0.0,0.0,64.0,39.0,103.0
605,5,1.0,7,15,3.0,0.0,0.0,211.0,146.0,357.0
605,5,1.0,7,15,11.0,0.0,0.0,188.0,78.0,266.0
605,5,1.0,7,15,7.0,0.0,0.0,45.0,0.0,45.0
605,5,1.0,7,15,6.0,0.0,0.0,220.0,0.0,220.0
605,5,3.0,9,13,19.0,0.0,805.0,0.0,0.0,805.0
605,5,3.0,9,13,3.0,985.0,6226.0,627.0,0.0,7838.0
605,5,3.0,9,13,13.0,523.0,1488.0,0.0,0.0,2011.0
605,5,3.0,9,13,6.0,97.0,362.0,0.0,0.0,459.0
605,5,3.0,9,13,7.0,56.0,0.0,0.0,0.0,56.0
605,5,3.0,9,13,15.0,0.0,1206.0,0.0,0.0,1206.0
605,5,3.0,9,13,9.0,0.0,2413.0,0.0,0.0,2413.0
605,5,3.0,9,13,18.0,0.0,3387.0,161.0,0.0,3548.0
605,5,3.0,9,13,1.0,443.0,1005.0,0.0,0.0,1448.0
605,5,3.0,9,13,12.0,0.0,511.0,604.0,0.0,1115.0
605,5,3.0,9,13,8.0,64.0,523.0,21.0,0.0,608.0
605,5,3.0,9,14,18.0,627.0,513.0,0.0,0.0,1140.0
605,5,3.0,9,14,11.0,0.0,0.0,143.0,0.0,143.0
605,5,3.0,9,14,8.0,247.0,41.0,10.0,19.0,317.0
605,5,3.0,9,14,3.0,2328.0,594.0,328.0,166.0,3416.0
605,5,3.0,9,14,13.0,1758.0,0.0,0.0,0.0,1758.0
605,5,3.0,9,14,15.0,238.0,0.0,0.0,0.0,238.0
605,5,3.0,9,14,7.0,261.0,0.0,0.0,0.0,261.0
605,5,3.0,9,14,4.0,0.0,114.0,0.0,0.0,114.0
605,5,3.0,9,14,1.0,855.0,210.0,0.0,0.0,1065.0
605,5,3.0,9,14,6.0,394.0,57.0,0.0,0.0,451.0
605,5,3.0,9,19,15.0,204.0,0.0,0.0,0.0,204.0
605,5,3.0,9,19,3.0,717.0,0.0,0.0,0.0,717.0
605,5,3.0,9,19,7.0,98.0,0.0,0.0,0.0,98.0
605,5,3.0,9,19,6.0,73.0,0.0,0.0,0.0,73.0
605,5,3.0,9,19,8.0,69.0,0.0,0.0,0.0,69.0
605,5,3.0,9,19,13.0,550.0,0.0,0.0,0.0,550.0
605,5,3.0,9,19,1.0,367.0,0.0,0.0,0.0,367.0
605,7,3.0,13,14,4.0,0.0,0.0,441.0,0.0,441.0
605,7,3.0,13,14,1.0,0.0,4.0,0.0,0.0,4.0
605,7,3.0,13,14,3.0,0.0,33.0,25729.0,33.0,25795.0
605,7,3.0,13,14,11.0,0.0,0.0,3754.0,0.0,3754.0
605,7,3.0,13,14,9.0,0.0,0.0,3701.0,0.0,3701.0
605,7,3.0,13,14,8.0,0.0,0.0,308.0,0.0,308.0
605,7,3.0,13,14,7.0,0.0,0.0,1498.0,0.0,1498.0
605,7,3.0,13,14,15.0,0.0,0.0,9252.0,0.0,9252.0
605,7,3.0,13,15,1.0,529.0,9.0,0.0,0.0,538.0
605,7,3.0,13,15,4.0,0.0,0.0,254.0,0.0,254.0
605,7,3.0,13,15,9.0,0.0,0.0,1958.0,0.0,1958.0
605,7,3.0,13,15,3.0,772.0,15.0,10052.0,15.0,10854.0
605,7,3.0,13,15,13.0,509.0,0.0,102.0,0.0,611.0
605,7,3.0,13,15,15.0,152.0,0.0,407.0,0.0,559.0
605,7,3.0,13,15,11.0,0.0,0.0,1273.0,0.0,1273.0
605,7,3.0,13,15,7.0,51.0,0.0,102.0,0.0,153.0
605,7,3.0,13,15,8.0,76.0,0.0,263.0,0.0,339.0
605,7,3.0,13,15,10.0,0.0,0.0,297.0,0.0,297.0
605,7,3.0,13,19,10.0,0.0,0.0,390.0,0.0,390.0
605,7,3.0,13,19,3.0,0.0,6.0,14038.0,6.0,14050.0
605,7,3.0,13,19,5.0,0.0,0.0,3560.0,0.0,3560.0
605,7,3.0,13,19,11.0,0.0,0.0,2360.0,0.0,2360.0
605,7,3.0,13,19,15.0,0.0,0.0,10681.0,0.0,10681.0
605,7,3.0,13,19,8.0,0.0,4.0,272.0,0.0,276.0
605,7,3.0,13,19,6.0,0.0,0.0,118.0,0.0,118.0
605,7,3.0,13,19,9.0,0.0,0.0,1598.0,0.0,1598.0
605,7,9.0,20,13,3.0,0.0,560.0,4008.0,0.0,4568.0
605,7,9.0,20,13,6.0,0.0,102.0,509.0,0.0,611.0
605,7,9.0,20,13,1.0,0.0,102.0,0.0,0.0,102.0
605,7,9.0,20,13,11.0,0.0,0.0,1485.0,0.0,1485.0
605,7,9.0,20,13,13.0,0.0,0.0,2543.0,0.0,2543.0
605,7,9.0,20,13,8.0,0.0,51.0,212.0,0.0,263.0
605,7,9.0,20,13,15.0,0.0,0.0,1017.0,0.0,1017.0
605,7,9.0,20,13,7.0,0.0,30.0,118.0,0.0,148.0
605,7,9.0,20,13,4.0,0.0,136.0,0.0,0.0,136.0
605,7,9.0,20,13,18.0,0.0,0.0,191.0,0.0,191.0
605,7,9.0,20,13,9.0,0.0,170.0,0.0,0.0,170.0
605,7,9.0,20,14,9.0,0.0,0.0,2421.0,0.0,2421.0
605,7,9.0,20,14,13.0,0.0,0.0,815.0,0.0,815.0
605,7,9.0,20,14,1.0,0.0,5.0,0.0,0.0,5.0
605,7,9.0,20,14,4.0,0.0,82.0,0.0,0.0,82.0
605,7,9.0,20,14,11.0,0.0,0.0,1956.0,0.0,1956.0
605,7,9.0,20,14,8.0,0.0,12.0,273.0,0.0,285.0
605,7,9.0,20,14,3.0,0.0,10.0,6557.0,10.0,6577.0
605,7,9.0,20,14,5.0,0.0,0.0,611.0,0.0,611.0
605,7,9.0,20,14,7.0,0.0,0.0,114.0,0.0,114.0
605,7,9.0,20,15,3.0,0.0,0.0,9248.0,4.0,9252.0
605,7,9.0,20,15,7.0,0.0,0.0,123.0,0.0,123.0
605,7,9.0,20,15,8.0,0.0,0.0,220.0,0.0,220.0
605,7,9.0,20,15,13.0,0.0,0.0,5727.0,0.0,5727.0
605,7,9.0,20,15,6.0,0.0,0.0,141.0,0.0,141.0
605,7,9.0,20,15,15.0,0.0,0.0,2643.0,0.0,2643.0
605,7,9.0,20,15,11.0,0.0,0.0,2390.0,0.0,2390.0
605,7,9.0,20,15,4.0,0.0,0.0,88.0,0.0,88.0
605,7,15.0,20,13,18.0,0.0,326.0,847.0,0.0,1173.0
605,7,15.0,20,13,6.0,0.0,12.0,24.0,0.0,36.0
605,7,15.0,20,13,1.0,0.0,2292.0,0.0,0.0,2292.0
605,7,15.0,20,13,10.0,0.0,0.0,204.0,0.0,204.0
605,7,15.0,20,13,4.0,0.0,82.0,0.0,0.0,82.0
605,7,15.0,20,13,11.0,0.0,0.0,1467.0,0.0,1467.0
605,7,15.0,20,13,3.0,0.0,1199.0,3590.0,6.0,4795.0
605,7,15.0,20,13,13.0,0.0,326.0,82.0,0.0,408.0
605,7,15.0,20,13,7.0,0.0,195.0,294.0,0.0,489.0
605,7,15.0,20,13,8.0,0.0,146.0,204.0,0.0,350.0
605,7,15.0,20,13,15.0,0.0,571.0,815.0,0.0,1386.0
605,7,15.0,20,13,2.0,0.0,5.0,0.0,0.0,5.0
605,7,15.0,20,13,9.0,0.0,0.0,978.0,0.0,978.0
605,7,15.0,20,14,3.0,0.0,6.0,1480.0,4.0,1490.0
605,7,15.0,20,14,4.0,0.0,98.0,0.0,0.0,98.0
605,7,15.0,20,14,11.0,0.0,0.0,1467.0,0.0,1467.0
605,7,15.0,20,14,9.0,0.0,0.0,565.0,0.0,565.0
605,7,15.0,20,14,1.0,0.0,82.0,0.0,0.0,82.0
605,7,15.0,20,14,8.0,0.0,131.0,285.0,0.0,416.0
605,7,15.0,20,14,7.0,0.0,24.0,171.0,0.0,195.0
605,7,15.0,20,14,6.0,0.0,0.0,245.0,0.0,245.0
605,7,15.0,20,14,13.0,0.0,163.0,530.0,0.0,693.0
605,7,15.0,20,15,4.0,0.0,37.0,186.0,0.0,223.0
605,7,15.0,20,15,15.0,372.0,521.0,372.0,0.0,1265.0
605,7,15.0,20,15,6.0,11.0,0.0,112.0,0.0,123.0
605,7,15.0,20,15,7.0,22.0,0.0,127.0,0.0,149.0
605,7,15.0,20,15,1.0,223.0,385.0,0.0,0.0,608.0
605,7,15.0,20,15,11.0,149.0,149.0,1117.0,0.0,1415.0
605,7,15.0,20,15,10.0,90.0,0.0,223.0,0.0,313.0
605,7,15.0,20,15,13.0,45.0,168.0,0.0,0.0,213.0
605,7,15.0,20,15,9.0,82.0,0.0,1106.0,0.0,1188.0
605,7,15.0,20,15,8.0,45.0,0.0,90.0,0.0,135.0
605,7,15.0,20,15,3.0,201.0,2816.0,1942.0,12.0,4971.0
605,9,4.0,10,13,8.0,0.0,0.0,285.0,0.0,285.0
605,9,4.0,10,13,6.0,0.0,0.0,489.0,0.0,489.0
605,9,4.0,10,13,4.0,0.0,0.0,204.0,0.0,204.0
605,9,4.0,10,13,11.0,0.0,0.0,1528.0,0.0,1528.0
605,9,4.0,10,13,3.0,0.0,0.0,9740.0,0.0,9740.0
605,9,4.0,10,13,18.0,0.0,0.0,1834.0,0.0,1834.0
605,9,4.0,10,13,15.0,0.0,0.0,611.0,0.0,611.0
605,9,4.0,10,14,6.0,0.0,0.0,969.0,0.0,969.0
605,9,4.0,10,14,7.0,0.0,0.0,60.0,0.0,60.0
605,9,4.0,10,14,13.0,0.0,0.0,1454.0,0.0,1454.0
605,9,4.0,10,14,3.0,0.0,0.0,31615.0,18.0,31633.0
605,9,4.0,10,14,11.0,0.0,0.0,2265.0,0.0,2265.0
605,9,4.0,10,14,15.0,0.0,0.0,3481.0,0.0,3481.0
605,9,4.0,10,14,8.0,0.0,0.0,334.0,0.0,334.0
605,9,4.0,10,15,4.0,0.0,0.0,254.0,0.0,254.0
605,9,4.0,10,15,1.0,0.0,17.0,0.0,0.0,17.0
605,9,4.0,10,15,15.0,0.0,0.0,3179.0,0.0,3179.0
605,9,4.0,10,15,11.0,0.0,0.0,2374.0,0.0,2374.0
605,9,4.0,10,15,6.0,0.0,0.0,254.0,0.0,254.0
605,9,4.0,10,15,10.0,0.0,0.0,212.0,0.0,212.0
605,9,4.0,10,15,7.0,0.0,0.0,102.0,0.0,102.0
605,9,4.0,10,15,8.0,0.0,0.0,254.0,0.0,254.0
605,9,4.0,10,15,9.0,0.0,0.0,2204.0,0.0,2204.0
605,9,4.0,10,15,3.0,0.0,67.0,16704.0,0.0,16771.0
605,9,11.0,8,13,8.0,0.0,0.0,67.0,0.0,67.0
605,9,11.0,8,13,10.0,0.0,0.0,297.0,0.0,297.0
605,9,11.0,8,13,11.0,0.0,0.0,805.0,0.0,805.0
605,9,11.0,8,13,9.0,0.0,0.0,915.0,0.0,915.0
605,9,11.0,8,13,3.0,0.0,85.0,8214.0,51.0,8350.0
605,9,11.0,8,13,18.0,0.0,0.0,763.0,0.0,763.0
605,9,11.0,8,13,6.0,0.0,0.0,144.0,0.0,144.0
605,9,11.0,8,13,1.0,0.0,51.0,0.0,0.0,51.0
605,9,11.0,8,14,8.0,0.0,0.0,189.0,0.0,189.0
605,9,11.0,8,14,9.0,0.0,0.0,705.0,0.0,705.0
605,9,11.0,8,14,11.0,0.0,0.0,881.0,0.0,881.0
605,9,11.0,8,14,6.0,0.0,0.0,132.0,0.0,132.0
605,9,11.0,8,14,3.0,0.0,0.0,5287.0,0.0,5287.0
605,9,11.0,8,20,3.0,0.0,118.0,9070.0,42.0,9230.0
605,9,11.0,8,20,8.0,0.0,102.0,305.0,0.0,407.0
605,9,11.0,8,20,16.0,0.0,0.0,2391.0,0.0,2391.0
605,9,11.0,8,20,6.0,0.0,297.0,542.0,0.0,839.0
605,9,11.0,8,20,1.0,0.0,109.0,0.0,0.0,109.0
605,9,11.0,8,20,11.0,0.0,0.0,1060.0,0.0,1060.0
605,9,15.0,5,13,9.0,237.0,0.0,1772.0,0.0,2009.0
605,9,15.0,5,13,10.0,67.0,0.0,170.0,0.0,237.0
605,9,15.0,5,13,7.0,42.0,0.0,0.0,0.0,42.0
605,9,15.0,5,13,1.0,136.0,51.0,0.0,0.0,187.0
605,9,15.0,5,13,6.0,39.0,0.0,407.0,0.0,446.0
605,9,15.0,5,13,4.0,0.0,0.0,2695.0,0.0,2695.0
605,9,15.0,5,13,8.0,102.0,0.0,305.0,0.0,407.0
605,9,15.0,5,13,11.0,102.0,0.0,1854.0,0.0,1956.0
605,9,15.0,5,13,15.0,170.0,0.0,1568.0,0.0,1738.0
605,9,15.0,5,13,3.0,428.0,32.0,10589.0,0.0,11049.0
605,9,15.0,5,14,4.0,0.0,0.0,158.0,0.0,158.0
605,9,15.0,5,14,6.0,220.0,0.0,352.0,0.0,572.0
605,9,15.0,5,14,3.0,1164.0,0.0,16363.0,0.0,17527.0
605,9,15.0,5,14,7.0,158.0,0.0,0.0,0.0,158.0
605,9,15.0,5,14,1.0,423.0,0.0,0.0,0.0,423.0
605,9,15.0,5,14,8.0,88.0,0.0,220.0,0.0,308.0
605,9,15.0,5,14,10.0,40.0,0.0,114.0,0.0,154.0
605,9,15.0,5,14,9.0,308.0,0.0,2467.0,0.0,2775.0
605,9,15.0,5,14,11.0,158.0,0.0,2706.0,0.0,2864.0
605,9,15.0,5,14,15.0,352.0,0.0,3084.0,0.0,3436.0
605,9,15.0,5,20,3.0,0.0,0.0,15020.0,0.0,15020.0
605,9,15.0,5,20,15.0,0.0,0.0,1229.0,0.0,1229.0
605,9,15.0,5,20,8.0,0.0,0.0,152.0,0.0,152.0
605,9,15.0,5,20,4.0,0.0,0.0,314.0,0.0,314.0
605,9,15.0,5,20,11.0,0.0,0.0,2526.0,0.0,2526.0
605,9,15.0,5,20,9.0,0.0,0.0,1763.0,0.0,1763.0
605,9,15.0,5,20,6.0,0.0,0.0,178.0,0.0,178.0
605,9,15.0,5,20,10.0,0.0,0.0,318.0,0.0,318.0
605,9,19.0,11,13,1.0,352.0,0.0,0.0,0.0,352.0
605,9,19.0,11,13,18.0,0.0,0.0,3965.0,0.0,3965.0
605,9,19.0,11,13,3.0,397.0,0.0,16380.0,0.0,16777.0
605,9,19.0,11,13,15.0,441.0,0.0,17623.0,0.0,18064.0
605,9,19.0,11,13,5.0,334.0,0.0,4406.0,0.0,4740.0
605,9,19.0,11,13,6.0,22.0,0.0,3084.0,0.0,3106.0
605,9,19.0,11,13,11.0,0.0,0.0,3260.0,0.0,3260.0
605,9,19.0,11,13,9.0,220.0,0.0,2643.0,0.0,2863.0
605,9,19.0,11,13,7.0,75.0,0.0,88.0,0.0,163.0
605,9,19.0,11,13,4.0,0.0,0.0,881.0,0.0,881.0
605,9,19.0,11,13,10.0,44.0,0.0,881.0,0.0,925.0
605,9,19.0,11,13,8.0,44.0,0.0,264.0,0.0,308.0
605,9,19.0,11,13,13.0,176.0,0.0,0.0,0.0,176.0
605,9,19.0,11,13,19.0,0.0,0.0,881.0,0.0,881.0
605,9,19.0,11,14,4.0,0.0,0.0,599.0,0.0,599.0
605,9,19.0,11,14,9.0,308.0,0.0,3216.0,0.0,3524.0
605,9,19.0,11,14,10.0,106.0,0.0,599.0,0.0,705.0
605,9,19.0,11,14,1.0,494.0,0.0,0.0,0.0,494.0
605,9,19.0,11,14,15.0,617.0,0.0,3128.0,0.0,3745.0
605,9,19.0,11,14,6.0,308.0,0.0,1586.0,0.0,1894.0
605,9,19.0,11,14,7.0,229.0,0.0,0.0,0.0,229.0
605,9,19.0,11,14,8.0,106.0,0.0,361.0,0.0,467.0
605,9,19.0,11,14,11.0,0.0,0.0,1850.0,0.0,1850.0
605,9,19.0,11,14,3.0,907.0,0.0,33175.0,0.0,34082.0
605,9,19.0,11,15,18.0,0.0,0.0,8089.0,0.0,8089.0
605,9,19.0,11,15,9.0,0.0,0.0,1621.0,0.0,1621.0
605,9,19.0,11,15,8.0,0.0,22.0,837.0,0.0,859.0
605,9,19.0,11,15,10.0,0.0,0.0,308.0,0.0,308.0
605,9,19.0,11,15,6.0,0.0,0.0,1322.0,0.0,1322.0
605,9,19.0,11,15,11.0,0.0,0.0,7578.0,0.0,7578.0
605,9,19.0,11,15,15.0,0.0,0.0,9891.0,0.0,9891.0
605,9,19.0,11,15,4.0,0.0,0.0,7269.0,0.0,7269.0
605,9,19.0,11,15,3.0,0.0,141.0,36567.0,0.0,36708.0
605,9,19.0,11,15,1.0,0.0,35.0,0.0,0.0,35.0
605,11,7.0,19,14,1.0,495.0,400.0,105.0,0.0,1000.0
605,11,7.0,19,14,3.0,2851.0,1711.0,950.0,0.0,5512.0
605,11,7.0,19,14,9.0,380.0,190.0,95.0,0.0,665.0
605,11,7.0,19,14,7.0,138.0,0.0,0.0,0.0,138.0
605,11,7.0,19,14,11.0,1426.0,1236.0,950.0,0.0,3612.0
605,11,7.0,19,14,13.0,190.0,333.0,285.0,0.0,808.0
605,11,7.0,19,14,8.0,48.0,48.0,28.0,0.0,124.0
605,11,7.0,19,14,6.0,238.0,0.0,0.0,0.0,238.0
605,11,7.0,19,14,15.0,950.0,475.0,285.0,0.0,1710.0
605,11,7.0,19,15,9.0,277.0,0.0,0.0,0.0,277.0
605,11,7.0,19,15,1.0,1304.0,65.0,122.0,0.0,1491.0
605,11,7.0,19,15,16.0,1467.0,0.0,0.0,0.0,1467.0
605,11,7.0,19,15,6.0,326.0,0.0,0.0,0.0,326.0
605,11,7.0,19,15,8.0,32.0,17.0,0.0,0.0,49.0
605,11,7.0,19,15,3.0,5705.0,326.0,424.0,0.0,6455.0
605,11,7.0,19,15,11.0,1060.0,0.0,0.0,0.0,1060.0
605,11,7.0,19,15,7.0,212.0,0.0,0.0,0.0,212.0
605,11,7.0,19,19,9.0,611.0,734.0,367.0,0.0,1712.0
605,11,7.0,19,19,11.0,1060.0,1060.0,815.0,0.0,2935.0
605,11,7.0,19,19,3.0,4320.0,3668.0,1793.0,0.0,9781.0
605,11,7.0,19,19,1.0,1337.0,978.0,204.0,0.0,2519.0
605,11,7.0,19,19,13.0,652.0,0.0,408.0,0.0,1060.0
605,11,7.0,19,19,7.0,228.0,204.0,82.0,0.0,514.0
605,11,7.0,19,19,8.0,57.0,82.0,57.0,0.0,196.0
605,11,7.0,19,19,6.0,285.0,0.0,155.0,0.0,440.0
605,11,7.0,19,19,15.0,1630.0,1386.0,978.0,0.0,3994.0
605,11,9.0,16,13,11.0,0.0,0.0,106.0,0.0,106.0
605,11,9.0,16,13,13.0,0.0,0.0,139.0,0.0,139.0
605,11,9.0,16,13,3.0,0.0,0.0,6520.0,326.0,6846.0
605,11,9.0,16,13,8.0,0.0,0.0,82.0,0.0,82.0
605,11,9.0,16,13,6.0,0.0,0.0,245.0,0.0,245.0
605,11,9.0,16,13,15.0,0.0,0.0,1630.0,0.0,1630.0
605,11,9.0,16,13,9.0,0.0,0.0,571.0,0.0,571.0
605,11,9.0,16,14,13.0,448.0,0.0,82.0,0.0,530.0
605,11,9.0,16,14,6.0,163.0,0.0,245.0,0.0,408.0
605,11,9.0,16,14,11.0,0.0,0.0,1223.0,0.0,1223.0
605,11,9.0,16,14,3.0,2364.0,0.0,15486.0,0.0,17850.0
605,11,9.0,16,14,8.0,41.0,0.0,163.0,0.0,204.0
605,11,9.0,16,14,1.0,783.0,0.0,0.0,0.0,783.0
605,11,9.0,16,14,10.0,0.0,0.0,245.0,0.0,245.0
605,11,9.0,16,14,7.0,122.0,0.0,0.0,0.0,122.0
605,11,9.0,16,14,9.0,0.0,0.0,1630.0,0.0,1630.0
605,11,9.0,16,14,15.0,571.0,0.0,1630.0,0.0,2201.0
605,11,9.0,16,15,3.0,2853.0,326.0,4564.0,0.0,7743.0
605,11,9.0,16,15,7.0,122.0,0.0,0.0,0.0,122.0
605,11,9.0,16,15,9.0,98.0,0.0,489.0,0.0,587.0
605,11,9.0,16,15,11.0,0.0,0.0,1223.0,0.0,1223.0
605,11,9.0,16,15,1.0,1223.0,131.0,0.0,0.0,1354.0
605,11,9.0,16,15,15.0,408.0,49.0,326.0,0.0,783.0
605,11,9.0,16,15,6.0,163.0,0.0,245.0,0.0,408.0
605,11,9.0,16,15,8.0,82.0,32.0,171.0,0.0,285.0
605,11,9.0,16,15,13.0,774.0,57.0,82.0,0.0,913.0
605,13,1.0,3,13,10.0,0.0,0.0,153.0,0.0,153.0
605,13,1.0,3,13,7.0,38.0,0.0,0.0,0.0,38.0
605,13,1.0,3,13,3.0,612.0,23.0,6431.0,32.0,7098.0
605,13,1.0,3,13,8.0,92.0,0.0,191.0,0.0,283.0
605,13,1.0,3,13,1.0,306.0,11.0,0.0,0.0,317.0
605,13,1.0,3,13,9.0,99.0,0.0,1991.0,0.0,2090.0
605,13,1.0,3,13,6.0,38.0,0.0,0.0,0.0,38.0
605,13,1.0,3,13,4.0,0.0,0.0,459.0,0.0,459.0
605,13,1.0,3,13,11.0,0.0,0.0,1302.0,0.0,1302.0
605,13,1.0,3,14,1.0,214.0,191.0,0.0,0.0,405.0
605,13,1.0,3,14,10.0,0.0,0.0,77.0,0.0,77.0
605,13,1.0,3,14,11.0,38.0,0.0,1416.0,0.0,1454.0
605,13,1.0,3,14,9.0,92.0,16.0,2067.0,0.0,2175.0
605,13,1.0,3,14,7.0,30.0,0.0,0.0,0.0,30.0
605,13,1.0,3,14,3.0,383.0,38.0,4046.0,23.0,4490.0
605,13,1.0,3,14,4.0,0.0,0.0,115.0,0.0,115.0
605,13,1.0,3,14,8.0,84.0,38.0,153.0,0.0,275.0
605,13,1.0,3,14,18.0,0.0,0.0,1195.0,0.0,1195.0
605,13,1.0,3,14,6.0,27.0,0.0,77.0,0.0,104.0
605,13,1.0,3,15,10.0,0.0,0.0,181.0,0.0,181.0
605,13,1.0,3,15,8.0,104.0,104.0,149.0,0.0,357.0
605,13,1.0,3,15,1.0,291.0,311.0,0.0,0.0,602.0
605,13,1.0,3,15,3.0,519.0,389.0,4407.0,194.0,5509.0
605,13,1.0,3,15,11.0,0.0,0.0,1101.0,0.0,1101.0
605,13,1.0,3,15,6.0,64.0,0.0,0.0,0.0,64.0
605,13,1.0,3,15,7.0,45.0,0.0,0.0,0.0,45.0
605,13,1.0,3,15,9.0,45.0,71.0,421.0,0.0,537.0
605,13,15.0,7,13,,,,,,
605,13,15.0,7,14,3.0,0.0,22.0,1341.0,0.0,1363.0
605,13,15.0,7,14,8.0,0.0,0.0,112.0,0.0,112.0
605,13,15.0,7,14,9.0,0.0,0.0,223.0,0.0,223.0
605,13,15.0,7,14,11.0,0.0,0.0,447.0,0.0,447.0
605,13,15.0,7,14,10.0,0.0,0.0,149.0,0.0,149.0
605,13,15.0,7,14,1.0,0.0,3.0,0.0,0.0,3.0
605,13,15.0,7,15,8.0,57.0,0.0,0.0,0.0,57.0
605,13,15.0,7,15,13.0,114.0,0.0,0.0,0.0,114.0
605,13,15.0,7,15,1.0,52.0,10.0,0.0,0.0,62.0
605,13,15.0,7,15,3.0,760.0,8.0,0.0,0.0,768.0
605,13,19.0,20,13,11.0,0.0,0.0,2543.0,0.0,2543.0
605,13,19.0,20,13,1.0,0.0,13.0,0.0,0.0,13.0
605,13,19.0,20,13,15.0,0.0,0.0,4239.0,0.0,4239.0
605,13,19.0,20,13,8.0,0.0,0.0,339.0,0.0,339.0
605,13,19.0,20,13,6.0,0.0,0.0,424.0,0.0,424.0
605,13,19.0,20,13,10.0,0.0,0.0,424.0,0.0,424.0
605,13,19.0,20,13,3.0,0.0,11.0,20345.0,25.0,20381.0
605,13,19.0,20,13,9.0,0.0,0.0,2543.0,0.0,2543.0
605,13,19.0,20,14,3.0,0.0,76.0,665.0,23.0,764.0
605,13,19.0,20,14,13.0,0.0,0.0,95.0,0.0,95.0
605,13,19.0,20,14,8.0,0.0,19.0,152.0,0.0,171.0
605,13,19.0,20,14,1.0,0.0,48.0,0.0,0.0,48.0
605,13,19.0,20,14,11.0,0.0,0.0,285.0,0.0,285.0
605,13,19.0,20,15,3.0,1688.0,652.0,326.0,24.0,2690.0
605,13,19.0,20,15,6.0,139.0,0.0,0.0,0.0,139.0
605,13,19.0,20,15,7.0,122.0,0.0,0.0,0.0,122.0
605,13,19.0,20,15,15.0,245.0,285.0,0.0,0.0,530.0
605,13,19.0,20,15,14.0,163.0,122.0,0.0,0.0,285.0
605,13,19.0,20,15,8.0,146.0,204.0,0.0,0.0,350.0
605,13,19.0,20,15,1.0,245.0,367.0,0.0,0.0,612.0
605,13,23.0,30,13,10.0,82.0,0.0,163.0,0.0,245.0
605,13,23.0,30,13,8.0,408.0,0.0,815.0,0.0,1223.0
605,13,23.0,30,13,1.0,1793.0,8.0,0.0,0.0,1801.0
605,13,23.0,30,13,4.0,0.0,0.0,652.0,0.0,652.0
605,13,23.0,30,13,7.0,122.0,0.0,0.0,0.0,122.0
605,13,23.0,30,13,3.0,2428.0,8.0,12511.0,8.0,14955.0
605,13,23.0,30,13,18.0,114.0,0.0,1793.0,0.0,1907.0
605,13,23.0,30,13,15.0,122.0,0.0,1712.0,0.0,1834.0
605,13,23.0,30,13,9.0,163.0,0.0,12063.0,0.0,12226.0
605,13,23.0,30,13,11.0,82.0,0.0,5379.0,0.0,5461.0
605,13,23.0,30,13,6.0,82.0,0.0,163.0,0.0,245.0
605,13,23.0,30,14,13.0,53.0,0.0,141.0,0.0,194.0
605,13,23.0,30,14,9.0,53.0,0.0,176.0,0.0,229.0
605,13,23.0,30,14,6.0,26.0,0.0,0.0,0.0,26.0
605,13,23.0,30,14,8.0,18.0,0.0,70.0,0.0,88.0
605,13,23.0,30,14,1.0,330.0,18.0,0.0,0.0,348.0
605,13,23.0,30,14,3.0,132.0,0.0,1496.0,0.0,1628.0
605,13,23.0,30,14,7.0,26.0,0.0,0.0,0.0,26.0
605,13,23.0,30,14,11.0,0.0,0.0,352.0,0.0,352.0
605,13,23.0,30,15,1.0,223.0,15.0,0.0,0.0,238.0
605,13,23.0,30,15,14.0,37.0,0.0,484.0,0.0,521.0
605,13,23.0,30,15,11.0,0.0,0.0,447.0,0.0,447.0
605,13,23.0,30,15,6.0,22.0,0.0,90.0,0.0,112.0
605,13,23.0,30,15,9.0,74.0,0.0,484.0,0.0,558.0
