tinh,huyen,xa,diaban,hoso,quyen,tsphieu,ttnt,dantoc,phdich,dtv,dt,tinh06,huyen06,xa06,diaban06,ttnt06,hoso06,ghepho,ngaydt,thangdt,tsnguoi,m1b1,tsmuc1b,m1c1,tsmuc1c,m1d1,m2act,m2atn
817,3,1.0,6,20,1,1,1,1,2,2,2,0,,,,,,0,14,9,5,2,,2,,2,655,0
817,3,3.0,15,13,1,1,2,1,2,2,2,817,3.0,3.0,15.0,2.0,13.0,1,6,6,2,2,,1,3.0,1,0,0
817,3,3.0,15,14,1,1,2,1,2,3,2,817,3.0,3.0,15.0,2.0,14.0,1,17,6,3,2,,2,,1,678,0
817,3,3.0,15,15,1,1,2,1,2,2,2,817,3.0,3.0,15.0,2.0,15.0,1,16,6,4,2,,2,,1,983,0
817,3,5.0,30,13,1,1,2,1,2,7,2,0,,,,,,0,29,9,2,2,,2,,2,299,20
817,3,5.0,30,15,1,1,2,1,2,2,2,0,,,,,,0,29,9,6,2,,2,,2,0,0
817,3,5.0,30,19,1,1,2,1,2,1,2,0,,,,,,0,29,9,2,2,,2,,2,360,0
817,3,9.0,11,14,1,1,2,1,2,1,2,817,3.0,9.0,11.0,2.0,14.0,1,12,6,6,2,,2,,1,560,46
817,3,9.0,11,15,1,1,2,1,2,1,2,817,3.0,9.0,11.0,2.0,15.0,1,11,6,1,2,,2,,1,0,0
817,3,9.0,11,20,1,1,2,1,2,2,2,817,3.0,9.0,11.0,2.0,20.0,1,11,6,7,2,,2,,1,0,0
817,3,13.0,17,14,1,1,2,1,2,8,2,0,,,,,,0,22,9,8,2,,2,,2,622,0
817,3,13.0,17,15,1,1,2,1,2,8,2,0,,,,,,0,22,9,2,2,,2,,2,452,129
817,3,13.0,17,20,1,1,2,1,2,7,2,0,,,,,,0,22,9,6,2,,2,,2,879,0
817,3,17.0,7,13,1,1,2,1,2,2,2,817,3.0,17.0,7.0,2.0,13.0,1,11,6,5,2,,2,,1,0,0
817,3,17.0,7,14,1,1,2,1,2,2,2,817,3.0,17.0,7.0,2.0,14.0,1,20,6,3,2,,2,,1,1085,0
817,3,17.0,7,15,1,1,2,1,2,1,2,817,3.0,17.0,7.0,2.0,15.0,1,28,6,3,2,,1,2.0,1,0,0
817,3,19.0,20,13,1,1,2,1,2,6,2,0,,,,,,0,25,9,2,2,,1,1.0,2,0,0
817,3,19.0,20,14,1,1,2,1,2,1,2,0,,,,,,0,25,9,6,2,,2,,2,714,25
817,3,19.0,20,15,1,1,2,1,2,7,2,0,,,,,,0,25,9,5,2,,2,,2,1500,0
817,5,3.0,24,13,1,1,2,5,2,1,3,817,5.0,3.0,24.0,2.0,13.0,1,22,9,3,2,,2,,1,0,0
817,5,3.0,24,14,1,1,2,5,2,2,3,817,5.0,3.0,24.0,2.0,14.0,1,19,9,1,2,,1,4.0,1,0,0
817,5,3.0,24,15,1,1,2,5,2,3,3,817,5.0,3.0,24.0,2.0,15.0,1,22,9,3,2,,1,3.0,1,0,0
817,5,4.0,14,13,1,1,2,1,2,1,3,0,,,,,,0,28,6,4,2,,2,,2,1806,0
817,5,4.0,14,14,1,1,2,5,2,2,3,0,,,,,,0,29,6,3,2,,2,,2,0,0
817,5,4.0,14,15,1,1,2,1,2,3,3,0,,,,,,0,29,6,2,2,,1,1.0,2,0,0
817,5,5.0,10,14,1,1,2,1,2,1,3,817,5.0,5.0,10.0,2.0,14.0,1,18,6,2,2,,2,,1,145,0
817,5,5.0,10,15,1,1,2,1,2,3,3,817,5.0,5.0,10.0,2.0,15.0,1,18,6,4,2,,2,,1,1003,0
817,5,5.0,10,19,1,1,2,1,2,2,3,0,,,,,,0,22,6,3,2,,2,,2,551,0
817,5,7.0,14,13,1,1,2,5,1,3,3,0,,,,,,0,6,10,3,2,,2,,2,235,0
817,5,7.0,14,14,1,1,2,5,2,2,3,0,,,,,,0,1,10,2,2,,1,2.0,2,0,0
817,5,7.0,14,19,1,1,2,5,2,1,3,0,,,,,,0,1,10,3,2,,2,,2,162,0
817,5,17.0,15,13,1,1,2,1,2,1,3,0,,,,,,0,5,7,6,2,,2,,2,0,0
817,5,17.0,15,14,1,1,2,1,2,2,3,0,,,,,,0,5,7,2,2,,1,1.0,2,0,0
817,5,17.0,15,15,1,1,2,1,2,3,3,0,,,,,,0,6,7,2,2,,2,,2,0,0
817,5,21.0,19,13,1,1,2,1,2,1,3,817,5.0,21.0,19.0,2.0,19.0,1,29,9,3,2,,2,,1,239,0
817,5,21.0,19,14,1,1,2,1,2,3,3,0,,,,,,0,25,9,2,2,,1,2.0,2,0,0
817,5,21.0,19,15,1,1,2,1,2,2,3,817,5.0,21.0,19.0,2.0,20.0,1,30,9,3,2,,1,3.0,1,160,87
817,7,1.0,9,13,1,1,1,1,2,3,4,0,,,,,,0,20,6,4,2,,2,,2,13223,0
817,7,1.0,9,14,1,1,1,1,2,2,4,0,,,,,,0,20,6,4,2,,2,,2,0,0
817,7,1.0,9,15,1,1,1,1,2,4,4,0,,,,,,0,20,6,3,2,,2,,2,9960,0
817,7,5.0,14,13,1,1,2,5,2,2,4,0,,,,,,0,19,9,4,2,,2,,2,0,0
817,7,5.0,14,14,1,1,2,5,2,3,4,0,,,,,,0,19,9,4,2,,2,,2,330,83
817,7,5.0,14,15,1,1,2,5,2,4,4,0,,,,,,0,19,9,1,2,,2,,2,0,0
817,7,8.0,22,13,1,1,2,1,2,2,4,817,7.0,8.0,22.0,2.0,13.0,1,26,6,4,2,,2,,1,2573,0
817,7,8.0,22,15,1,1,2,1,2,4,4,817,7.0,8.0,22.0,2.0,19.0,1,26,6,4,2,,2,,1,345,18
817,7,8.0,22,19,1,1,2,1,2,3,4,0,,,,,,0,26,6,4,2,,2,,2,283,14
817,7,9.0,13,13,1,1,2,1,2,2,4,0,,,,,,0,8,7,4,2,,2,,2,280,34
817,7,9.0,13,14,1,1,2,1,2,6,4,0,,,,,,0,8,7,5,2,,2,,2,115,31
817,7,9.0,13,15,1,1,2,1,2,3,4,0,,,,,,0,8,7,5,2,,2,,2,363,41
817,7,13.0,23,13,1,1,2,1,2,3,4,0,,,,,,0,26,9,5,2,,2,,2,744,52
817,7,13.0,23,14,1,1,2,1,2,4,4,817,7.0,13.0,23.0,2.0,14.0,1,26,9,5,2,,2,,1,0,0
817,7,13.0,23,15,1,1,2,1,2,2,4,817,7.0,13.0,23.0,2.0,15.0,1,26,9,8,2,,2,,1,0,0
817,7,17.0,8,13,1,1,2,1,2,3,4,0,,,,,,0,3,10,5,2,,2,,2,1232,50
817,7,17.0,8,14,1,1,2,1,2,2,4,0,,,,,,0,3,10,3,2,,2,,2,414,0
817,7,17.0,8,15,1,1,2,1,2,4,4,0,,,,,,0,3,10,5,2,,2,,2,525,0
817,9,7.0,11,13,1,1,2,1,2,1,5,817,9.0,7.0,11.0,2.0,13.0,1,26,6,2,2,,2,,1,0,0
817,9,7.0,11,14,1,1,2,1,2,2,5,817,9.0,7.0,11.0,2.0,20.0,1,20,6,7,2,,2,,1,7211,0
817,9,7.0,11,15,1,1,2,1,2,3,5,817,9.0,7.0,11.0,2.0,15.0,1,20,6,5,2,,2,,1,0,0
817,9,11.0,20,14,1,1,2,1,2,1,5,0,,,,,,0,19,6,4,2,,1,1.0,2,115,38
817,9,11.0,20,15,1,1,2,1,2,1,5,0,,,,,,0,24,7,2,2,,1,1.0,2,0,0
817,9,11.0,20,19,1,1,2,1,2,1,5,0,,,,,,0,2,7,3,2,,1,1.0,2,8760,0
817,9,14.0,17,13,1,1,2,1,2,1,5,817,9.0,14.0,17.0,2.0,13.0,1,10,10,5,2,,2,,1,376,0
817,9,14.0,17,14,1,1,2,1,2,1,5,817,9.0,14.0,17.0,2.0,14.0,1,16,10,4,2,,2,,1,120,0
817,9,14.0,17,15,1,1,2,1,2,1,58,0,,,,,,0,6,10,3,2,,1,1.0,2,0,0
817,9,15.0,7,14,1,1,2,1,2,1,5,0,,,,,,0,18,9,1,2,,1,2.0,2,0,0
817,9,15.0,7,15,1,1,2,5,2,1,5,0,,,,,,0,18,9,1,2,,1,1.0,2,0,0
817,9,15.0,7,19,1,1,2,1,2,1,5,0,,,,,,0,16,9,4,2,,2,,2,0,0
817,11,1.0,14,13,1,1,1,1,2,3,6,817,11.0,1.0,14.0,1.0,13.0,1,26,9,3,2,,2,,1,459,0
817,11,1.0,14,15,1,1,1,1,2,2,6,817,11.0,1.0,14.0,1.0,15.0,1,26,9,6,2,,2,,1,628,32
817,11,1.0,14,20,1,1,1,1,2,3,6,0,,,,,,0,27,9,3,2,,2,,2,0,0
817,11,7.0,5,13,1,1,2,1,2,3,6,817,11.0,7.0,5.0,2.0,13.0,1,2,7,3,2,,1,1.0,1,0,0
817,11,7.0,5,14,1,1,2,1,2,3,6,817,11.0,7.0,5.0,2.0,19.0,1,3,7,3,2,,1,1.0,1,0,0
817,11,7.0,5,15,1,1,2,1,2,2,6,817,11.0,7.0,5.0,2.0,15.0,1,5,7,4,2,,2,,1,0,0
817,11,11.0,11,13,1,1,2,5,2,1,6,0,,,,,,0,16,6,4,2,,1,1.0,2,0,0
817,11,11.0,11,14,1,1,2,5,2,3,6,0,,,,,,0,15,6,4,2,,2,,2,269,8
817,11,11.0,11,15,1,1,2,5,1,2,6,0,,,,,,0,15,6,3,2,,2,,2,0,0
817,11,17.0,22,13,1,1,2,1,2,1,6,817,11.0,17.0,22.0,2.0,13.0,1,19,9,6,2,,1,1.0,1,10,0
817,11,17.0,22,14,1,1,2,1,2,3,6,817,11.0,17.0,22.0,2.0,14.0,1,17,9,2,2,,1,2.0,1,0,0
817,11,17.0,22,15,1,1,2,1,2,3,6,817,11.0,17.0,22.0,2.0,15.0,1,19,9,1,2,,1,3.0,1,0,0
817,11,21.0,5,13,1,1,2,1,2,1,6,0,,,,,,0,9,9,2,2,,1,1.0,2,0,0
817,11,21.0,5,14,1,1,2,5,2,1,6,0,,,,,,0,11,9,3,2,,1,1.0,2,160,2483
817,11,21.0,5,19,1,1,2,5,2,3,6,0,,,,,,0,9,9,3,2,,1,2.0,2,450,0
817,11,25.0,12,13,1,1,2,1,2,2,6,817,11.0,25.0,12.0,2.0,13.0,1,25,6,2,2,,2,,1,0,0
817,11,25.0,12,14,1,1,2,5,2,3,6,817,11.0,25.0,12.0,2.0,14.0,1,24,6,4,2,,2,,1,571,0
817,11,25.0,12,15,1,1,2,1,2,1,6,817,11.0,25.0,12.0,2.0,15.0,1,25,6,3,2,,1,3.0,1,120,33
817,13,3.0,19,13,1,1,2,1,2,3,7,0,,,,,,0,4,7,2,2,,2,,2,0,0
817,13,3.0,19,14,1,1,2,1,2,3,7,0,,,,,,0,6,7,2,2,,2,,2,0,0
817,13,3.0,19,19,1,1,2,1,2,2,7,0,,,,,,0,5,7,2,2,,1,1.0,2,0,0
817,13,7.0,6,13,1,1,2,1,2,3,7,817,13.0,7.0,6.0,2.0,13.0,1,21,9,2,2,,2,,1,130,13
817,13,7.0,6,14,1,1,2,1,2,3,7,817,13.0,7.0,6.0,2.0,14.0,1,22,9,5,2,,2,,1,137,16
817,13,7.0,6,15,1,1,2,1,2,3,7,817,13.0,7.0,6.0,2.0,15.0,1,20,9,1,2,,2,,1,0,0
817,13,14.0,21,14,1,1,2,5,1,3,7,0,,,,,,0,17,9,5,2,,1,1.0,2,0,0
817,13,14.0,21,15,1,1,2,5,1,3,7,0,,,,,,0,16,9,3,2,,1,3.0,2,192,0
817,13,14.0,21,20,1,1,2,1,2,3,7,0,,,,,,0,15,9,3,2,,2,,2,659,0
817,13,17.0,5,13,1,1,2,5,2,3,7,817,13.0,17.0,5.0,2.0,13.0,1,29,6,5,2,,2,,1,1302,31
817,13,17.0,5,14,1,1,2,5,2,3,7,817,13.0,17.0,5.0,2.0,14.0,1,2,7,2,2,,1,1.0,1,0,0
817,13,17.0,5,15,1,1,2,5,2,1,7,817,13.0,17.0,5.0,2.0,15.0,1,29,6,4,2,,2,,1,2778,0
817,13,21.0,22,13,1,1,2,5,1,37,7,0,,,,,,0,22,6,4,2,,1,1.0,2,25,43
817,13,21.0,22,14,1,1,2,5,1,3,7,0,,,,,,0,24,6,3,2,,2,,2,0,0
817,13,21.0,22,15,1,1,2,5,2,1,7,0,,,,,,0,22,6,2,2,,2,,2,0,0
817,13,27.0,14,13,1,1,2,1,2,3,7,817,13.0,27.0,14.0,2.0,13.0,1,12,10,2,2,,1,3.0,1,160,45
817,13,27.0,14,14,1,1,2,5,2,3,7,817,13.0,27.0,14.0,2.0,14.0,1,10,10,5,2,,2,,1,150,0
817,13,27.0,14,15,1,1,2,5,1,3,7,817,13.0,27.0,14.0,2.0,15.0,1,14,10,3,2,,1,1.0,1,0,0
817,15,1.0,4,13,1,1,1,1,2,2,8,0,,,,,,0,9,7,3,2,,2,,2,520,41
817,15,1.0,4,14,1,1,1,1,2,1,8,0,,,,,,0,9,7,2,2,,2,,2,0,0
817,15,1.0,4,15,1,1,1,1,2,1,8,0,,,,,,0,8,7,4,2,,2,,2,14650,3426
817,15,5.0,13,13,1,1,2,1,2,2,8,0,,,,,,0,30,9,4,2,,2,,2,671,0
817,15,5.0,13,14,1,1,2,1,2,2,8,0,,,,,,0,29,9,6,2,,2,,2,537,0
817,15,5.0,13,15,1,1,2,1,2,2,8,0,,,,,,0,1,10,2,2,,2,,2,0,0
817,15,9.0,8,13,1,1,2,1,2,2,8,817,15.0,9.0,8.0,2.0,13.0,1,20,6,5,2,,2,,1,1069,40
817,15,9.0,8,14,1,1,2,1,2,2,8,817,15.0,9.0,8.0,2.0,14.0,1,21,6,2,2,,2,,1,0,0
817,15,9.0,8,15,1,1,2,1,2,1,8,817,15.0,9.0,8.0,2.0,15.0,1,20,6,5,2,,2,,1,700,0
817,15,13.0,8,13,1,1,2,1,2,2,8,0,,,,,,0,2,7,4,2,,2,,2,1937,0
817,15,13.0,8,14,1,1,2,1,2,2,8,0,,,,,,0,1,7,4,2,,2,,2,6205,0
817,15,13.0,8,15,1,1,2,1,2,1,8,0,,,,,,0,1,7,4,2,,2,,2,0,0
817,15,17.0,5,14,1,1,2,1,2,4,8,817,15.0,17.0,5.0,2.0,14.0,1,19,9,6,2,,2,,1,335,73
817,15,17.0,5,15,1,1,2,1,2,3,4,817,15.0,17.0,5.0,2.0,15.0,1,19,9,3,2,,1,2.0,1,0,0
817,15,17.0,5,19,1,1,2,1,2,2,8,0,,,,,,0,20,9,5,2,,1,2.0,2,0,0
817,15,19.0,2,13,1,1,2,1,2,2,8,0,,,,,,0,22,9,5,2,,2,,2,787,0
817,15,19.0,2,14,1,1,2,1,2,2,8,0,,,,,,0,23,9,4,1,1.0,2,,2,0,0
817,15,19.0,2,15,1,1,2,1,2,2,8,0,,,,,,0,25,9,5,2,,2,,2,1391,0
819,1,3.0,22,13,1,1,1,1,2,1,1,0,,,,,,0,15,6,4,2,,2,,2,1360,0
819,1,3.0,22,14,1,1,1,1,2,1,1,0,,,,,,0,18,6,5,2,,1,1.0,2,485,0
819,1,3.0,22,15,1,1,1,1,2,2,1,0,,,,,,0,24,6,3,2,,2,,2,200,0
819,1,5.0,31,13,1,1,1,1,2,2,1,0,,,,,,0,22,7,4,2,,2,,2,1000,0
819,1,5.0,31,14,1,1,1,1,2,4,1,0,,,,,,0,24,7,4,2,,2,,2,1350,0
819,1,5.0,31,15,1,1,1,1,2,1,1,0,,,,,,0,22,7,4,2,,2,,2,350,0
819,1,9.0,3,13,1,1,1,1,2,2,1,0,,,,,,0,21,9,5,2,,2,,2,0,0
819,1,9.0,3,14,1,1,1,1,2,1,1,0,,,,,,0,21,9,2,2,,2,,2,0,0
819,1,9.0,3,15,1,1,1,4,2,1,1,0,,,,,,0,24,9,3,2,,2,,2,670,0
819,1,15.0,18,13,1,1,1,5,2,2,1,0,,,,,,0,10,7,4,2,,2,,2,280,0
819,1,15.0,18,14,1,1,1,5,1,1,1,0,,,,,,0,10,7,4,2,,2,,2,245,0
819,1,15.0,18,15,1,1,1,5,2,3,1,0,,,,,,0,10,7,5,2,,2,,2,0,0
819,3,1.0,11,13,1,1,1,1,2,6,2,0,,,,,,0,2,11,3,2,,1,1.0,2,944,0
819,3,1.0,11,14,1,1,1,5,2,8,1,0,,,,,,0,8,11,7,2,,2,,2,0,0
819,3,1.0,11,15,1,1,1,5,2,8,2,0,,,,,,0,10,11,8,2,,2,,2,0,0
819,3,5.0,10,13,1,1,2,1,2,7,2,0,,,,,,0,10,7,4,2,,2,,2,1455,0
819,3,5.0,10,14,1,1,2,1,2,8,2,0,,,,,,0,8,7,6,2,,2,,2,0,0
819,3,5.0,10,15,1,1,2,1,2,6,2,0,,,,,,0,9,7,4,2,,1,1.0,2,848,0
819,3,9.0,2,13,1,1,2,1,2,7,2,0,,,,,,0,19,7,1,2,,2,,2,0,0
819,3,9.0,2,14,1,1,2,1,2,8,2,0,,,,,,0,18,7,2,2,,2,,2,0,0
819,3,9.0,2,15,1,1,2,1,2,6,2,0,,,,,,0,19,7,7,2,,1,2.0,2,317,0
819,3,11.0,1,13,1,1,2,1,2,6,2,819,3.0,11.0,1.0,2.0,13.0,1,22,6,7,2,,2,,1,146,104
819,3,11.0,1,14,1,1,2,1,2,8,2,0,,,,,,0,22,6,5,2,,2,,2,855,0
819,3,11.0,1,15,1,1,2,1,2,6,2,819,3.0,11.0,1.0,2.0,15.0,1,18,6,4,2,,2,,1,761,12
819,3,13.0,3,13,1,1,2,1,2,7,2,819,3.0,13.0,3.0,2.0,13.0,1,30,6,4,2,,2,,1,0,0
819,3,13.0,3,14,1,1,2,1,2,8,2,819,3.0,13.0,3.0,2.0,14.0,1,30,6,5,2,,2,,1,0,0
819,3,13.0,3,15,1,1,2,1,2,6,2,819,3.0,13.0,3.0,2.0,15.0,1,28,6,3,2,,2,,1,0,0
819,3,15.0,9,13,1,1,2,1,2,6,2,0,,,,,,0,28,7,4,2,,2,,2,2748,0
819,3,15.0,9,14,1,1,2,1,2,7,2,0,,,,,,0,28,7,4,2,,2,,2,597,0
819,3,15.0,9,15,1,1,2,1,2,7,2,0,,,,,,0,30,7,3,2,,2,,2,712,0
819,3,23.0,10,13,1,1,2,1,2,6,2,819,3.0,23.0,10.0,2.0,13.0,1,16,10,8,2,,2,,1,1704,0
819,3,23.0,10,14,1,1,2,1,2,6,2,819,3.0,23.0,10.0,2.0,14.0,1,18,10,3,2,,2,,1,0,0
819,3,23.0,10,15,1,1,2,1,2,8,2,819,3.0,23.0,10.0,2.0,15.0,1,5,10,4,2,,2,,1,340,0
819,5,1.0,21,13,1,1,1,1,2,11,3,819,5.0,1.0,21.0,1.0,13.0,1,5,7,4,2,,2,,1,887,0
819,5,1.0,21,14,1,1,1,1,2,11,3,819,5.0,1.0,21.0,1.0,14.0,1,30,6,1,2,,2,,1,0,0
819,5,1.0,21,19,1,1,1,1,2,11,3,0,,,,,,0,8,7,3,2,,2,,2,1305,17
819,5,3.0,1,13,1,1,2,5,2,15,39,819,5.0,3.0,1.0,2.0,13.0,1,9,7,4,2,,2,,1,60,17
819,5,3.0,1,14,1,1,2,5,2,15,39,819,5.0,3.0,1.0,2.0,14.0,1,12,7,4,2,,2,,1,0,0
819,5,3.0,1,15,1,1,2,5,2,15,39,0,,,,,,0,15,7,4,1,1.0,2,,2,0,0
819,5,11.0,9,13,1,1,2,1,2,13,3,819,5.0,11.0,9.0,2.0,13.0,9,10,10,2,2,,1,4.0,1,0,0
819,5,11.0,9,14,1,1,2,1,2,13,3,819,5.0,11.0,9.0,2.0,14.0,9,22,9,6,2,,1,1.0,1,0,0
819,5,11.0,9,15,1,1,2,1,2,13,3,819,5.0,11.0,9.0,2.0,15.0,9,20,9,7,2,,2,,1,850,0
819,5,13.0,39,13,1,1,2,1,2,17,4,819,5.0,13.0,39.0,2.0,13.0,1,25,6,4,2,,2,,1,11000,0
819,5,13.0,39,14,1,1,2,1,2,18,4,819,5.0,13.0,39.0,2.0,14.0,1,2,7,1,2,,2,,1,0,0
819,5,13.0,39,15,1,1,2,1,2,16,4,819,5.0,13.0,39.0,2.0,15.0,1,9,7,1,2,,1,1.0,1,0,0
819,5,21.0,11,13,1,1,2,1,2,13,3,819,5.0,21.0,11.0,2.0,13.0,9,1,10,2,2,,2,,1,0,0
819,5,21.0,11,14,1,1,2,1,2,13,3,819,5.0,21.0,11.0,2.0,14.0,9,27,9,5,2,,2,,1,45715,0
819,5,21.0,11,15,1,1,2,1,2,12,3,819,5.0,21.0,11.0,2.0,15.0,9,25,9,2,2,,2,,1,0,0
819,5,23.0,19,13,1,1,2,1,2,13,3,819,5.0,23.0,19.0,2.0,13.0,1,20,6,3,2,,2,,1,125,9
819,5,23.0,19,14,1,1,2,1,2,12,3,819,5.0,23.0,19.0,2.0,14.0,1,17,6,4,2,,2,,1,230,0
819,5,23.0,19,15,1,1,2,1,2,13,3,819,5.0,23.0,19.0,2.0,15.0,1,18,6,7,2,,1,1.0,1,6570,0
819,5,25.0,1,13,1,1,2,1,2,12,3,0,,,,,,0,2,7,5,2,,2,,2,26700,0
819,5,25.0,1,14,1,1,2,1,2,13,3,0,,,,,,0,12,7,5,2,,2,,2,0,0
819,5,25.0,1,19,1,1,2,1,2,12,3,0,,,,,,0,9,7,4,2,,2,,2,52,0
819,5,33.0,29,13,1,1,2,1,2,14,39,0,,,,,,0,18,7,5,2,,2,,2,960,0
819,5,33.0,29,14,1,1,2,1,2,14,39,0,,,,,,0,21,7,3,2,,2,,2,0,0
819,5,33.0,29,15,1,1,2,4,2,14,39,0,,,,,,0,24,7,3,2,,2,,2,0,0
819,5,35.0,36,13,1,1,2,1,2,15,3,819,5.0,35.0,36.0,2.0,13.0,1,30,9,3,2,,2,,1,260,0
819,5,35.0,36,14,1,1,2,1,2,15,3,819,5.0,35.0,36.0,2.0,19.0,1,3,10,5,2,,2,,1,640,42
819,5,35.0,36,15,1,1,2,1,2,15,3,819,5.0,35.0,36.0,2.0,15.0,1,6,10,5,2,,2,,1,900,164
819,5,37.0,2,13,1,1,2,1,2,18,4,0,,,,,,0,10,10,5,2,,2,,2,589,306
819,5,37.0,2,14,1,1,2,1,2,18,4,0,,,,,,0,14,10,5,2,,2,,2,58,0
819,5,37.0,2,20,1,1,2,1,2,18,4,0,,,,,,0,12,10,3,2,,2,,2,0,0
819,7,5.0,8,13,1,1,2,1,2,21,5,0,,,,,,0,27,10,3,2,,2,,2,0,0
819,7,5.0,8,14,1,1,2,1,2,21,5,0,,,,,,0,19,10,3,2,,2,,2,0,0
819,7,5.0,8,15,1,1,2,1,2,19,5,0,,,,,,0,21,10,3,2,,2,,2,0,0
819,7,7.0,9,13,1,1,2,1,2,19,5,0,,,,,,0,7,7,3,1,1.0,2,,2,0,0
819,7,7.0,9,14,1,1,2,1,2,21,5,0,,,,,,0,7,7,3,2,,2,,2,0,0
819,7,7.0,9,15,1,1,2,1,2,19,5,0,,,,,,0,4,7,3,2,,2,,2,726,0
819,7,13.0,25,13,1,1,2,1,2,21,5,819,7.0,13.0,25.0,2.0,13.0,1,9,10,6,2,,2,,1,640,0
819,7,13.0,25,14,1,1,2,1,2,19,5,819,7.0,13.0,25.0,2.0,14.0,1,4,10,6,2,,2,,1,600,0
819,7,13.0,25,15,1,1,2,1,2,19,5,819,7.0,13.0,25.0,2.0,15.0,1,7,10,6,2,,2,,1,0,0
819,7,17.0,23,13,1,1,2,1,2,21,5,819,7.0,17.0,23.0,2.0,13.0,1,25,7,11,2,,2,,1,0,0
819,7,17.0,23,14,1,1,2,5,2,21,5,819,7.0,17.0,23.0,2.0,14.0,1,15,7,2,2,,2,,1,0,0
819,7,17.0,23,15,1,1,2,5,2,19,5,819,7.0,17.0,23.0,2.0,15.0,1,11,7,8,2,,2,,1,0,0
819,7,19.0,19,13,1,1,2,5,2,22,5,0,,,,,,0,15,9,3,2,,2,,2,0,0
819,7,19.0,19,14,1,1,2,5,2,21,5,0,,,,,,0,15,9,4,2,,2,,2,0,0
819,7,19.0,19,15,1,1,2,5,2,19,5,0,,,,,,0,16,9,3,2,,2,,2,0,0
819,7,25.0,18,13,1,1,2,5,2,19,5,819,7.0,25.0,18.0,2.0,13.0,1,22,7,6,2,,2,,1,200,0
819,7,25.0,18,14,1,1,2,5,2,21,5,819,7.0,25.0,18.0,2.0,14.0,1,31,7,3,2,,2,,1,0,0
819,7,25.0,18,19,1,1,2,5,2,21,5,819,7.0,25.0,18.0,2.0,19.0,1,18,7,4,2,,2,,1,0,0
819,7,27.0,1,13,1,1,2,1,2,19,5,819,7.0,27.0,1.0,2.0,13.0,1,23,6,4,2,,2,,1,390,0
819,7,27.0,1,14,1,1,2,1,2,21,5,819,7.0,27.0,1.0,2.0,14.0,1,28,6,7,2,,2,,1,1885,0
819,7,27.0,1,15,1,1,2,1,2,19,5,819,7.0,27.0,1.0,2.0,15.0,1,26,6,7,2,,2,,1,780,0
819,9,3.0,2,13,1,1,2,5,2,23,6,819,9.0,3.0,2.0,2.0,13.0,1,14,7,3,2,,2,,1,0,0
819,9,3.0,2,14,1,1,2,5,2,25,6,819,9.0,3.0,2.0,2.0,14.0,1,14,7,4,2,,2,,1,520,0
819,9,3.0,2,15,1,1,2,5,2,24,6,819,9.0,3.0,2.0,2.0,15.0,1,14,7,6,2,,2,,1,442,0
819,9,11.0,16,13,1,1,2,5,2,25,6,0,,,,,,0,21,9,7,2,,2,,2,670,85
819,9,11.0,16,14,1,1,2,5,2,24,6,0,,,,,,0,21,9,7,2,,2,,2,0,0
819,9,11.0,16,15,1,1,2,5,2,23,6,0,,,,,,0,21,9,7,2,,2,,2,0,0
819,9,13.0,15,13,1,1,2,1,2,25,6,0,,,,,,0,2,7,3,2,,1,1.0,2,0,0
819,9,13.0,15,14,1,1,2,1,2,24,6,0,,,,,,0,30,6,8,2,,2,,2,715,0
819,9,13.0,15,15,1,1,2,4,2,23,6,0,,,,,,0,4,7,1,2,,2,,2,0,0
819,9,15.0,24,13,1,1,2,5,2,23,6,0,,,,,,0,20,6,4,2,,2,,2,3175,1225
819,9,15.0,24,14,1,1,2,5,2,24,6,0,,,,,,0,20,6,3,2,,2,,2,0,0
819,9,15.0,24,15,1,1,2,5,2,25,6,0,,,,,,0,20,6,7,2,,2,,2,800,0
819,9,21.0,7,13,1,1,2,1,2,25,6,819,9.0,21.0,7.0,2.0,13.0,1,26,7,7,2,,2,,1,1620,0
819,9,21.0,7,14,1,1,2,1,2,24,6,819,9.0,21.0,7.0,2.0,14.0,1,26,7,4,2,,2,,1,0,0
819,9,21.0,7,15,1,1,2,1,2,23,6,819,9.0,21.0,7.0,2.0,15.0,1,26,7,4,2,,2,,1,0,0
819,9,27.0,13,14,1,1,2,1,2,25,6,0,,,,,,0,17,10,5,2,,2,,2,12030,0
819,9,27.0,13,15,1,1,2,1,2,24,6,0,,,,,,0,17,10,4,2,,2,,2,0,0
819,9,27.0,13,20,1,1,2,5,2,23,6,0,,,,,,0,17,10,3,2,,2,,2,0,0
819,11,3.0,10,13,1,1,1,1,2,29,8,0,,,,,,0,10,7,2,2,,2,,2,0,0
819,11,3.0,10,15,1,1,1,1,2,31,8,0,,,,,,0,15,7,3,2,,2,,2,0,0
819,11,3.0,10,19,1,1,1,1,2,29,8,0,,,,,,0,9,7,1,2,,1,1.0,2,0,0
819,11,5.0,7,13,1,1,2,1,2,30,8,819,11.0,5.0,7.0,2.0,13.0,1,5,10,4,2,,2,,1,738,0
819,11,5.0,7,14,1,1,2,1,2,30,8,819,11.0,5.0,7.0,2.0,14.0,1,22,9,5,2,,2,,1,0,0
819,11,5.0,7,15,1,1,2,5,2,30,8,819,11.0,5.0,7.0,2.0,15.0,1,27,9,4,2,,2,,1,0,0
819,11,11.0,13,13,1,1,2,1,2,26,7,819,11.0,11.0,13.0,2.0,13.0,1,8,10,6,2,,2,,1,893,0
