tinh,huyen,xa,m5tt,m5c31,m5c32,m5c33,m5c34,m5c35a,m5c35b,m5c36,m5c37a,m5c37b,m5c37c,m5c38,m5c39
713,13,11,3,6,1998,1998,1,5,3.0,-1.0,-1,0,0,3000,400
713,13,11,4,10,1998,1998,3,3,1.0,-1.0,-1,0,0,2500,300
713,13,11,5,11,2000,2000,3,3,1.0,-1.0,-1,0,0,200,100
713,13,11,6,9,2000,2000,1,3,2.0,-1.0,-1,0,0,1800,200
713,13,15,1,12,2007,2008,1,1,2.0,-1.0,-1,-1,-1,120,60
713,13,15,2,1,2007,2008,2,2,3.0,-1.0,-1,-1,-1,1500,320
713,13,15,3,5,2005,2006,2,3,0.0,-1.0,-1,-1,-1,800,120
713,13,15,4,6,2005,2008,1,2,3.0,-1.0,-1,-1,-1,1528,380
713,13,21,1,2,2006,2007,1,3,0.0,9800000.0,0,0,0,2008,890
713,13,21,2,3,2007,2007,1,2,3.0,400000.0,0,0,0,2100,600
713,13,21,3,4,2007,2007,2,3,0.0,100000.0,5000,150,0,2600,800
713,13,21,4,5,2007,2007,1,3,0.0,9000000.0,0,100,0,2500,750
713,13,21,5,6,2005,2007,1,3,5.0,1000000.0,0,0,0,2950,1200
713,13,21,6,10,2007,2008,1,1,2.0,12000000.0,0,0,0,1000,320
713,13,27,1,2,2000,2000,1,4,0.0,500.0,100,50,500,1000,300
713,13,27,2,3,1999,2000,1,2,0.0,300.0,50,0,0,1500,300
713,13,27,3,6,2007,2007,1,4,0.0,400.0,0,0,0,2000,450
713,13,27,4,7,2005,2005,1,3,0.0,500.0,0,0,0,500,100
713,13,27,5,10,2007,2007,1,2,0.0,2000.0,0,0,0,1000,200
713,13,27,6,14,2005,2005,1,3,0.0,700.0,0,0,0,100,20
713,13,31,1,1,2005,2006,1,1,0.0,-1.0,-1,-1,-1,-1,-1
713,13,31,2,2,2006,2006,2,3,0.0,-1.0,-1,-1,-1,-1,-1
713,13,31,3,3,2007,2008,1,3,0.0,-1.0,-1,-1,-1,-1,-1
713,13,31,4,6,2000,2001,1,3,0.0,-1.0,-1,-1,-1,-1,-1
713,13,31,5,9,2008,2008,2,3,0.0,-1.0,-1,-1,-1,-1,-1
713,13,31,6,10,2007,2008,1,3,0.0,-1.0,-1,-1,-1,-1,-1
713,13,35,1,1,2006,2007,1,3,0.0,-1.0,-1,-1,-1,-1,-1
713,13,35,2,6,2008,2008,1,7,0.0,500000.0,-1,-1,-1,-1,-1
713,13,35,3,9,2008,2008,2,3,0.0,-1.0,-1,-1,-1,-1,-1
713,13,35,4,15,2007,2008,1,3,0.0,-1.0,-1,-1,-1,-1,-1
713,13,41,1,1,2004,2004,2,2,0.0,-1.0,-1,-1,-1,-1,-1
713,13,41,2,2,2000,2000,2,2,3.0,-1.0,-1,-1,-1,-1,-1
713,13,41,3,3,2006,2006,1,3,0.0,-1.0,-1,-1,-1,-1,-1
713,13,41,4,5,2004,2004,3,2,3.0,-1.0,-1,-1,-1,-1,-1
713,13,41,5,6,1999,1999,1,1,2.0,-1.0,-1,-1,-1,-1,-1
713,15,05,1,2,2007,2007,1,3,0.0,1442000.0,1442000,0,0,2400,270
713,15,05,2,7,2002,2002,2,4,5.0,-1.0,-1,-1,-1,2400,270
713,15,05,3,6,2000,2000,1,3,0.0,-1.0,-1,-1,-1,2400,270
713,15,05,4,9,2001,2001,2,3,0.0,-1.0,-1,-1,-1,2400,270
713,15,05,5,10,1999,1999,1,3,0.0,-1.0,-1,-1,-1,2400,270
713,15,05,6,11,2005,2005,1,3,0.0,-1.0,-1,-1,-1,2400,270
713,15,05,7,3,2006,2006,1,3,0.0,-1.0,-1,-1,-1,2400,270
713,15,05,8,8,2002,2002,2,3,0.0,-1.0,-1,-1,-1,2400,270
713,15,05,9,12,2007,2007,1,3,0.0,-1.0,-1,-1,-1,2400,270
713,15,05,10,4,2004,2005,2,4,5.0,-1.0,-1,-1,-1,-1,-1
713,15,13,1,2,2006,2008,1,4,5.0,-1.0,-1,-1,-1,273,-1
713,15,13,2,6,2004,2007,1,1,0.0,-1.0,-1,-1,-1,-1,-1
713,15,13,3,9,2005,2007,1,1,3.0,-1.0,-1,-1,-1,-1,-1
713,15,13,4,10,2004,2007,1,2,3.0,-1.0,-1,-1,-1,-1,-1
713,15,21,1,1,2001,2004,1,3,0.0,-1.0,-1,-1,-1,2361,-1
713,15,21,2,10,2003,2004,1,2,0.0,-1.0,-1,-1,-1,2361,-1
713,15,21,3,7,2001,2004,1,3,0.0,-1.0,-1,-1,-1,2361,-1
713,15,29,1,2,2007,2008,3,3,0.0,300000.0,-1,-1,-1,215,-1
713,15,29,2,10,2007,2007,3,3,0.0,-1.0,-1,-1,-1,-1,-1
713,15,29,3,11,2006,2006,3,3,0.0,-1.0,-1,-1,-1,-1,-1
713,15,35,1,2,2004,2004,1,3,4.0,1100.0,-1,-1,-1,2028,225
713,15,35,2,3,2004,2004,1,3,4.0,470.0,-1,-1,-1,85,85
713,15,35,3,6,1996,2000,1,2,3.0,-1.0,-1,-1,-1,2028,225
713,15,35,4,7,2008,2009,1,2,3.0,-1.0,-1,-1,-1,-1,-1
713,15,35,5,10,2006,2007,1,2,0.0,2300.0,-1,-1,-1,810,225
713,17,03,1,1,2003,2004,1,2,3.0,3500000.0,0,0,0,1718,515
713,17,03,2,3,2004,2004,1,3,0.0,450000.0,0,0,0,850,250
713,17,03,3,2,2006,2006,2,3,0.0,210000.0,0,0,0,1000,200
713,17,11,1,10,2004,2005,1,2,0.0,-1.0,-1,-1,-1,1450,450
713,17,11,2,10,2007,2008,1,2,0.0,-1.0,-1,-1,-1,2170,450
713,17,11,3,15,2003,2004,1,3,0.0,-1.0,-1,-1,-1,1810,370
713,17,19,1,1,2004,2006,1,2,0.0,700000.0,-1,-1,-1,1963,600
713,17,19,2,3,2004,2004,1,3,0.0,-1.0,-1,-1,-1,1100,250
713,17,19,3,15,2008,2008,1,3,0.0,-1.0,-1,-1,-1,1500,200
713,17,19,4,9,2008,2008,1,2,0.0,-1.0,-1,-1,-1,1963,600
715,01,29,1,2,2007,2008,1,1,0.0,1200000.0,0,0,0,400,400
715,01,29,2,15,2005,2006,1,3,0.0,1900000.0,0,0,0,0,0
715,01,29,3,2,2005,2006,1,1,0.0,2500000.0,0,0,0,500,250
715,01,29,4,2,2005,2006,1,1,0.0,980000.0,0,0,0,300,200
715,01,29,5,9,2005,2006,1,1,0.0,900000.0,0,0,0,1497,250
715,01,29,6,10,2005,2007,1,1,0.0,2700000.0,0,0,0,1300,250
715,01,29,7,2,2003,2004,1,1,0.0,1500000.0,0,0,0,280,200
715,01,29,8,1,2000,2002,1,1,0.0,19000000.0,0,0,0,1250,250
715,01,29,9,6,1999,2001,1,1,0.0,18000000.0,0,0,0,1450,250
715,01,29,10,10,1997,1998,1,1,0.0,600000.0,0,0,0,750,250
715,03,13,1,2,1999,2009,2,1,2.0,2000000.0,0,0,0,2348,610
715,03,13,2,5,1997,1997,3,4,3.0,1000000.0,0,0,0,277,150
715,03,13,3,10,1998,1998,1,2,3.0,2500000.0,0,0,0,2255,500
715,03,13,4,11,2002,2002,1,3,4.0,1000000.0,0,0,0,1250,260
715,03,13,5,12,2000,2000,1,3,4.0,500000.0,0,0,0,350,0
715,03,13,6,15,2003,2010,1,1,2.0,3000000.0,0,0,0,600,0
715,03,13,7,15,2002,2010,1,1,2.0,1500000.0,0,0,0,535,0
715,03,13,8,9,2007,2009,1,1,0.0,160000.0,0,0,0,2348,610
715,03,21,1,3,2006,2009,1,1,2.0,87000000.0,0,0,0,1313,185
715,03,21,2,2,2005,2006,1,1,0.0,1900000.0,0,0,0,1313,175
715,03,21,3,10,2003,2005,1,3,0.0,1100000.0,0,0,0,180,180
715,03,21,4,10,2001,2005,1,3,0.0,2300000.0,0,0,0,1313,185
715,03,21,5,5,1999,1999,1,1,0.0,1000000.0,0,0,0,205,6
715,05,13,1,10,2005,2006,1,2,0.0,1900000.0,0,0,0,330,330
715,05,13,2,15,2005,2006,1,4,0.0,600000.0,600000,0,0,1800,400
715,05,13,3,6,2005,2006,1,3,0.0,2000000.0,0,0,0,2700,500
715,05,13,4,12,2006,2006,1,3,0.0,2300000.0,0,0,0,150,-1
715,05,13,5,15,2006,2006,1,3,4.0,180000.0,90000,0,0,3000,700
715,05,13,6,2,2007,2007,2,3,0.0,250000.0,0,0,0,2000,560
715,05,13,7,15,2007,2007,2,2,0.0,90000.0,0,0,0,3000,700
715,05,17,1,14,2008,2008,1,1,0.0,258.0,0,0,0,350,300
715,05,17,2,15,2006,2006,1,4,0.0,313745.0,313745,0,0,2419,500
715,05,17,3,6,2006,2008,1,4,0.0,147301.0,147301,0,0,2000,300
715,05,17,4,2,2006,2006,1,4,0.0,249662.0,249662,0,0,1040,450
715,05,17,5,15,2006,2006,1,3,0.0,70000.0,0,0,0,2140,500
715,05,17,6,2,2004,2004,1,4,0.0,67479.0,67479,0,0,590,200
715,05,17,7,2,2006,2006,1,4,0.0,121976.0,121976,0,0,450,150
715,05,17,8,15,2007,2007,1,5,3.0,40120.0,20120,0,0,155,50
715,05,25,1,9,2004,2004,1,3,0.0,-1.0,0,0,0,1671,446
715,05,25,2,1,2006,2006,1,2,0.0,18000000.0,0,0,0,1504,312
715,05,25,3,15,2006,2006,1,4,0.0,203000.0,203000,0,0,1169,100
715,05,25,4,10,2005,2007,1,3,0.0,4153000.0,0,0,0,1425,225
715,05,25,5,15,2006,2006,1,1,0.0,385000.0,0,0,0,1503,168
715,05,25,6,14,2007,2007,1,3,0.0,136400.0,0,0,0,1003,268
715,07,09,1,15,2007,2007,1,2,3.0,1700000.0,0,0,0,1888,658
715,07,09,2,3,2006,2007,1,1,0.0,5500000.0,0,0,0,1500,465
715,07,15,1,1,2003,2005,1,2,0.0,-1.0,-1,0,0,-1,-1
715,07,15,2,2,2003,2006,1,3,7.0,1370000.0,540000,0,0,-1,-1
715,07,15,3,7,2004,2005,1,2,0.0,-1.0,-1,0,0,-1,-1
715,07,15,4,10,2004,2007,1,3,7.0,860000.0,350000,0,0,-1,-1
715,07,23,1,5,2007,2007,2,2,0.0,-1.0,-1,0,0,600,150
715,07,23,2,9,2007,2007,1,2,0.0,-1.0,-1,0,0,600,0
715,07,31,1,10,2006,2008,1,2,0.0,-1.0,0,0,0,2000,300
715,07,31,2,9,2006,2007,1,2,0.0,-1.0,0,0,0,2000,300
715,09,11,1,4,2001,2003,1,2,0.0,-1.0,-1,-1,-1,800,350
715,09,11,2,3,2002,2003,1,1,2.0,-1.0,-1,-1,-1,1640,527
715,09,11,3,1,2003,2004,1,1,2.0,-1.0,-1,-1,-1,1420,360
715,09,11,4,2,2003,2007,2,2,3.0,-1.0,-1,-1,-1,860,412
715,09,11,5,7,2004,2005,1,2,0.0,-1.0,-1,-1,-1,450,250
715,09,11,6,9,2005,2006,1,1,2.0,-1.0,-1,-1,-1,1640,527
715,09,11,7,10,2006,2007,1,1,2.0,-1.0,-1,-1,-1,1640,527
715,09,21,1,12,1998,1999,1,3,0.0,-1.0,-1,-1,-1,500,200
715,09,21,2,13,1999,2000,1,3,0.0,-1.0,-1,-1,-1,600,200
715,09,21,3,6,1999,2000,1,1,0.0,-1.0,-1,-1,-1,2323,459
715,09,21,4,1,2001,2001,1,1,0.0,-1.0,-1,-1,-1,2323,459
715,09,21,5,11,2005,2006,1,4,0.0,-1.0,-1,-1,-1,2323,459
715,09,21,6,9,2005,2005,1,3,0.0,-1.0,-1,-1,-1,2323,459
715,09,21,7,5,2006,2008,3,2,4.0,-1.0,-1,-1,-1,2323,459
715,09,21,8,2,2007,2008,1,2,0.0,-1.0,-1,-1,-1,2323,459
715,09,21,9,4,2007,2008,3,2,4.0,-1.0,-1,-1,-1,2323,459
715,09,21,10,10,2007,2007,1,3,0.0,-1.0,-1,-1,-1,2323,459
715,09,23,1,1,2004,2005,1,1,2.0,-1.0,0,-1,-1,1192,167
715,09,23,2,2,1999,2000,1,2,0.0,-1.0,0,-1,-1,1192,167
715,09,23,3,3,1998,1999,1,2,0.0,-1.0,0,-1,-1,1192,167
715,09,23,4,6,1997,1998,1,2,0.0,-1.0,0,-1,-1,1192,167
715,09,23,5,7,2006,2007,1,2,0.0,-1.0,0,-1,-1,1192,167
715,09,23,6,11,2004,2005,1,2,0.0,-1.0,0,-1,-1,1192,167
715,11,03,1,4,2007,2008,1,2,0.0,-1.0,0,0,0,750,320
715,11,03,2,6,2004,2004,1,2,0.0,-1.0,0,0,0,1099,281
715,11,03,3,10,2004,2005,1,2,0.0,-1.0,0,0,0,977,120
715,11,03,4,3,2003,2004,1,2,0.0,-1.0,0,0,0,1342,360
715,11,03,5,2,2004,2004,1,2,0.0,-1.0,0,0,0,530,168
715,11,03,6,10,2003,2005,1,2,0.0,-1.0,0,0,0,1180,160
715,11,03,7,4,2003,2005,1,2,4.0,7500000.0,50000,0,0,870,142
715,11,03,8,10,2003,2003,1,4,0.0,61000.0,61000,0,0,320,145
715,11,03,9,9,2001,2001,1,2,0.0,100000.0,0,0,0,790,120
715,11,03,10,10,2000,2001,1,3,4.0,800000.0,150000,0,0,1220,60
715,11,13,1,6,2005,2006,1,3,0.0,-1.0,0,0,0,1552,292
715,11,13,2,2,2003,2003,1,3,0.0,-1.0,0,0,0,1552,292
715,11,13,3,10,2001,2001,2,1,0.0,559000.0,0,0,0,1552,292
715,11,13,4,9,2000,2000,2,1,0.0,115000.0,0,0,0,1552,292
715,11,13,5,7,2000,2000,1,6,0.0,-1.0,0,0,0,142,0
715,11,13,6,14,1998,2010,3,2,0.0,-1.0,0,0,0,120,20
715,11,13,7,15,1997,1997,1,2,0.0,-1.0,0,0,0,1552,292
715,11,13,8,11,1995,1995,2,1,0.0,121000.0,0,0,0,1552,292
715,11,21,1,9,2007,2008,1,3,0.0,950000.0,0,0,0,1448,18
715,11,21,2,10,2007,2009,1,2,0.0,-1.0,0,0,0,655,18
715,13,05,1,12,2005,2008,1,3,0.0,2600000.0,0,0,0,100,0
715,13,05,2,9,2003,2004,1,6,0.0,360000.0,0,0,0,2150,323
715,13,05,3,6,2003,2003,1,1,0.0,-1.0,0,0,0,1200,180
715,13,05,4,2,2002,2002,2,1,0.0,3000000.0,0,0,0,780,97
715,13,05,5,3,2001,2001,1,7,0.0,12000.0,12000,0,0,135,0
715,13,05,6,10,2000,2000,1,2,0.0,710000.0,0,0,0,895,0
715,13,05,7,11,1999,1999,2,3,0.0,120000.0,0,0,0,292,0
715,13,11,1,7,2007,2015,1,2,0.0,1200000.0,0,0,0,300,78
715,13,11,2,10,2007,2008,1,6,0.0,128000.0,0,0,0,200,0
715,13,11,3,12,2007,2008,1,1,4.0,-1.0,0,0,0,500,32
715,13,11,4,9,2006,2006,1,3,0.0,740000.0,0,0,0,1150,258
715,13,11,5,3,2006,2008,1,1,0.0,-1.0,0,0,0,1150,258
715,13,11,6,11,2005,2008,1,3,4.0,269000.0,139000,0,0,125,0
715,13,11,7,2,2001,2007,2,1,2.0,7200000.0,50000,3000,120000,1100,150
715,13,11,8,6,1999,2008,1,2,4.0,-1.0,600000,0,0,1000,230
715,13,17,1,1,1999,1999,2,3,0.0,-1.0,0,0,0,2302,258
715,13,17,2,2,2005,2007,2,3,0.0,-1.0,0,0,0,503,40
715,13,17,3,3,1999,1999,2,3,0.0,-1.0,0,0,0,2302,258
715,13,17,4,7,2007,2007,1,3,0.0,-1.0,0,0,0,90,20
715,13,17,5,15,2007,2008,1,2,0.0,-1.0,0,0,0,2302,258
715,13,17,6,9,2007,2007,1,3,0.0,-1.0,0,0,0,2302,258
715,13,17,7,10,2002,2002,1,3,0.0,-1.0,0,0,0,508,258
715,13,17,8,12,2000,2000,1,3,0.0,-1.0,0,0,0,774,120
715,13,17,9,11,2004,2004,1,3,0.0,-1.0,0,0,0,503,258
715,15,05,1,2,2002,2002,2,6,0.0,920.0,0,0,0,510,120
715,15,05,2,3,2005,2005,1,2,0.0,1200.0,0,0,0,490,115
715,15,05,3,4,2003,2003,1,2,0.0,1600.0,680,0,0,550,130
715,15,05,4,6,2008,2008,1,3,0.0,1700.0,0,0,0,1900,185
715,15,05,5,11,2002,2002,1,3,0.0,125.0,0,0,0,60,0
715,15,11,1,1,1994,1994,2,2,0.0,-1.0,0,0,0,1692,260
715,15,11,2,2,2005,2005,2,2,0.0,-1.0,100000,0,0,1692,260
715,15,11,3,3,1994,1994,1,2,0.0,-1.0,0,0,0,1692,260
715,15,11,4,4,2001,2006,1,2,0.0,-1.0,100000,1500,450000,780,150
715,15,11,5,6,1994,1996,1,2,0.0,-1.0,0,0,0,1692,260
715,15,11,6,10,2005,2005,1,2,0.0,300000.0,0,0,0,1300,200
715,15,11,7,11,2007,2007,1,2,0.0,242000.0,12000,0,0,975,130
715,15,11,8,13,2000,2003,1,3,0.0,-1.0,0,0,0,600,75
715,15,11,9,14,1999,2000,1,3,0.0,-1.0,0,0,0,98,30
715,15,21,1,2,1999,2000,2,3,0.0,-1.0,0,0,0,1787,210
715,15,21,2,3,2000,2001,1,2,0.0,-1.0,0,0,0,1787,210
715,15,21,3,6,1998,2008,3,1,0.0,-1.0,0,0,0,1787,210
715,15,21,4,2,2005,2008,1,7,0.0,-1.0,0,0,0,1787,210
715,15,21,5,9,1999,1999,1,2,0.0,-1.0,0,0,0,1787,210
715,15,21,6,10,2002,2002,1,2,0.0,-1.0,0,0,0,1787,210
715,15,21,7,11,2005,2005,1,2,0.0,-1.0,0,0,0,1787,210
717,03,13,1,1,2005,2005,2,2,0.0,2000276.0,0,0,0,562,335
717,03,13,2,2,2004,2004,1,5,0.0,194254.0,194254,0,0,1625,0
717,03,13,3,4,2005,2005,3,4,0.0,31258.0,0,0,0,352,0
717,03,13,4,5,2004,2004,2,4,0.0,250000.0,0,0,0,352,0
717,03,13,5,6,2007,2007,3,2,0.0,2300000.0,0,0,0,2656,0
717,03,13,6,7,2007,2007,1,2,0.0,700000.0,0,0,0,860,0
717,03,13,7,9,2003,2003,1,3,0.0,939000.0,0,0,0,2656,0
717,03,13,8,10,2004,2004,1,3,0.0,6821000.0,0,0,0,1215,130
717,05,03,1,3,2006,2006,1,2,0.0,1696000.0,0,0,0,1758,100
717,05,03,2,7,1998,2002,1,2,0.0,3500000.0,0,0,0,450,100
717,05,03,3,9,2000,2001,2,3,0.0,104000.0,0,0,0,1758,100
717,05,03,4,15,2005,2005,2,3,0.0,182000.0,0,0,0,1758,100
717,05,05,1,2,1998,2010,1,4,5.0,-1.0,0,6800,0,2300,215
717,05,05,2,3,2002,2008,1,2,3.0,-1.0,0,0,16000,1850,115
717,05,05,3,6,2001,2009,2,2,3.0,-1.0,0,0,0,2413,418
717,05,05,4,7,2000,2009,1,2,3.0,-1.0,0,0,0,2016,212
717,05,05,5,10,2004,2005,1,2,3.0,-1.0,0,0,0,2501,496
717,05,05,6,11,2005,2006,1,2,3.0,-1.0,0,0,0,615,92
717,05,07,1,2,2003,2006,2,4,5.0,6750000.0,6075000,0,675000,1789,573
717,05,07,2,10,2002,2003,2,2,3.0,-1.0,0,0,0,1791,300
717,05,07,3,11,2000,2001,3,3,0.0,-1.0,0,0,0,1000,100
717,05,13,1,12,2000,2004,2,2,0.0,-1.0,0,0,0,2227,762
717,05,13,2,2,2004,2006,1,3,5.0,3900000.0,0,0,0,2227,765
717,05,13,3,9,2005,2006,1,2,0.0,-1.0,0,0,0,1290,435
717,05,17,1,11,2008,2009,1,2,1.0,4500.0,0,0,0,200,50
717,05,17,2,10,2006,2007,1,2,0.0,-1.0,0,0,0,300,50
717,05,23,1,2,2006,2006,1,4,5.0,445488.0,126050,0,0,2648,863
717,05,23,2,9,2006,2006,2,3,4.0,20000.0,0,0,0,2460,200
717,05,23,3,10,2006,2006,2,3,4.0,20000.0,0,0,0,2460,200
717,07,03,1,1,2006,2007,1,1,0.0,-1.0,0,0,0,500,20
717,07,03,2,2,2006,2007,1,1,0.0,-1.0,0,0,0,1370,100
717,07,03,3,3,2006,2007,1,1,0.0,-1.0,0,0,0,200,0
717,07,03,4,5,2005,2006,1,1,0.0,-1.0,0,0,0,1200,60
717,07,03,5,7,2005,2006,1,1,0.0,-1.0,0,0,0,300,0
717,07,03,6,10,2004,2005,1,1,0.0,-1.0,0,0,0,200,0
717,07,07,1,2,2005,2006,1,2,3.0,24500000.0,0,0,0,211,100
717,07,07,2,6,2003,2005,1,2,0.0,-1.0,0,0,0,500,100
717,07,07,3,7,2000,2006,1,2,0.0,5000000.0,0,0,0,500,100
717,07,07,4,10,2002,2004,1,2,3.0,8000000.0,0,0,0,500,50
717,07,11,1,9,2006,2007,1,3,0.0,2237226.0,0,0,0,1366,150
717,07,11,2,2,2007,2007,1,1,0.0,727800.0,0,0,0,1366,150
717,07,11,3,15,2007,2008,1,3,0.0,216200.0,0,0,0,1366,150
717,07,11,4,4,2005,2006,1,3,1.0,1507610.0,0,0,0,1366,120
717,07,17,1,11,2006,2007,1,2,0.0,13000000.0,0,0,0,3600,120
717,07,17,2,7,2005,2006,1,2,0.0,18000000.0,0,0,0,3600,120
717,07,17,3,10,2003,2004,1,2,0.0,4257374.0,0,0,0,3600,120
717,07,19,1,7,2007,2008,1,2,0.0,-1.0,600,0,0,400,270
717,07,19,2,10,2005,2006,1,1,0.0,-1.0,0,0,0,2445,383
717,07,19,3,3,2005,2005,1,3,0.0,850000.0,0,0,0,150,0
717,07,19,4,2,2004,2008,2,3,0.0,-1.0,0,0,0,2445,383
717,07,19,5,6,2000,2001,1,2,0.0,-1.0,0,0,0,2350,375
717,07,19,6,1,1999,2000,2,1,0.0,-1.0,0,0,0,2445,383
717,07,23,1,1,2005,2007,1,2,0.0,-1.0,0,0,0,260,0
717,07,23,2,2,2000,2010,1,2,3.0,-1.0,0,0,0,200,0
717,07,23,3,3,2005,2007,1,2,0.0,-1.0,0,0,0,10,0
717,07,23,4,6,1998,1999,1,2,0.0,-1.0,0,0,0,20,0
717,07,23,5,7,2002,2003,1,2,0.0,3000.0,0,0,0,500,200
717,07,23,6,9,2003,2004,1,2,0.0,4000.0,0,0,0,4349,90
717,07,23,7,10,2001,2004,1,2,0.0,27000.0,0,0,0,2500,200
717,09,03,1,2,2007,2008,2,4,0.0,464252.0,464252,0,0,350,0
717,09,03,2,10,2007,2008,2,4,0.0,188646.0,188646,0,0,0,0
717,09,03,3,9,2004,2005,1,2,0.0,2092919.0,-1,1,0,350,334
717,09,03,4,10,2004,2005,1,2,0.0,-1.0,-1,0,0,1,1
717,09,03,5,2,2004,2005,1,2,4.0,10200000.0,3500000,0,0,679,147
717,09,05,1,11,2007,2008,1,2,0.0,-1.0,-1,0,0,500,100
717,09,05,2,7,2007,2008,1,3,0.0,2000000.0,2000000,0,0,1500,450
717,09,05,3,2,1996,2015,2,2,0.0,13000000.0,1300000,0,0,2000,500
717,09,05,4,10,2000,2010,1,2,0.0,5000000.0,200000,0,0,1800,400
717,09,05,5,8,2000,2008,1,2,0.0,-1.0,-1,0,0,-1,-1
717,09,05,6,6,1992,2004,3,7,0.0,2500000.0,2500000,0,0,1800,550
717,09,07,1,10,2006,2007,1,2,0.0,-1.0,0,0,0,0,0
717,09,07,2,11,1997,1998,1,3,0.0,-1.0,0,0,0,300,0
717,09,07,3,2,2006,2006,2,2,3.0,1620000.0,180000,0,180000,800,0
717,09,07,4,6,2006,2006,1,2,0.0,-1.0,0,0,0,2000,0
717,09,09,1,2,2001,2002,1,2,0.0,-1.0,-1,0,0,1336,-1
717,09,09,2,6,2001,2002,1,3,0.0,-1.0,-1,0,0,1336,-1
717,09,09,3,7,2004,2005,1,2,0.0,-1.0,-1,0,0,1336,-1
717,09,09,4,9,2003,2004,1,2,0.0,-1.0,-1,0,0,1336,-1
717,11,11,1,2,2007,2007,1,3,0.0,1400000.0,0,0,0,64,43
717,11,13,1,2,2005,2005,1,2,0.0,-1.0,-1,0,0,-1,-1
717,11,13,2,4,2007,2007,3,3,0.0,-1.0,-1,0,0,-1,-1
717,11,13,3,6,2003,2003,3,3,0.0,-1.0,-1,0,0,-1,-1
717,11,13,4,7,2003,2005,1,2,0.0,-1.0,-1,0,0,-1,-1
717,11,13,5,9,2001,2001,1,2,0.0,-1.0,-1,0,0,-1,-1
717,11,13,6,10,2006,2007,1,2,0.0,-1.0,-1,0,0,-1,-1
717,11,13,7,11,2001,2001,1,2,0.0,-1.0,-1,0,0,-1,-1
717,11,13,8,3,2003,2003,1,2,0.0,-1.0,-1,0,0,-1,-1
717,11,15,1,2,2000,2004,2,3,0.0,-1.0,-1,0,0,-1,-1
717,11,15,2,6,2002,2002,2,3,0.0,-1.0,-1,0,0,-1,-1
717,11,15,3,7,2004,2004,3,4,0.0,-1.0,-1,0,0,842,441
717,11,15,4,10,2006,2007,1,2,0.0,-1.0,-1,0,0,0,0
717,11,15,5,8,2007,2007,1,3,0.0,-1.0,-1,0,0,842,441
717,11,23,1,2,2000,2005,1,3,5.0,-1.0,0,0,0,3500,30
717,11,23,2,8,2004,2005,1,2,3.0,-1.0,0,0,0,-1,-1
717,11,23,3,10,2004,2005,1,2,3.0,-1.0,0,0,0,400,80
717,11,23,4,12,2005,2010,1,3,6.0,-1.0,0,0,0,150,0
801,01,11,1,4,2005,2007,2,3,0.0,173000.0,0,0,0,75,45
801,01,11,2,10,2006,2008,3,3,0.0,7514000.0,0,0,0,850,350
801,01,11,3,2,2006,2007,2,3,0.0,1150000.0,0,0,0,550,300
801,01,11,4,7,2006,2007,2,4,0.0,34397.0,17129,-1,17268,450,375
801,01,11,5,10,2006,2006,1,4,0.0,172707.0,0,0,0,750,200
801,03,08,1,10,2007,2008,1,2,0.0,1000000.0,0,0,0,100,50
801,03,08,2,9,2007,2008,1,3,0.0,1300000.0,0,0,0,300,70
801,03,08,3,5,2007,2008,3,3,0.0,200000.0,0,0,0,150,0
801,05,03,1,15,2005,2007,1,1,5.0,3471000.0,3471000,0,0,271,271
801,05,03,2,11,2006,2006,1,2,0.0,-1.0,0,0,0,500,310
801,05,03,3,10,2008,2008,1,2,0.0,-1.0,0,0,0,390,280
801,05,03,4,7,2005,2006,1,2,0.0,-1.0,0,0,0,310,310
801,05,03,5,3,2007,2008,1,6,0.0,100000.0,100000,0,0,650,180
801,05,03,6,4,2007,2007,2,3,4.0,186000.0,186000,0,0,297,0
801,05,03,7,6,2003,2004,1,1,2.0,-1.0,0,0,0,1015,310
801,05,03,8,2,2003,2004,1,3,4.0,470000.0,470000,0,0,350,110
801,05,03,9,9,2003,2004,1,2,0.0,-1.0,0,0,0,1015,310
801,05,03,10,1,2000,2002,1,2,0.0,-1.0,0,0,0,650,310
801,05,17,1,9,2007,2007,1,1,0.0,800000.0,375000,0,0,1610,120
801,05,17,2,15,2006,2007,1,7,6.0,830000.0,700000,0,0,600,50
801,05,17,3,6,2007,2007,1,1,0.0,200000.0,0,0,0,-1,-1
801,05,17,4,8,2003,2007,1,7,0.0,5300000.0,0,0,0,-1,-1
801,05,17,5,2,2006,2007,2,4,3.0,800000.0,300000,0,0,-1,-1
801,05,17,6,7,2008,2008,1,1,0.0,85000.0,0,0,0,150,-1
801,05,17,7,10,2007,2008,1,1,0.0,200000.0,0,0,0,500,20
801,05,17,8,11,2006,2007,1,1,0.0,250000.0,0,0,0,200,15
801,05,17,9,4,2007,2007,3,7,0.0,60000.0,60000,0,0,130,100
801,05,17,10,10,2005,2005,3,1,0.0,113000.0,0,0,0,-1,-1
801,07,11,1,1,2008,2009,2,3,0.0,1950000.0,0,0,0,160,160
801,07,11,2,10,2007,2007,1,3,0.0,150000.0,0,0,0,352,352
801,07,11,3,6,2007,2008,1,4,0.0,350000.0,350000,0,0,115,115
801,07,11,4,3,2008,2009,3,3,0.0,1200000.0,0,0,0,1960,352
