tinh,huyen,xa,madt,ngaydt,thangdt,ngayct,thangct,m1c1,m1c2,m1c3,m1c4,m1c5,m1c6,m1c7,m1c8,m1c9,m1c10,m1c11a,m1c11b,m1c11c,m1c12a,m1c12b,m1c12c,m1c13,m1c14,m1c15,m2c1a,m2c1b,m2c1c,m2c2,m2c3a,m2c3b,m2c3c,m2c4,m2c5a,m2c5b,m2c5c,m2c6,m2c7a,m2c7b,m2c7c,m2c7d,m2c7e,m2c7f,m2c7g,m2c8,m3c1,m3c2,m3c2a1,m3c2a2,m3c2a3,m3c3,m3c4a,m3c4b,m3c4c,m3c4a1,m3c4a2,m3c4a3,m3c5,m4c1,m4c25a_1,m4c25a_2,m4c25a_3,m4c25a_4,m4c25b_1,m4c25b_2,m4c25b_3,m4c25b_4,m4c25c_1,m4c25c_2,m4c25c_3,m4c25c_4,m4c26,m4c27,m4c28a,m4c28b,m4c28c,m4c29,m4c30,m4c31,m4c32a,m4c32b,m4c32c,m4c33,m4c34,m4c35,m4c36a,m4c36b,m4c36c,m4c37a,m4c37b,m4c37c,m5c1,m5c2,m5c3,m5c4,m5c5,m5c6,m5c7,m5c8,m5c9,m5c10,m5c11,m5c12,m5c13a,m5c13b,m5c14,m5c15a,m5c15b,m5c15c,m5c16,m5c17,m5c18,m5c19,m5c20,m5c21,m5c22,m5c23a,m5c23b,m6c1,m6c2,m6c3,m6c4,m6c5,m6c6,m6c7,m6c16,m6c17,m6c18,m6c19,m6c20,m6c21,m6c22,m6c23,m6c24a,m6c24b,m6c24c,m6c25,m6c26,m6c27,m6c28,m6c29a,m6c29b,m6c29c,m6c30,m7c1a,m7c1b,m7c1c,m7c2,m7c3a,m7c3b,m7c3c,m7c4a,m7c4b,m7c4c,m7c5,m8c1a,m8c1b,m8c1c,m8c2,m8c3,m8c4,m8c5,m8c6,m8c7,m8c8,m9c1a,m9c1b,m9c1c,m9c1d,m9c1e,m9c2,m7c10,m7c11,m7c12,m7c13,m7c14,m7c15,m7c16,m8c9,m8c10a1,m8c10a2,m8c10a3,m8c10b1,m8c10b2,m8c10b3,m8c10c1,m8c10c2,m8c10c3,m8c11a,m8c11b,m8c11c,m8c12,m8c13,m8c14,m8c15a,m8c15b,m8c15c,m8c15d,m8c15e
301,05,13,1,20,6,25,7,16.888,15,917,7,0,5232,21,0,4,3,3,45,35.0,8,0,,5,1,2,1,2,3.0,1,4.0,5.0,8.0,1,2.0,3.0,4.0,325,799,5,5230,9,240,10,917,2,1,26.0,2.0,3.0,6.0,1.0,7.0,0.0,,2.0,3.0,0.0,1.0,1,35,35,30,35,35,35,30,35,20,20,20,20,2,6.0,,,,,,,,,,10,2,2,2,4.0,6.0,1,2.0,3.0,1,6.0,3.0,1,,6,3,2,,,2,3.0,1,3.0,2,,,,1,2.0,1,2,1,2,2,7,7,1,1,2,1,2,2,2,1,1999.0,2.0,,,2,,,,,,,1,1.0,35.0,0.0,0.0,50.0,2.0,1,5.0,9.0,2,,,,1.0,4.0,5.0,1,1,8.0,0.0,44,0,9,0,0,0,-1,3,0.0,,,,1,1,1.0,5.0,2.0,3.0,2.0,4.0,1,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,3.0,0.0,0.0,2,,0,,,,,
301,05,15,1,24,7,24,7,13.508,9,516,0,0,2699,0,31,14,0,41,3,0.0,8,0,,5,1,1,1,2,9.0,1,1.0,4.0,6.0,1,2.0,3.0,5.0,476,40,-1,2654,480,90,1,516,2,2,,,,,,,,,,,,,1,35,35,-3,35,35,35,-3,35,-3,-3,-3,-3,2,21.0,,,,,,,,,,4,2,2,2,0.0,,1,2.0,3.0,1,6.0,4.0,2,3.0,6,4,2,,,1,,2,3.0,1,3.0,1.0,4.0,1,2.0,1,2,2,1,2,7,7,1,2,2,1,2,2,2,1,1999.0,2.0,,,2,,,,,,,1,1.0,25.0,0.0,0.0,0.0,2.0,5,9.0,16.0,2,,,,1.0,4.0,5.0,1,1,4.0,8.0,-1,0,0,0,0,0,0,3,0.0,,,,1,1,1.0,5.0,2.0,2.0,2.0,4.0,1,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,4.0,0.0,0.0,2,,0,,,,,
301,05,33,1,26,7,25,7,108.0,4,187,5,0,925,10,23,0,0,48,41,0.0,8,0,,5,1,1,1,2,0.0,1,4.0,5.0,6.0,1,2.0,3.0,6.0,136,40,48,925,15,60,2,187,0,2,,,,,,,,,,,,,1,35,35,35,35,35,35,35,35,-3,-3,-3,-3,2,28.0,,,,,,,,,,5,2,1,2,4.0,0.0,1,2.0,7.0,2,,,2,2.0,6,4,1,1.0,,2,1.0,2,3.0,1,2.0,3.0,1.0,2,,1,1,2,1,2,7,7,1,2,2,1,2,2,2,1,2004.0,2.0,,,2,,,,,,,1,1.0,19.0,0.0,0.0,0.0,1.0,5,8.0,9.0,2,,,,1.0,5.0,7.0,1,1,8.0,0.0,31,0,0,0,0,0,0,3,0.0,,,,2,1,1.0,5.0,2.0,2.0,2.0,4.0,4,,,,,,,,,,4.0,0.0,0.0,2,,0,,,,,
301,07,03,2,13,7,13,7,130.85,22,1007,32,12,5897,32,15,0,10,35,9,8.0,8,0,,5,1,1,1,2,3.0,1,1.0,4.0,6.0,1,2.0,3.0,4.0,497,-1,115,4156,62,0,0,1007,0,2,,,,,,,,,,,,,1,30,30,30,30,30,30,30,30,-1,-1,-1,-1,2,30.0,,,,,,,,,,3,2,1,2,0.0,,6,1.0,2.0,1,12.0,3.0,2,0.2,12,2,1,1.0,,2,0.2,1,4.0,1,1.0,2.0,3.0,1,1.0,1,2,1,2,2,8,8,1,1,2,2,2,2,2,1,1998.0,1.0,240.0,70.0,2,,,,,,,1,1.0,18.0,0.0,0.0,0.0,1.0,9,8.0,4.0,2,,,,1.0,4.0,5.0,1,1,5.0,8.0,89,5,19,0,0,0,3,3,5.0,4.0,6.0,8.0,2,1,2.0,6.0,2.0,2.0,2.0,3.0,1,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2,,0,,,,,
301,07,09,2,13,7,13,7,42.435,7,276,0,0,1551,0,0,0,0,8,0,,3,0,,5,1,1,1,2,6.0,1,1.0,4.0,0.0,1,2.0,3.0,6.0,242,35,234,1498,100,0,276,276,0,2,,,,,,,,,,,,,1,15,15,15,15,15,15,15,15,15,15,15,15,2,80.0,,,,,,,,,,3,2,2,1,,,2,3.0,5.0,1,10.0,2.0,1,,10,2,2,,,2,20.0,1,5.0,2,,,,1,1.0,2,2,2,2,2,8,8,1,1,2,2,2,2,2,1,1998.0,1.0,200.0,50.0,2,,,,,,,1,1.0,12.0,0.0,0.0,0.0,1.0,4,2.0,5.0,2,,,,1.0,4.0,5.0,1,1,5.0,8.0,90,0,15,0,0,0,4,3,5.0,6.0,0.0,,2,1,2.0,6.0,2.0,3.0,1.0,3.0,1,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2,,0,,,,,
301,07,15,2,21,9,20,9,69.38,15,1153,54,8,6502,218,35,20,25,8,35,9.0,3,0,,5,1,1,1,2,0.0,1,1.0,2.0,9.0,1,2.0,3.0,4.0,728,510,165,6502,0,0,0,0,0,2,,,,,,,,,,,,,1,40,40,40,40,35,35,35,35,30,30,30,30,2,40.0,,,,,,,,,,6,2,2,2,0.0,,1,2.0,3.0,1,12.0,2.0,2,1.0,12,4,2,,,2,1.5,1,3.0,1,2.0,0.0,,1,1.0,1,2,1,2,1,8,9,1,1,2,2,2,2,2,1,1998.0,1.0,38.0,25.0,2,,,,,,,1,2.0,,,,,,8,1.0,0.0,2,,,,2.0,3.0,5.0,1,1,5.0,6.0,50,0,10,0,0,0,20,5,3.0,4.0,13.0,0.0,1,1,2.0,6.0,2.0,4.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,07,17,2,26,7,14,7,337.326,10,363,16,10,2239,21,10,0,0,8,9,1.0,8,0,,5,1,1,1,2,0.0,1,1.0,4.0,0.0,1,2.0,3.0,4.0,232,135,0,0,15,0,0,0,2,1,4.0,2.0,0.0,,2.0,,,,,,,2.0,1,30,30,30,30,30,30,30,30,-1,-1,-1,-1,2,26.0,,,,,,,,,,1,2,2,2,0.0,,1,2.0,4.0,1,10.0,3.0,1,,6,4,2,,,2,10.0,1,3.0,2,,,,2,,1,2,2,2,2,8,9,1,1,2,2,2,2,2,1,2002.0,2.0,,,1,2.0,,,,,,1,1.0,63.0,0.0,0.0,0.0,2.0,1,7.0,8.0,2,,,,2.0,5.0,6.0,1,1,5.0,0.0,30,0,3,0,0,0,23,3,4.0,5.0,0.0,,1,1,2.0,6.0,2.0,5.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,07,25,2,21,9,16,9,24.71,12,663,15,12,3041,30,45,18,8,3,9,1.0,8,0,,4,1,2,1,7,0.0,1,1.0,2.0,0.0,1,6.0,2.0,5.0,233,20,86,2012,103,120,0,120,2,2,,,,,,,,,,,,,1,40,40,40,40,35,30,30,30,20,20,20,20,2,15.0,,,,,,,,,,2,2,1,2,4.0,0.0,1,5.0,8.0,1,12.0,1.0,1,,12,3,2,,,2,0.5,2,3.0,2,,,,1,1.0,1,1,2,1,2,7,8,1,1,2,2,2,2,2,1,1998.0,1.0,48.0,20.0,1,1.0,18.0,0.0,0.0,0.0,1.0,1,1.0,15.0,0.0,0.0,0.0,2.0,4,7.0,8.0,2,,,,2.0,3.0,4.0,2,0,,,12,0,8,0,0,0,0,1,3.0,4.0,8.0,6.0,1,1,1.0,3.0,2.0,1.0,1.0,3.0,0,,,,,,,,,,,,,2,,0,,,,,
301,07,27,2,21,9,20,9,125.634,17,1013,9,0,5218,56,41,13,11,9,2,25.0,8,0,,5,1,1,1,2,3.0,1,1.0,4.0,6.0,1,2.0,3.0,4.0,568,358,513,5218,215,120,6,1013,0,2,,,,,,,,,,,,,1,30,30,30,30,30,30,30,30,20,20,20,20,2,7.0,,,,,,,,,,4,2,1,2,4.0,0.0,1,3.0,7.0,1,12.0,3.0,2,3.5,10,4,2,,,2,9.5,1,3.0,1,2.0,0.0,,1,1.0,1,2,1,2,2,8,8,1,1,2,2,2,2,2,1,1998.0,1.0,160.0,55.0,1,2.0,,,,,,1,1.0,19.0,0.0,0.0,25.0,1.0,8,9.0,5.0,2,,,,1.0,4.0,6.0,1,5,6.0,1.0,22,0,2,0,0,0,12,3,4.0,5.0,6.0,8.0,1,1,2.0,5.0,2.0,2.0,2.0,3.0,0,,,,,,,,,,,,,2,,0,,,,,
301,07,29,5,25,7,26,6,35.58,11,1063,40,15,4799,150,38,-1,-1,3,1,25.0,8,0,,4,2,2,1,7,4.0,1,1.0,4.0,6.0,1,6.0,3.0,5.0,138,0,0,0,0,120,0,0,2,1,8.0,2.0,0.0,,2.0,,,,,,,2.0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,1.0,2.0,3.0,70.0,60.0,2.0,,,,12,2,1,2,0.0,,1,7.0,8.0,1,12.0,2.0,1,,12,3,2,,,1,,2,9.0,2,,,,1,1.0,1,1,1,2,1,5,5,1,1,1,2,2,2,2,2,,,,,1,1.0,70.0,150.0,0.0,0.0,1.0,1,1.0,24.0,0.0,0.0,0.0,2.0,7,5.0,3.0,2,,,,2.0,1.0,5.0,2,5,0.0,,6,0,4,0,0,0,13,3,4.0,0.0,,,2,1,2.0,3.0,2.0,1.0,2.0,4.0,0,,,,,,,,,,,,,1,1.0,0,,,,,
301,08,05,4,16,7,16,7,38.95,8,519,0,0,2668,0,0,10,5,3,25,8.0,8,0,,4,2,2,1,2,7.0,1,1.0,5.0,6.0,1,2.0,4.0,5.0,205,485,340,2460,0,50,0,0,1,2,,,,,,,,,,,,,1,50,50,50,50,50,50,50,50,40,40,40,40,2,39.0,,,,,,,,,,18,2,1,2,4.0,0.0,2,5.0,1.0,1,12.0,3.0,1,,12,4,2,,,2,11.0,15,3.0,2,,,,1,1.0,1,2,2,1,2,8,8,1,1,2,2,2,2,2,1,2006.0,1.0,70.0,20.0,2,,,,,,,1,1.0,27.0,88.0,0.0,0.0,1.0,5,9.0,8.0,2,,,,5.0,2.0,1.0,1,1,5.0,0.0,20,0,12,0,0,0,31,4,3.0,13.0,5.0,8.0,1,1,1.0,5.0,1.0,1.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,08,07,3,20,7,20,6,27.54,4,297,10,0,1596,25,18,20,16,8,1,9.0,8,0,,4,1,1,1,2,9.0,1,1.0,2.0,3.0,1,2.0,3.0,6.0,72,72,72,72,72,0,72,72,0,1,43.0,2.0,3.0,0.0,2.0,,,,,,,1.0,2,50,30,30,50,50,30,30,50,30,20,20,30,2,5.0,,,,,,,,,,4,2,2,3,0.0,,1,2.0,3.0,1,12.0,1.0,1,,12,2,2,,,1,,30,7.0,2,,,,1,1.0,1,1,2,2,1,7,8,1,1,2,2,2,2,2,1,1998.0,1.0,35.0,20.0,1,1.0,80.0,50.0,0.0,0.0,1.0,1,2.0,,,,,,5,9.0,16.0,2,,,,1.0,2.0,3.0,2,1,3.0,5.0,32,18,0,20,0,0,0,1,5.0,0.0,,,1,1,2.0,6.0,2.0,3.0,2.0,2.0,0,,,,,,,,,,,,,2,,4,1.0,1.0,2.0,0.0,0.0
301,08,09,4,20,9,20,9,50.727,11,570,0,0,3598,0,0,4,6,8,9,1.0,8,0,,5,1,1,1,2,4.0,1,1.0,4.0,6.0,1,2.0,3.0,4.0,291,360,205,3590,53,100,0,0,2,2,,,,,,,,,,,,,1,45,45,45,45,45,45,45,45,25,25,25,25,2,28.0,,,,,,,,,,10,2,1,2,4.0,0.0,3,2.0,7.0,1,7.0,3.0,1,,7,3,2,,,2,5.0,10,3.0,2,,,,1,1.0,1,2,2,1,2,7,7,1,1,2,2,2,2,2,1,1997.0,1.0,50.0,10.0,2,,,,,,,1,1.0,38.0,66.0,0.0,10.0,2.0,5,9.0,8.0,2,,,,1.0,4.0,5.0,1,1,5.0,8.0,47,0,13,0,0,0,32,3,5.0,4.0,0.0,,1,1,2.0,5.0,2.0,2.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,08,13,3,12,9,12,9,27.579,10,1016,25,31,4230,42,34,5,40,25,1,3.0,2,1,0.0,5,1,2,1,3,9.0,1,1.0,2.0,0.0,1,2.0,4.0,5.0,92,0,50,5,92,0,0,0,0,1,1.0,1.0,0.0,,2.0,,,,,,,1.0,1,30,25,25,30,30,25,25,30,25,20,20,25,2,6.0,,,,,,,,,,4,2,2,1,,,1,2.0,5.0,1,12.0,2.0,1,,12,2,2,,,1,,10,3.0,2,,,,1,1.0,1,1,2,2,1,7,7,1,1,2,2,2,2,2,1,2000.0,1.0,100.0,60.0,1,1.0,65.0,176.0,10.0,50.0,1.0,1,1.0,45.0,176.0,10.0,50.0,1.0,5,7.0,9.0,2,,,,4.0,2.0,5.0,2,1,3.0,5.0,88,15,65,0,0,0,25,2,3.0,4.0,5.0,8.0,1,1,2.0,5.0,2.0,1.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,08,15,4,6,7,6,7,36.256,8,429,0,0,2379,20,0,8,0,8,0,,8,0,,5,1,1,1,2,4.0,1,1.0,4.0,11.0,1,2.0,3.0,4.0,342,429,405,2379,43,40,0,0,4,2,,,,,,,,,,,,,1,50,40,40,40,40,40,40,40,30,30,30,30,2,36.0,,,,,,,,,,15,2,2,2,0.0,,3,2.0,1.0,1,12.0,3.0,1,,12,3,2,,,2,6.0,20,3.0,2,,,,1,1.0,1,2,2,1,2,8,8,1,1,2,2,2,2,2,1,2000.0,2.0,,,2,,,,,,,1,1.0,218.0,84.0,0.0,0.0,1.0,5,9.0,8.0,2,,,,1.0,4.0,6.0,1,0,,,2,0,0,0,0,0,26,3,5.0,0.0,,,1,1,2.0,5.0,2.0,2.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,08,21,4,15,9,15,9,24.307,9,485,2,0,2914,4,0,0,0,37,0,,8,0,,5,1,1,1,2,4.0,1,4.0,6.0,3.0,1,2.0,3.0,4.0,296,410,236,2910,46,76,0,0,1,2,,,,,,,,,,,,,1,40,40,40,40,40,40,40,40,20,20,20,20,2,8.0,,,,,,,,,,10,2,1,2,4.0,0.0,3,2.0,6.0,1,12.0,3.0,2,1.0,12,3,2,,,2,12.0,10,3.0,2,,,,1,1.0,1,2,2,1,2,5,5,1,1,2,2,2,2,2,1,2005.0,1.0,65.0,15.0,2,,,,,,,1,1.0,26.0,0.0,0.0,5.0,1.0,5,9.0,8.0,2,,,,1.0,4.0,5.0,1,5,8.0,0.0,5,0,0,0,0,0,16,3,5.0,4.0,0.0,,1,1,2.0,3.0,2.0,2.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,08,27,4,18,6,18,6,76.89,16,799,2,0,3962,0,14,0,0,3,1,25.0,8,4,0.0,5,1,1,1,2,7.0,1,1.0,4.0,2.0,1,2.0,4.0,3.0,249,525,562,3258,4,60,0,0,5,1,4.0,2.0,0.0,,2.0,,,,,,,1.0,1,50,45,45,50,40,40,40,40,30,30,30,30,2,10.0,,,,,,,,,,20,2,1,3,2.0,0.0,1,2.0,3.0,1,12.0,1.0,1,,12,1,2,,,1,,10,3.0,2,,,,1,1.0,1,2,1,1,1,8,8,1,1,2,2,2,2,2,1,2000.0,1.0,75.0,25.0,2,,,,,,,1,1.0,230.0,88.0,0.0,0.0,1.0,5,9.0,8.0,2,,,,1.0,2.0,3.0,1,1,3.0,5.0,12,0,0,0,0,0,35,1,2.0,3.0,5.0,8.0,1,1,1.0,3.0,2.0,2.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,09,05,5,6,7,6,7,113.83,14,616,0,0,3504,0,0,10,29,3,8,1.0,8,0,,5,1,1,1,2,7.0,1,1.0,2.0,3.0,1,2.0,3.0,5.0,215,384,142,2843,0,30,0,576,0,2,,,,,,,,,,,,,1,45,45,45,45,40,40,40,40,30,30,30,30,2,75.0,,,,,,,,,,3,2,1,2,4.0,0.0,3,1.0,7.0,1,12.0,1.0,2,0.1,12,1,2,,,1,,1,3.0,2,,,,1,1.0,1,2,2,1,1,13,13,1,1,2,2,2,2,2,1,1990.0,2.0,,,1,2.0,,,,,,1,2.0,,,,,,9,1.0,7.0,2,,,,1.0,3.0,2.0,1,7,4.0,1.0,16,0,0,0,0,0,24,3,4.0,5.0,8.0,6.0,1,1,2.0,11.0,1.0,4.0,2.0,2.0,4,,,,,,,,,,4.0,3.0,0.0,2,,0,,,,,
301,09,17,5,25,6,25,6,135.97,16,863,0,0,5047,0,0,0,10,9,42,3.0,8,0,,5,1,1,1,2,3.0,1,1.0,4.0,11.0,1,2.0,3.0,0.0,215,10,126,4997,0,70,0,854,0,2,,,,,,,,,,,,,3,40,30,30,40,40,30,30,40,25,25,20,25,2,40.0,,,,,,,,,,4,1,1,2,4.0,0.0,2,3.0,6.0,1,12.0,1.0,1,,12,1,2,,,2,40.0,1,3.0,1,2.0,0.0,,1,2.0,1,2,2,1,2,13,13,1,1,2,2,2,2,2,1,1990.0,2.0,,,2,,,,,,,1,2.0,,,,,,9,8.0,1.0,2,,,,1.0,3.0,4.0,1,1,3.0,5.0,-1,2,0,0,0,0,6,3,5.0,4.0,0.0,,1,1,2.0,11.0,2.0,3.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,09,25,5,30,6,30,6,124.34,10,541,11,0,3069,23,0,24,8,8,9,1.0,8,0,,5,1,1,1,2,7.0,1,1.0,4.0,6.0,1,3.0,2.0,4.0,380,114,237,2553,74,0,0,0,2,2,,,,,,,,,,,,,1,40,40,40,40,40,40,40,40,25,30,-3,25,2,22.0,,,,,,,,,,3,2,1,2,4.0,0.0,1,6.0,8.0,1,12.0,3.0,1,,12,3,2,,,2,7.0,1,3.0,1,2.0,0.0,,1,1.0,1,2,2,1,2,8,8,1,1,2,2,2,2,2,1,1999.0,1.0,33.0,0.0,1,1.0,12.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,1,9.0,8.0,2,,,,1.0,2.0,3.0,1,6,1.0,4.0,15,0,4,0,0,0,9,3,4.0,5.0,8.0,0.0,1,1,2.0,6.0,2.0,1.0,2.0,4.0,0,,,,,,,,,,,,,2,,0,,,,,
301,09,27,5,9,9,9,9,74.599,13,646,0,0,3546,0,0,0,0,9,8,1.0,8,0,,5,1,1,1,2,3.0,1,1.0,2.0,0.0,1,2.0,3.0,0.0,350,210,125,2632,55,0,0,626,0,2,,,,,,,,,,,,,3,40,40,40,40,40,40,40,40,20,20,20,20,2,60.0,,,,,,,,,,2,1,1,2,4.0,0.0,3,6.0,2.0,1,6.0,3.0,1,,6,3,2,,,2,60.0,1,3.0,2,,,,1,2.0,1,2,2,1,2,7,13,1,1,2,2,2,2,2,1,1990.0,1.0,115.0,68.0,2,,,,,,,1,1.0,37.0,0.0,0.0,0.0,2.0,9,1.0,8.0,2,,,,1.0,3.0,4.0,2,4,5.0,7.0,35,7,0,0,0,0,0,4,3.0,0.0,,,1,1,2.0,11.0,2.0,5.0,2.0,3.0,0,,,,,,,,,,,,,2,,0,,,,,
301,09,29,5,18,7,18,7,67.42,19,1037,0,0,6220,0,0,0,11,3,1,0.0,8,0,,5,1,1,1,2,3.0,1,1.0,6.0,5.0,1,2.0,3.0,4.0,388,45,65,4880,38,0,0,0,1,2,,,,,,,,,,,,,1,40,30,40,40,40,40,40,40,30,25,25,30,2,70.0,,,,,,,,,,4,1,1,2,4.0,0.0,3,2.0,1.0,1,9.0,3.0,2,3.0,9,3,2,,,2,65.0,1,3.0,1,2.0,0.0,,1,1.0,1,2,2,1,2,8,9,1,1,2,2,2,2,2,1,1998.0,1.0,88.0,52.0,2,,,,,,,1,1.0,21.0,0.0,0.0,0.0,2.0,9,1.0,8.0,2,,,,1.0,3.0,5.0,1,1,5.0,4.0,138,62,17,0,0,0,0,3,4.0,5.0,0.0,,1,1,2.0,6.0,2.0,2.0,2.0,4.0,0,,,,,,,,,,,,,2,,0,,,,,
301,09,33,5,12,9,12,9,32.353,7,287,0,0,1350,0,0,15,10,3,1,0.0,8,0,,4,2,1,2,3,1.0,1,4.0,3.0,11.0,1,2.0,3.0,5.0,21,200,165,1350,0,0,0,287,0,2,,,,,,,,,,,,,1,35,35,30,35,30,30,30,30,25,25,25,25,2,12.0,,,,,,,,,,10,2,1,2,4.0,3.0,11,2.0,10.0,1,12.0,3.0,1,,12,3,2,,,2,1.0,2,3.0,2,,,,1,2.0,1,2,2,1,2,13,13,1,2,2,1,2,2,2,1,1990.0,2.0,,,1,1.0,15.0,0.0,0.0,0.0,2.0,1,1.0,16.0,0.0,0.0,0.0,2.0,9,7.0,1.0,2,,,,1.0,2.0,7.0,1,4,1.0,8.0,15,3,0,0,0,0,10,4,1.0,0.0,,,1,1,1.0,6.0,2.0,1.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,11,05,6,26,6,26,6,61.88,10,664,0,0,3914,0,0,0,0,3,1,8.0,8,0,,5,1,1,1,2,3.0,1,1.0,3.0,4.0,1,6.0,4.0,0.0,310,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,1,30,30,30,30,30,30,30,30,-3,-3,-3,15,2,40.0,,,,,,,,,,3,2,2,4,3.0,0.0,2,3.0,7.0,1,9.0,4.0,1,,12,2,2,,,2,0.1,3,3.0,1,1.0,2.0,0.0,2,,2,2,2,2,2,7,8,1,2,2,2,2,2,2,1,2002.0,1.0,350.0,189.0,2,,,,,,,2,,,,,,,1,0.0,,1,4.0,2.0,1.0,5.0,2.0,1.0,1,1,0.0,,12,0,6,0,0,0,-1,8,0.0,,,,1,1,2.0,3.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
301,11,15,6,15,7,16,7,97.26,12,837,27,12,4328,61,42,5,3,3,1,9.0,8,0,,5,1,1,1,2,7.0,1,1.0,11.0,2.0,2,,,,461,276,250,4328,0,0,0,0,1,2,,,,,,,,,,,,,1,40,35,30,45,35,40,30,40,-3,-3,-3,-3,2,30.0,,,,,,,,,,4,1,1,2,4.0,0.0,8,7.0,1.0,1,12.0,1.0,2,0.5,12,1,2,,,2,0.5,5,3.0,2,,,,1,1.0,1,2,1,1,2,8,6,1,1,2,2,2,2,2,2,,,,,2,,,,,,,2,,,,,,,1,7.0,8.0,2,,,,1.0,3.0,6.0,2,1,5.0,3.0,2,0,0,0,0,0,4,8,6.0,3.0,5.0,2.0,1,1,2.0,1.0,2.0,1.0,2.0,4.0,0,,,,,,,,,,,,,2,,0,,,,,
301,11,17,6,24,7,23,7,47.12,18,1385,5,0,6811,15,0,31,12,1,3,8.0,8,0,,4,2,1,1,2,9.0,1,1.0,4.0,9.0,1,2.0,3.0,6.0,612,905,620,565,14,210,0,0,2,2,,,,,,,,,,,,,1,40,40,35,40,40,40,35,40,-3,-3,-3,35,2,5.0,,,,,,,,,,10,1,1,2,3.0,5.0,1,2.0,8.0,1,12.0,1.0,2,0.5,12,1,2,,,2,0.5,6,3.0,1,1.0,2.0,0.0,1,2.0,1,2,2,1,2,5,5,1,1,2,2,2,2,2,1,1995.0,2.0,,,1,2.0,,,,,,1,2.0,,,,,,5,9.0,14.0,2,,,,1.0,2.0,4.0,1,1,5.0,8.0,27,0,10,0,0,0,56,2,4.0,5.0,3.0,6.0,1,1,1.0,3.0,2.0,1.0,2.0,4.0,2,,,,5.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,2,,0,,,,,
301,11,25,6,23,9,24,9,43.005,20,968,15,0,5332,120,20,26,38,3,1,8.0,8,0,,4,2,2,1,4,8.0,1,1.0,3.0,2.0,1,2.0,4.0,5.0,354,808,80,5332,0,0,0,0,1,1,1.0,3.0,0.0,,2.0,,,,,,,1.0,1,40,30,40,40,35,30,30,30,-3,-3,-3,-3,1,,1.0,2.0,3.0,50.0,50.0,2.0,,,,12,2,1,2,0.0,,6,4.0,0.0,1,12.0,1.0,1,,12,1,2,,,1,,7,3.0,2,,,,1,1.0,2,2,2,1,2,6,6,1,1,2,2,2,2,2,1,2000.0,1.0,30.0,20.0,2,,,,,,,1,2.0,,,,,,12,9.0,8.0,1,4.0,0.0,,1.0,0.0,,2,1,5.0,0.0,36,0,25,0,0,0,30,8,0.0,,,,1,1,1.0,1.0,2.0,1.0,2.0,3.0,0,,,,,,,,,,,,,2,,0,,,,,
301,11,29,6,20,7,20,7,69.434,25,1590,25,0,9371,80,15,17,5,3,1,29.0,8,0,,5,1,1,1,7,0.0,1,1.0,2.0,3.0,1,2.0,5.0,6.0,622,1127,225,9079,0,0,0,0,1,2,,,,,,,,,,,,,1,40,40,40,40,40,40,40,40,-3,-3,-3,-3,2,15.0,,,,,,,,,,10,1,1,2,3.0,0.0,2,1.0,8.0,1,12.0,3.0,1,,12,3,2,,,1,,5,3.0,2,,,,1,1.0,1,1,1,1,2,8,8,1,1,2,1,2,2,2,2,,,,,2,,,,,,,2,,,,,,,1,8.0,0.0,1,5.0,4.0,0.0,1.0,2.0,4.0,1,1,0.0,,43,2,0,0,0,0,0,8,0.0,,,,1,1,1.0,3.0,2.0,1.0,2.0,3.0,0,,,,,,,,,,,,,2,,0,,,,,
