tinh,huyen,xa,diaban,hoso,m4b12ma,m4b12c3,m4b12c3b,m4b12c4,m4b12c5,m4b12c6,m4b12c7,m4b12c8
303,13,33.0,3,14,13.0,130.0,1.0,108.0,0.0,,108.0,173.0
303,13,33.0,3,14,17.0,60.0,1.0,36.0,0.0,,36.0,125.0
303,13,33.0,3,14,8.0,50000.0,1.0,16000.0,15000.0,30364.0,1000.0,32733.0
303,13,33.0,3,15,20.0,20.0,1.0,,,0.0,,90.0
303,13,33.0,3,15,16.0,30.0,1.0,195.0,0.0,,195.0,586.0
303,13,33.0,3,15,13.0,20.0,1.0,140.0,0.0,,140.0,267.0
303,13,33.0,3,15,8.0,10000.0,1.0,4000.0,3000.0,7602.0,1000.0,10136.0
303,13,33.0,3,15,19.0,10.0,1.0,,,0.0,,44.0
303,15,1.0,7,13,,,,,,,,
303,15,1.0,7,14,,,,,,,,
303,15,1.0,7,15,,,,,,,,
303,15,3.0,2,13,20.0,20.0,1.0,,,0.0,,77.0
303,15,3.0,2,13,16.0,100.0,1.0,150.0,0.0,,150.0,386.0
303,15,3.0,2,13,19.0,16.0,1.0,,,0.0,,39.0
303,15,3.0,2,13,8.0,20000.0,1.0,7000.0,7000.0,13555.0,0.0,13555.0
303,15,3.0,2,13,52.0,5.0,2.0,,,0.0,,232.0
303,15,3.0,2,14,8.0,13000.0,1.0,5500.0,5500.0,12444.0,0.0,12444.0
303,15,3.0,2,14,19.0,10.0,1.0,,,0.0,,27.0
303,15,3.0,2,14,10.0,1000.0,1.0,500.0,0.0,,500.0,294.0
303,15,3.0,2,14,13.0,30.0,1.0,21.0,0.0,,21.0,40.0
303,15,3.0,2,14,20.0,50.0,1.0,,,0.0,,145.0
303,15,3.0,2,14,16.0,40.0,1.0,34.0,0.0,,34.0,103.0
303,15,3.0,2,14,47.0,5.0,2.0,120.0,0.0,,120.0,326.0
303,15,3.0,2,14,46.0,2.0,2.0,80.0,0.0,,80.0,231.0
303,15,3.0,2,14,41.0,6.0,2.0,150.0,100.0,226.0,50.0,345.0
303,15,3.0,2,14,52.0,4.0,2.0,,,0.0,,41.0
303,15,3.0,2,14,23.0,120.0,1.0,10.0,0.0,,10.0,83.0
303,15,3.0,2,14,50.0,1.0,2.0,80.0,0.0,,80.0,231.0
303,15,3.0,2,15,42.0,3.0,2.0,200.0,150.0,227.0,50.0,376.0
303,15,3.0,2,15,8.0,16500.0,1.0,7600.0,7600.0,14423.0,0.0,14423.0
303,15,3.0,2,15,16.0,25.0,1.0,15.0,0.0,,15.0,38.0
303,15,3.0,2,15,47.0,5.0,2.0,200.0,180.0,342.0,20.0,389.0
303,15,17.0,7,13,16.0,60.0,1.0,40.0,0.0,,40.0,116.0
303,15,17.0,7,13,19.0,15.0,1.0,,,0.0,,71.0
303,15,17.0,7,13,32.0,10.0,2.0,10.0,10.0,221.0,0.0,221.0
303,15,17.0,7,13,50.0,1.0,2.0,80.0,0.0,,80.0,226.0
303,15,17.0,7,13,52.0,3.0,2.0,,,0.0,,57.0
303,15,17.0,7,13,47.0,3600.0,1.0,180.0,150.0,332.0,30.0,410.0
303,15,17.0,7,13,42.0,6.0,2.0,20.0,0.0,,20.0,70.0
303,15,17.0,7,13,49.0,3.0,2.0,20.0,0.0,,20.0,56.0
303,15,17.0,7,13,13.0,25.0,1.0,16.0,0.0,,16.0,30.0
303,15,17.0,7,13,39.0,1.0,2.0,20.0,0.0,,20.0,66.0
303,15,17.0,7,13,40.0,30.0,2.0,35.0,0.0,,35.0,96.0
303,15,17.0,7,13,10.0,450.0,1.0,400.0,0.0,,400.0,229.0
303,15,17.0,7,13,41.0,5.0,2.0,75.0,0.0,,75.0,172.0
303,15,17.0,7,13,17.0,20.0,1.0,15.0,0.0,,15.0,52.0
303,15,17.0,7,13,23.0,180.0,1.0,20.0,0.0,,20.0,162.0
303,15,17.0,7,13,20.0,40.0,1.0,,,0.0,,106.0
303,15,17.0,7,13,8.0,6790.0,1.0,3260.0,3000.0,6092.0,260.0,6809.0
303,15,17.0,7,14,8.0,5000.0,1.0,2400.0,2400.0,5886.0,0.0,5886.0
303,15,17.0,7,14,41.0,5.0,2.0,15.0,0.0,,15.0,39.0
303,15,17.0,7,14,16.0,100.0,1.0,15.0,0.0,,15.0,49.0
303,15,17.0,7,14,10.0,200.0,1.0,100.0,0.0,,100.0,64.0
303,15,17.0,7,15,47.0,3200.0,1.0,420.0,400.0,760.0,20.0,805.0
303,15,17.0,7,15,42.0,5.0,2.0,30.0,0.0,,30.0,90.0
303,15,17.0,7,15,8.0,18000.0,1.0,6800.0,6600.0,12905.0,200.0,13379.0
303,15,17.0,7,15,50.0,2.0,2.0,20.0,0.0,,20.0,60.0
303,15,17.0,7,15,10.0,300.0,1.0,150.0,0.0,,150.0,74.0
303,15,17.0,7,15,13.0,60.0,1.0,100.0,0.0,,60.0,95.0
303,15,17.0,7,15,21.0,15.0,1.0,,,0.0,,30.0
303,15,17.0,7,15,20.0,20.0,1.0,,,0.0,,45.0
303,15,17.0,7,15,19.0,30.0,1.0,,,0.0,,45.0
303,15,17.0,7,15,52.0,2.0,2.0,,,0.0,,99.0
303,15,17.0,7,15,16.0,100.0,1.0,150.0,0.0,,150.0,376.0
303,15,17.0,7,15,39.0,3.0,2.0,50.0,0.0,,50.0,115.0
303,15,25.0,10,15,52.0,2.0,2.0,,,0.0,,155.0
303,15,25.0,10,15,19.0,50.0,1.0,,,0.0,,77.0
303,15,25.0,10,15,42.0,1.0,2.0,30.0,0.0,,30.0,90.0
303,15,25.0,10,15,10.0,2000.0,1.0,2000.0,0.0,,2000.0,1007.0
303,15,25.0,10,15,8.0,20000.0,1.0,9000.0,9000.0,23237.0,0.0,23237.0
303,15,25.0,10,15,13.0,80.0,1.0,80.0,0.0,,80.0,130.0
303,15,25.0,10,15,21.0,30.0,1.0,,,0.0,,77.0
303,15,25.0,10,15,47.0,1000.0,1.0,420.0,400.0,620.0,20.0,667.0
303,15,25.0,10,15,16.0,100.0,1.0,100.0,0.0,,100.0,257.0
303,15,25.0,10,19,20.0,15.0,1.0,,,0.0,,23.0
303,15,25.0,10,19,42.0,2.0,2.0,120.0,100.0,152.0,20.0,211.0
303,15,25.0,10,19,8.0,16000.0,1.0,4000.0,4000.0,11386.0,0.0,11386.0
303,15,25.0,10,19,47.0,15.0,2.0,430.0,400.0,683.0,30.0,752.0
303,15,25.0,10,19,13.0,100.0,1.0,100.0,0.0,,100.0,159.0
303,15,25.0,10,19,45.0,1.0,2.0,20.0,0.0,,20.0,30.0
303,15,25.0,10,19,16.0,100.0,1.0,100.0,0.0,,100.0,252.0
303,15,25.0,10,19,19.0,30.0,1.0,,,0.0,,45.0
303,15,25.0,10,19,41.0,3.0,2.0,100.0,0.0,,100.0,200.0
303,15,25.0,10,19,52.0,2.0,2.0,,,0.0,,79.0
303,15,25.0,10,20,42.0,3.0,2.0,40.0,0.0,,40.0,119.0
303,15,25.0,10,20,8.0,20000.0,1.0,9500.0,9400.0,23532.0,100.0,23769.0
303,15,25.0,10,20,21.0,60.0,1.0,,,0.0,,75.0
303,15,25.0,10,20,16.0,80.0,1.0,50.0,0.0,,50.0,125.0
303,15,33.0,8,13,42.0,10.0,2.0,100.0,0.0,,100.0,303.0
303,15,33.0,8,13,50.0,1.0,2.0,20.0,0.0,,20.0,49.0
303,15,33.0,8,13,13.0,100.0,1.0,150.0,0.0,,150.0,245.0
303,15,33.0,8,13,20.0,20.0,1.0,,,0.0,,58.0
303,15,33.0,8,13,19.0,20.0,1.0,,,0.0,,62.0
303,15,33.0,8,13,16.0,100.0,1.0,200.0,0.0,,200.0,513.0
303,15,33.0,8,13,8.0,13000.0,1.0,4100.0,4100.0,9295.0,0.0,9295.0
303,15,33.0,8,14,39.0,1.0,2.0,60.0,0.0,,60.0,169.0
303,15,33.0,8,14,19.0,25.0,1.0,,,0.0,,53.0
303,15,33.0,8,14,40.0,20.0,2.0,80.0,50.0,114.0,30.0,185.0
303,15,33.0,8,14,46.0,3.0,2.0,200.0,0.0,,200.0,227.0
303,15,33.0,8,14,17.0,20.0,1.0,10.0,0.0,,10.0,34.0
303,15,33.0,8,14,41.0,4.0,2.0,120.0,0.0,,120.0,240.0
303,15,33.0,8,14,20.0,150.0,1.0,,,68.0,,152.0
303,15,33.0,8,14,16.0,70.0,1.0,45.0,0.0,,45.0,141.0
303,15,33.0,8,14,23.0,100.0,1.0,14.0,0.0,,14.0,98.0
303,15,33.0,8,14,13.0,50.0,1.0,30.0,0.0,,30.0,48.0
303,15,33.0,8,14,49.0,3.0,2.0,40.0,0.0,,40.0,97.0
303,15,33.0,8,14,8.0,13200.0,1.0,5500.0,5300.0,10058.0,200.0,10531.0
303,15,33.0,8,14,52.0,4.0,2.0,,,0.0,,45.0
303,15,33.0,8,15,52.0,1000.0,1.0,,,0.0,,232.0
303,15,33.0,8,15,20.0,25.0,1.0,,,0.0,,77.0
303,15,33.0,8,15,8.0,16500.0,1.0,7000.0,7000.0,14252.0,0.0,14252.0
303,15,33.0,8,15,13.0,50.0,1.0,100.0,0.0,,100.0,163.0
303,15,33.0,8,15,47.0,3000.0,1.0,250.0,200.0,542.0,50.0,661.0
303,15,33.0,8,15,16.0,100.0,1.0,100.0,0.0,,100.0,257.0
303,15,33.0,8,15,19.0,10.0,1.0,,,0.0,,46.0
303,15,33.0,8,15,18.0,10.0,1.0,15.0,0.0,,15.0,61.0
303,15,47.0,12,13,,,,,,,,
303,15,47.0,12,15,50.0,3.0,2.0,80.0,60.0,201.0,20.0,253.0
303,15,47.0,12,15,47.0,1500.0,1.0,1300.0,1250.0,2575.0,50.0,2695.0
303,15,47.0,12,20,15.0,60.0,1.0,40.0,0.0,,40.0,74.0
303,15,47.0,12,20,42.0,10.0,2.0,150.0,100.0,322.0,50.0,479.0
303,15,47.0,12,20,13.0,26.0,1.0,50.0,0.0,,50.0,84.0
303,15,47.0,12,20,47.0,1890.0,1.0,540.0,500.0,2011.0,40.0,2108.0
303,15,47.0,12,20,19.0,5.0,1.0,,,0.0,,16.0
303,15,47.0,12,20,52.0,2.0,2.0,,,0.0,,20.0
303,15,47.0,12,20,50.0,1.0,2.0,80.0,0.0,,80.0,206.0
303,15,47.0,12,20,49.0,3.0,2.0,30.0,0.0,,25.0,64.0
303,15,47.0,12,20,39.0,2.0,2.0,30.0,0.0,,30.0,89.0
303,15,47.0,12,20,14.0,45.0,1.0,30.0,0.0,,30.0,99.0
303,15,47.0,12,20,22.0,200.0,1.0,20.0,0.0,,20.0,402.0
303,15,47.0,12,20,20.0,20.0,1.0,,,0.0,,32.0
303,15,47.0,12,20,16.0,46.0,1.0,35.0,0.0,,35.0,93.0
303,15,47.0,12,20,17.0,10.0,1.0,10.0,0.0,,10.0,36.0
303,17,3.0,11,13,47.0,500.0,1.0,900.0,800.0,1822.0,100.0,2056.0
303,17,3.0,11,13,19.0,3.0,1.0,,,0.0,,152.0
303,17,3.0,11,13,16.0,20.0,1.0,100.0,0.0,,100.0,252.0
303,17,3.0,11,13,13.0,10.0,1.0,50.0,0.0,,50.0,84.0
303,17,3.0,11,13,41.0,5.0,2.0,100.0,0.0,,100.0,200.0
303,17,3.0,11,13,8.0,20000.0,1.0,12500.0,12000.0,24291.0,500.0,25475.0
303,17,3.0,11,14,13.0,30.0,1.0,180.0,100.0,161.0,80.0,297.0
303,17,3.0,11,14,52.0,2.0,2.0,,,0.0,,77.0
303,17,3.0,11,14,16.0,20.0,1.0,136.0,0.0,,136.0,363.0
303,17,3.0,11,14,42.0,3.0,2.0,25.0,0.0,,25.0,79.0
303,17,3.0,11,14,8.0,13300.0,1.0,6000.0,5500.0,12390.0,500.0,13645.0
303,17,3.0,11,15,47.0,3.0,2.0,30.0,0.0,,30.0,83.0
303,17,3.0,11,15,18.0,19.0,1.0,12.0,0.0,,12.0,56.0
303,17,3.0,11,15,42.0,3.0,2.0,50.0,0.0,,50.0,173.0
303,17,3.0,11,15,14.0,70.0,1.0,12.0,0.0,,12.0,44.0
303,17,3.0,11,15,16.0,20.0,1.0,20.0,0.0,,20.0,58.0
303,17,3.0,11,15,52.0,3.0,2.0,,,0.0,,30.0
303,17,3.0,11,15,19.0,10.0,1.0,,,0.0,,30.0
303,17,3.0,11,15,8.0,13400.0,1.0,7500.0,7000.0,19779.0,500.0,21156.0
303,17,3.0,11,15,17.0,8.0,1.0,7.0,0.0,,7.0,28.0
303,17,3.0,11,15,23.0,120.0,1.0,25.0,0.0,,25.0,204.0
303,17,17.0,2,13,8.0,20500.0,1.0,10000.0,9760.0,21207.0,240.0,21787.0
303,17,17.0,2,13,46.0,3.0,2.0,40.0,0.0,,40.0,62.0
303,17,17.0,2,13,19.0,50.0,1.0,,,0.0,,358.0
303,17,17.0,2,13,16.0,50.0,1.0,150.0,0.0,,150.0,386.0
303,17,17.0,2,13,41.0,3.0,2.0,30.0,0.0,,30.0,62.0
303,17,17.0,2,13,45.0,6.0,2.0,240.0,200.0,232.0,40.0,295.0
303,17,17.0,2,13,10.0,200.0,1.0,230.0,0.0,,230.0,116.0
303,17,17.0,2,14,23.0,120.0,1.0,25.0,0.0,,25.0,183.0
303,17,17.0,2,14,45.0,3.0,2.0,15.0,0.0,,15.0,24.0
303,17,17.0,2,14,20.0,20.0,1.0,,,0.0,,24.0
303,17,17.0,2,14,41.0,100.0,1.0,35.0,0.0,,35.0,73.0
303,17,17.0,2,14,16.0,80.0,1.0,10.0,0.0,,10.0,27.0
303,17,17.0,2,14,10.0,1000.0,1.0,600.0,0.0,,600.0,310.0
303,17,17.0,2,14,8.0,9000.0,1.0,3800.0,3600.0,10002.0,200.0,10495.0
303,17,17.0,2,19,10.0,1200.0,1.0,540.0,0.0,,540.0,344.0
303,17,17.0,2,19,25.0,120.0,1.0,30.0,0.0,,30.0,11.0
303,17,17.0,2,19,17.0,70.0,1.0,8.0,0.0,,8.0,36.0
303,17,17.0,2,19,45.0,3.0,2.0,12.0,0.0,,12.0,23.0
303,17,17.0,2,19,20.0,10.0,1.0,,,0.0,,68.0
303,17,17.0,2,19,16.0,70.0,1.0,20.0,0.0,,20.0,68.0
303,17,17.0,2,19,8.0,17000.0,1.0,8400.0,8200.0,28158.0,200.0,28796.0
303,17,17.0,2,19,19.0,9.0,1.0,,,0.0,,30.0
303,17,25.0,15,13,17.0,50.0,1.0,50.0,0.0,,50.0,163.0
303,17,25.0,15,13,8.0,28000.0,1.0,7500.0,7300.0,18259.0,200.0,18754.0
303,17,25.0,15,13,45.0,1984.0,1.0,800.0,780.0,1238.0,20.0,1270.0
303,17,25.0,15,13,41.0,4.0,2.0,50.0,0.0,,50.0,105.0
303,17,25.0,15,13,52.0,2.0,2.0,,,0.0,,71.0
303,17,25.0,15,13,10.0,100.0,1.0,100.0,0.0,,100.0,51.0
303,17,25.0,15,13,16.0,100.0,1.0,50.0,0.0,,50.0,132.0
303,17,25.0,15,14,17.0,10.0,1.0,5.0,0.0,,5.0,16.0
303,17,25.0,15,14,19.0,5.0,1.0,,,0.0,,20.0
303,17,25.0,15,14,8.0,60000.0,1.0,25500.0,25000.0,56319.0,500.0,57607.0
303,17,25.0,15,14,31.0,1000.0,1.0,120.0,120.0,1287.0,0.0,1287.0
303,17,25.0,15,14,16.0,10.0,1.0,10.0,0.0,,10.0,40.0
303,17,25.0,15,14,20.0,50.0,1.0,,,0.0,,161.0
303,17,25.0,15,14,45.0,30.0,2.0,14100.0,14000.0,16896.0,70.0,17008.0
303,17,25.0,15,14,10.0,1000.0,1.0,600.0,600.0,314.0,0.0,314.0
303,17,25.0,15,15,41.0,4.0,2.0,40.0,0.0,,40.0,39.0
303,17,25.0,15,15,17.0,150.0,1.0,100.0,0.0,,100.0,318.0
303,17,25.0,15,15,45.0,1025.0,1.0,690.0,600.0,1332.0,90.0,1472.0
303,17,25.0,15,15,16.0,40.0,1.0,40.0,0.0,,40.0,103.0
303,17,25.0,15,15,52.0,3.0,2.0,,,0.0,,46.0
303,17,25.0,15,15,10.0,2000.0,1.0,2000.0,1800.0,1394.0,200.0,1495.0
303,17,25.0,15,15,8.0,14476.0,1.0,5700.0,5500.0,12354.0,200.0,12838.0
303,19,1.0,11,13,16.0,40.0,1.0,80.0,0.0,,80.0,214.0
303,19,1.0,11,13,17.0,20.0,1.0,20.0,0.0,,20.0,74.0
303,19,1.0,11,13,15.0,30.0,1.0,20.0,0.0,,20.0,38.0
303,19,1.0,11,13,18.0,20.0,1.0,10.0,0.0,,10.0,43.0
303,19,1.0,11,13,13.0,20.0,1.0,30.0,0.0,,30.0,51.0
303,19,1.0,11,13,19.0,20.0,1.0,,,0.0,,24.0
303,19,1.0,11,13,20.0,160.0,1.0,,,322.0,,644.0
303,19,1.0,11,13,14.0,30.0,1.0,20.0,0.0,,20.0,67.0
303,19,1.0,11,14,20.0,1325.0,1.0,,,1609.0,,2081.0
303,19,1.0,11,14,15.0,12.0,1.0,10.0,0.0,,10.0,64.0
303,19,1.0,11,15,,,,,,,,
303,19,3.0,22,13,,,,,,,,
303,19,3.0,22,14,,,,,,,,
303,19,3.0,22,15,20.0,200.0,1.0,,,0.0,,201.0
303,19,3.0,22,15,15.0,80.0,1.0,20.0,0.0,,20.0,38.0
303,19,3.0,22,15,14.0,60.0,1.0,15.0,0.0,,15.0,50.0
303,19,3.0,22,15,45.0,1000.0,1.0,870.0,850.0,805.0,20.0,837.0
303,19,3.0,22,15,13.0,160.0,1.0,30.0,0.0,,30.0,51.0
303,19,3.0,22,15,16.0,200.0,1.0,50.0,0.0,,50.0,134.0
303,19,15.0,2,13,21.0,1000.0,1.0,,,2414.0,,2414.0
303,19,15.0,2,13,8.0,31000.0,1.0,13000.0,13000.0,28964.0,0.0,28964.0
303,19,15.0,2,14,13.0,20.0,1.0,50.0,0.0,,50.0,79.0
303,19,15.0,2,14,20.0,80.0,1.0,,,0.0,,92.0
303,19,15.0,2,14,16.0,20.0,1.0,40.0,0.0,,40.0,101.0
303,19,15.0,2,14,42.0,6.0,2.0,850.0,800.0,668.0,50.0,710.0
303,19,15.0,2,14,47.0,5.0,2.0,40.0,0.0,,40.0,75.0
303,19,15.0,2,14,8.0,31600.0,1.0,14200.0,14000.0,26113.0,200.0,26587.0
303,19,15.0,2,14,10.0,3600.0,1.0,3800.0,3000.0,683.0,800.0,1077.0
303,19,15.0,2,15,17.0,6.0,1.0,17.0,0.0,,17.0,39.0
303,19,15.0,2,15,10.0,1500.0,1.0,2000.0,1220.0,473.0,780.0,775.0
303,19,15.0,2,15,8.0,26000.0,1.0,8671.0,8523.0,23004.0,148.0,23339.0
303,19,15.0,2,15,47.0,10.0,2.0,300.0,220.0,511.0,80.0,697.0
303,19,15.0,2,15,50.0,1.0,2.0,123.0,0.0,,123.0,142.0
303,19,15.0,2,15,16.0,15.0,1.0,82.0,0.0,,82.0,211.0
303,19,15.0,2,15,42.0,10.0,2.0,200.0,150.0,291.0,50.0,387.0
303,19,15.0,2,15,20.0,115.0,1.0,,,0.0,,830.0
303,19,25.0,4,13,52.0,3.0,2.0,,,0.0,,47.0
303,19,25.0,4,13,20.0,250.0,1.0,,,0.0,,302.0
303,19,25.0,4,13,16.0,50.0,1.0,40.0,0.0,,40.0,106.0
303,19,25.0,4,13,42.0,1.0,2.0,100.0,0.0,,100.0,79.0
303,19,25.0,4,13,8.0,8500.0,1.0,2900.0,2500.0,3573.0,400.0,4563.0
303,19,25.0,4,13,10.0,3700.0,1.0,3840.0,0.0,,3840.0,1067.0
303,19,25.0,4,14,52.0,4.0,2.0,,,0.0,,88.0
303,19,25.0,4,14,15.0,20.0,1.0,40.0,0.0,,40.0,52.0
303,19,25.0,4,14,20.0,200.0,1.0,,,0.0,,177.0
303,19,25.0,4,14,14.0,20.0,1.0,35.0,0.0,,35.0,40.0
303,19,25.0,4,14,8.0,10000.0,1.0,4600.0,4000.0,7063.0,600.0,8124.0
303,19,25.0,4,14,10.0,2500.0,1.0,1800.0,1000.0,441.0,800.0,795.0
303,19,25.0,4,14,13.0,15.0,1.0,30.0,0.0,,30.0,26.0
303,19,25.0,4,14,16.0,30.0,1.0,50.0,0.0,,50.0,31.0
303,19,25.0,4,15,50.0,2.0,2.0,40.0,0.0,,40.0,36.0
303,19,25.0,4,15,41.0,150.0,1.0,120.0,0.0,,120.0,286.0
303,19,25.0,4,15,52.0,3.0,2.0,,,0.0,,18.0
303,19,25.0,4,15,40.0,30.0,2.0,13.0,0.0,,13.0,35.0
303,19,25.0,4,15,47.0,120.0,1.0,12.0,0.0,,12.0,33.0
303,19,25.0,4,15,17.0,10.0,1.0,18.0,0.0,,18.0,65.0
303,19,25.0,4,15,42.0,6.0,2.0,50.0,0.0,,50.0,136.0
303,19,25.0,4,15,10.0,2200.0,1.0,2975.0,1500.0,724.0,1475.0,1392.0
303,19,25.0,4,15,16.0,54.0,1.0,67.0,0.0,,67.0,202.0
303,19,25.0,4,15,19.0,5.0,1.0,,,0.0,,16.0
303,19,25.0,4,15,45.0,2.0,2.0,16.0,0.0,,16.0,30.0
303,19,25.0,4,15,8.0,6917.0,1.0,3850.0,3605.0,7119.0,245.0,7563.0
303,19,25.0,4,15,20.0,50.0,1.0,,,0.0,,161.0
303,19,39.0,5,13,10.0,380.0,1.0,400.0,0.0,,400.0,138.0
303,19,39.0,5,13,20.0,120.0,1.0,,,0.0,,215.0
303,19,39.0,5,13,14.0,60.0,1.0,30.0,0.0,,30.0,98.0
303,19,39.0,5,13,17.0,30.0,1.0,20.0,0.0,,20.0,90.0
303,19,39.0,5,13,8.0,6700.0,1.0,2600.0,2600.0,5103.0,0.0,5103.0
303,19,39.0,5,14,10.0,1650.0,1.0,1800.0,0.0,,1800.0,882.0
303,19,39.0,5,14,17.0,42.0,1.0,38.0,0.0,,38.0,112.0
303,19,39.0,5,14,8.0,22800.0,1.0,7130.0,6130.0,11728.0,1000.0,13641.0
303,19,39.0,5,14,20.0,200.0,1.0,,,0.0,,931.0
303,19,39.0,5,15,45.0,14.0,2.0,50.0,0.0,,50.0,90.0
303,19,39.0,5,15,23.0,220.0,1.0,20.0,0.0,,20.0,166.0
303,19,39.0,5,15,17.0,40.0,1.0,36.0,0.0,,36.0,98.0
303,19,39.0,5,15,19.0,8.0,1.0,,,0.0,,32.0
303,19,39.0,5,15,8.0,15600.0,1.0,6575.0,5775.0,10453.0,800.0,11900.0
303,19,39.0,5,15,20.0,200.0,1.0,,,0.0,,349.0
303,19,39.0,5,15,10.0,800.0,1.0,1050.0,0.0,,1050.0,596.0
303,19,39.0,5,15,41.0,10.0,2.0,35.0,0.0,,35.0,63.0
303,19,39.0,5,15,16.0,40.0,1.0,48.0,0.0,,48.0,144.0
303,19,47.0,11,13,13.0,100.0,1.0,200.0,0.0,,200.0,155.0
303,19,47.0,11,13,20.0,200.0,1.0,,,0.0,,232.0
303,19,47.0,11,13,22.0,600.0,1.0,400.0,350.0,1355.0,50.0,1549.0
303,19,47.0,11,13,16.0,100.0,1.0,250.0,0.0,,250.0,155.0
303,19,47.0,11,13,9.0,400.0,1.0,200.0,0.0,,200.0,465.0
303,19,47.0,11,13,8.0,43000.0,1.0,16000.0,15000.0,38340.0,1000.0,40121.0
303,19,47.0,11,14,8.0,20000.0,1.0,8600.0,8000.0,21688.0,600.0,23314.0
303,19,47.0,11,14,20.0,40.0,1.0,,,0.0,,77.0
303,19,47.0,11,14,16.0,40.0,1.0,50.0,0.0,,50.0,39.0
303,19,47.0,11,15,20.0,100.0,1.0,,,0.0,,23.0
303,19,47.0,11,15,8.0,41100.0,1.0,18400.0,17100.0,49326.0,1300.0,52406.0
303,19,47.0,11,15,10.0,1000.0,1.0,1000.0,0.0,,1000.0,493.0
303,19,47.0,11,15,16.0,100.0,1.0,40.0,0.0,,40.0,100.0
305,1,1.0,11,13,,,,,,,,
305,1,1.0,11,15,,,,,,,,
305,1,1.0,11,19,,,,,,,,
305,1,7.0,15,13,,,,,,,,
305,1,7.0,15,14,,,,,,,,
305,1,7.0,15,15,,,,,,,,
305,1,11.0,9,13,,,,,,,,
305,1,11.0,9,14,,,,,,,,
305,1,11.0,9,15,,,,,,,,
305,1,13.0,7,13,8.0,250.0,1.0,68.0,58.0,213.0,10.0,213.0
305,1,13.0,7,13,41.0,50.0,2.0,50.0,50.0,79.0,0.0,79.0
305,1,13.0,7,13,13.0,50.0,1.0,190.0,140.0,221.0,50.0,300.0
305,1,13.0,7,13,25.0,700.0,1.0,7000.0,7000.0,4419.0,0.0,4419.0
305,1,13.0,7,14,16.0,30.0,1.0,90.0,0.0,,90.0,142.0
305,1,13.0,7,14,8.0,300.0,1.0,95.0,85.0,288.0,10.0,300.0
305,1,13.0,7,14,17.0,20.0,1.0,30.0,0.0,,30.0,48.0
305,1,13.0,7,14,14.0,10.0,1.0,250.0,0.0,,25.0,79.0
305,1,13.0,7,14,13.0,50.0,1.0,120.0,0.0,,120.0,284.0
305,1,13.0,7,14,15.0,20.0,1.0,50.0,0.0,,50.0,119.0
305,1,13.0,7,15,16.0,50.0,1.0,30.0,0.0,,30.0,49.0
305,1,13.0,7,15,49.0,10.0,2.0,20.0,10.0,41.0,10.0,81.0
305,1,13.0,7,15,47.0,30.0,2.0,250.0,200.0,807.0,50.0,1009.0
305,1,13.0,7,15,10.0,1000.0,1.0,750.0,0.0,,750.0,485.0
305,1,13.0,7,15,42.0,6.0,2.0,50.0,0.0,,50.0,121.0
305,1,25.0,8,13,,,,,,,,
305,1,25.0,8,14,,,,,,,,
305,1,25.0,8,15,52.0,1.0,2.0,,,0.0,,80.0
305,1,25.0,8,15,20.0,140.0,1.0,,,160.0,,240.0
305,1,25.0,8,15,13.0,100.0,1.0,300.0,200.0,321.0,100.0,481.0
305,1,25.0,8,15,50.0,2.0,2.0,600.0,500.0,1203.0,100.0,1444.0
305,3,17.0,1,13,8.0,3100.0,1.0,3000.0,2700.0,3379.0,300.0,3756.0
305,3,17.0,1,14,8.0,9551.0,1.0,3343.0,3250.0,8762.0,93.0,9013.0
305,3,17.0,1,20,8.0,6234.0,1.0,2182.0,2089.0,5632.0,93.0,5883.0
305,3,35.0,2,13,,,,,,,,
305,3,35.0,2,14,47.0,5.0,2.0,150.0,100.0,401.0,50.0,602.0
305,3,35.0,2,14,8.0,2000.0,1.0,2000.0,0.0,,2000.0,6418.0
305,3,35.0,2,14,20.0,100.0,1.0,,,0.0,,2246.0
305,3,35.0,2,15,16.0,50.0,1.0,62.0,50.0,158.0,12.0,197.0
305,3,35.0,2,15,8.0,3000.0,1.0,1000.0,700.0,2209.0,300.0,3156.0
305,3,35.0,2,15,39.0,2.0,2.0,80.0,0.0,,80.0,126.0
305,3,35.0,2,15,47.0,10.0,2.0,90.0,40.0,158.0,50.0,355.0
305,3,35.0,2,15,50.0,6.0,2.0,300.0,200.0,316.0,100.0,474.0
305,3,35.0,2,15,20.0,100.0,1.0,,,0.0,,158.0
305,5,15.0,4,14,8.0,1200.0,1.0,400.0,0.0,,400.0,1156.0
305,5,15.0,4,14,16.0,100.0,1.0,40.0,0.0,,40.0,116.0
305,5,15.0,4,14,15.0,100.0,1.0,100.0,0.0,,100.0,289.0
305,5,15.0,4,14,14.0,30.0,1.0,20.0,0.0,,20.0,58.0
305,5,15.0,4,14,13.0,20.0,1.0,20.0,0.0,,20.0,58.0
305,5,15.0,4,14,10.0,200.0,1.0,100.0,100.0,60.0,0.0,60.0
305,5,15.0,4,14,17.0,100.0,1.0,20.0,0.0,,20.0,77.0
305,5,15.0,4,14,23.0,50.0,1.0,10.0,0.0,,10.0,102.0
305,5,15.0,4,15,10.0,2350.0,1.0,2000.0,2000.0,1013.0,0.0,1013.0
305,5,15.0,4,15,8.0,1400.0,1.0,480.0,0.0,,480.0,1217.0
