tinh,huyen,xa,diaban,hoso,m5a1ct,m5a1c4,m5a1c5,m5a2ct,m5a2c11,m5a2c12,m5b1ct,m5b1c6,m5b1c7,m5b2ct,m5b2c4,m5b2c5,m5b3ct,m5b4c
817,15,17.0,5,19,867.7,840.4,27.300001,19204.4,16474.4,2730.0,5653.0,5653.0,0.0,2880.0,2580.0,300.0,2260.0,0.0
817,15,19.0,2,13,698.2,367.0,331.2,15501.4,15221.9,279.5,7354.0,6834.0,520.0,2760.0,2440.0,320.0,1940.0,9800.0
817,15,19.0,2,14,604.8,559.3,45.5,16758.8,15613.2,1145.6,4462.0,4212.0,250.0,1770.0,1710.0,60.0,1120.0,11050.0
817,15,19.0,2,15,670.1,356.2,313.9,16663.5,10935.0,5728.5,3052.0,2422.0,630.0,2155.0,2155.0,0.0,1485.0,20044.0
819,1,3.0,22,13,2024.6,2024.6,0.0,27702.9,27702.9,0.0,7980.0,7980.0,0.0,5100.0,5100.0,0.0,1000.0,0.0
819,1,3.0,22,14,1197.2,1197.2,0.0,24203.3,24203.3,0.0,5390.0,5390.0,0.0,2206.0,2206.0,0.0,22300.0,39134.0
819,1,3.0,22,15,616.8,616.8,0.0,20757.7,20757.7,0.0,2912.0,2912.0,0.0,1100.0,1100.0,0.0,400.0,694.0
819,1,5.0,31,13,1207.7,1207.7,0.0,37076.6,37076.6,0.0,6090.0,6090.0,0.0,2610.0,2610.0,0.0,1450.0,3314.0
819,1,5.0,31,14,1569.6,1569.6,0.0,28366.201,28366.201,0.0,9514.0,9514.0,0.0,2130.0,2130.0,0.0,2223.0,0.0
819,1,5.0,31,15,493.0,493.0,0.0,13522.0,13522.0,0.0,2172.0,2172.0,0.0,920.0,920.0,0.0,1590.0,0.0
819,1,9.0,3,13,1422.2,1422.2,0.0,29361.5,29361.5,0.0,8050.0,8050.0,0.0,1720.0,1720.0,0.0,1120.0,0.0
819,1,9.0,3,14,543.4,543.4,0.0,8253.2,8253.2,0.0,870.0,870.0,0.0,720.0,720.0,0.0,1860.0,51656.0
819,1,9.0,3,15,622.1,622.1,0.0,18141.4,18141.4,0.0,4564.0,4564.0,0.0,1570.0,1570.0,0.0,1300.0,9645.0
819,1,15.0,18,13,1619.8,1619.8,0.0,25032.6,25032.6,0.0,3342.0,3342.0,0.0,540.0,540.0,0.0,500.0,359.0
819,1,15.0,18,14,1839.4,1839.4,0.0,18357.3,18357.3,0.0,2868.0,2868.0,0.0,1230.0,1230.0,0.0,20560.0,6261.0
819,1,15.0,18,15,1738.7,1738.7,0.0,19038.9,17237.1,1801.8,2640.0,2640.0,0.0,2150.0,2150.0,0.0,500.0,0.0
819,3,1.0,11,13,915.2,915.2,0.0,12773.0,12773.0,0.0,3468.0,3468.0,0.0,1559.0,1559.0,0.0,1200.0,28661.0
819,3,1.0,11,14,408.0,408.0,0.0,12638.9,12638.9,0.0,2592.0,2592.0,0.0,1280.0,1280.0,0.0,4300.0,6263.0
819,3,1.0,11,15,981.0,981.0,0.0,20048.2,20048.2,0.0,3788.0,3788.0,0.0,2210.0,2210.0,0.0,4250.0,9244.0
819,3,5.0,10,13,249.7,161.5,88.2,9135.0,5170.9,3964.1,1430.0,480.0,950.0,353.0,353.0,0.0,1275.0,0.0
819,3,5.0,10,14,361.0,361.0,0.0,12610.101,12610.101,0.0,2080.0,1260.0,820.0,850.0,850.0,0.0,400.0,8091.0
819,3,5.0,10,15,752.7,556.7,196.0,11163.8,9329.3,1834.5,2720.0,1250.0,1470.0,1260.0,1260.0,0.0,895.0,18455.0
819,3,9.0,2,13,129.6,129.6,0.0,3370.6,3370.6,0.0,814.0,814.0,0.0,339.0,339.0,0.0,855.0,460.0
819,3,9.0,2,14,203.2,203.2,0.0,8070.6,7755.7,314.90002,1672.0,672.0,1000.0,675.0,675.0,0.0,300.0,0.0
819,3,9.0,2,15,905.69995,788.1,117.6,18364.4,14836.4,3528.0,3123.0,1653.0,1470.0,1742.0,1742.0,0.0,3050.0,23200.0
819,3,11.0,1,13,663.69995,413.8,249.9,15123.8,12232.8,2891.0,2871.0,1611.0,1260.0,781.0,781.0,0.0,3300.0,2832.0
819,3,11.0,1,14,570.0,570.0,0.0,15484.0,15484.0,0.0,2996.0,2146.0,850.0,1998.0,1998.0,0.0,700.0,6186.0
819,3,11.0,1,15,1633.0,1400.9,232.1,14848.6,7871.6,6977.0,4933.0,4033.0,900.0,6641.0,6641.0,0.0,3600.0,93591.0
819,3,13.0,3,13,442.4,360.5,81.9,10386.0,6509.4,3876.6,3048.0,1848.0,1200.0,546.0,546.0,0.0,6820.0,21308.0
819,3,13.0,3,14,1002.8,1002.8,0.0,22264.4,16285.7,5978.7,2803.0,2803.0,0.0,1540.0,1540.0,0.0,1200.0,30796.0
819,3,13.0,3,15,580.0,552.7,27.3,8741.7,5811.5,2930.2,2289.0,1389.0,900.0,1542.0,1542.0,0.0,3600.0,1226.0
819,3,15.0,9,13,1095.5,1095.5,0.0,12988.0,11623.0,1365.0,4628.0,3683.0,945.0,2536.0,2536.0,0.0,6090.0,399100.0
819,3,15.0,9,14,451.2,451.2,0.0,11855.0,11610.0,245.0,1687.0,1127.0,560.0,1223.0,1223.0,0.0,1973.0,280.0
819,3,15.0,9,15,344.4,344.4,0.0,8428.899,8080.3,348.6,1619.0,1029.0,590.0,1302.0,1302.0,0.0,3236.0,591.0
819,3,23.0,10,13,1000.0,780.0,220.0,19012.0,8428.0,10584.0,3303.0,1953.0,1350.0,1584.0,1584.0,0.0,14130.0,8070.0
819,3,23.0,10,14,661.8,501.6,160.2,11983.7,4654.6,7329.1,2423.0,1793.0,630.0,300.0,300.0,0.0,1000.0,0.0
819,3,23.0,10,15,300.0,300.0,0.0,9560.0,9560.0,0.0,2292.0,2292.0,0.0,1265.0,1265.0,0.0,500.0,0.0
819,5,1.0,21,13,596.7,596.7,0.0,10715.0,10715.0,0.0,3818.0,3818.0,0.0,1155.0,1155.0,0.0,1210.0,0.0
819,5,1.0,21,14,152.0,152.0,0.0,2740.0,2740.0,0.0,973.0,973.0,0.0,244.0,244.0,0.0,410.0,0.0
819,5,1.0,21,19,286.5,286.5,0.0,5162.7,5162.7,0.0,1703.0,1703.0,0.0,427.0,427.0,0.0,540.0,0.0
819,5,3.0,1,13,315.8,315.8,0.0,6069.5,4783.1,1286.3999,965.0,533.0,432.0,605.0,605.0,0.0,1120.0,300.0
819,5,3.0,1,14,362.9,362.9,0.0,8156.5,7259.8,896.7,933.0,525.0,408.0,890.0,890.0,0.0,780.0,2846.0
819,5,3.0,1,15,416.80002,416.80002,0.0,7582.6,7175.9,406.7,1708.0,1168.0,540.0,917.0,917.0,0.0,1680.0,7886.0
819,5,11.0,9,13,558.4,558.4,0.0,10007.0,10007.0,0.0,3550.0,3550.0,0.0,855.0,855.0,0.0,720.0,0.0
819,5,11.0,9,14,599.0,599.0,0.0,10792.0,10792.0,0.0,3506.0,3506.0,0.0,877.0,877.0,0.0,1440.0,0.0
819,5,11.0,9,15,588.5,588.5,0.0,10787.2,10787.2,0.0,3650.0,3650.0,0.0,925.0,925.0,0.0,1260.0,0.0
819,5,13.0,39,13,1896.0,1896.0,0.0,24463.5,22935.4,1528.1,7014.0,6654.0,360.0,7577.0,7577.0,0.0,35080.0,23070.0
819,5,13.0,39,14,409.1,409.1,0.0,3233.1,3200.3,32.8,548.0,548.0,0.0,580.0,580.0,0.0,1900.0,5400.0
819,5,13.0,39,15,556.5,460.0,96.5,4882.0,4561.1,320.9,930.0,930.0,0.0,314.0,314.0,0.0,960.0,45000.0
819,5,21.0,11,13,585.9,440.3,145.6,6561.0996,6351.8,209.29999,1566.0,766.0,800.0,450.0,450.0,0.0,1100.0,10612.0
819,5,21.0,11,14,1732.8,1708.9,23.9,7730.5,7515.6,214.9,3113.0,2263.0,850.0,3135.0,3135.0,0.0,1800.0,15700.0
819,5,21.0,11,15,529.8,529.8,0.0,6465.9004,6356.7,109.2,1124.0,424.0,700.0,655.0,655.0,0.0,2900.0,1201.0
819,5,23.0,19,13,612.89996,520.1,92.8,8275.5,8228.2,47.3,1392.0,1392.0,0.0,1375.0,1375.0,0.0,1300.0,4759.0
819,5,23.0,19,14,846.0,846.0,0.0,11581.0,11481.0,100.0,1937.0,737.0,1200.0,1865.0,1865.0,0.0,3600.0,26515.0
819,5,23.0,19,15,1843.7,1661.7,182.0,21230.701,20466.3,764.4,5549.0,4849.0,700.0,6680.0,6680.0,0.0,3060.0,34721.0
819,5,25.0,1,13,1477.6,1477.6,0.0,14726.8,13676.3,1050.5,3542.0,3542.0,0.0,2375.0,2375.0,0.0,2650.0,9930.0
819,5,25.0,1,14,926.9,926.9,0.0,13313.4,13313.4,0.0,1867.0,1867.0,0.0,1240.0,1240.0,0.0,350.0,15341.0
819,5,25.0,1,19,1423.6,1423.6,0.0,13650.7,13602.9,47.8,2893.0,2893.0,0.0,5525.0,5525.0,0.0,43500.0,12757.0
819,5,33.0,29,13,648.0,648.0,0.0,11670.0,11070.0,600.0,3791.0,3791.0,0.0,948.0,948.0,0.0,1380.0,6988.0
819,5,33.0,29,14,433.0,433.0,0.0,7949.3,7949.3,0.0,3717.0,3717.0,0.0,662.0,662.0,0.0,1750.0,10306.0
819,5,33.0,29,15,538.1,538.1,0.0,7628.1,7628.1,0.0,2476.0,2476.0,0.0,1061.0,1061.0,0.0,1300.0,8095.0
819,5,35.0,36,13,766.0,766.0,0.0,7344.6,7344.6,0.0,1742.0,1742.0,0.0,1480.0,1480.0,0.0,1290.0,8442.0
819,5,35.0,36,14,1175.9,1175.9,0.0,11453.0,11453.0,0.0,2800.0,2800.0,0.0,3350.0,3350.0,0.0,2570.0,14407.0
819,5,35.0,36,15,879.4,879.4,0.0,9423.601,9423.601,0.0,1774.0,1774.0,0.0,965.0,965.0,0.0,1750.0,250.0
819,5,37.0,2,13,969.0,759.0,210.0,15203.0,13598.0,1605.0,3276.0,2756.0,520.0,647.0,607.0,40.0,1540.0,8920.0
819,5,37.0,2,14,709.3,709.3,0.0,13018.001,12526.601,491.4,3589.0,2869.0,720.0,4313.0,4313.0,0.0,2134.0,2470.0
819,5,37.0,2,20,584.5,457.1,127.4,6626.3,6426.4,199.9,1175.0,915.0,260.0,1056.0,756.0,300.0,1000.0,6800.0
819,7,5.0,8,13,1925.4,1925.4,0.0,11693.7,11147.7,546.0,2154.0,1554.0,600.0,2760.0,2760.0,0.0,1300.0,2500.0
819,7,5.0,8,14,1984.8,1984.8,0.0,10061.3,6130.1,3931.2,3804.0,3084.0,720.0,4236.0,4236.0,0.0,1450.0,7000.0
819,7,5.0,8,15,399.9,399.9,0.0,8308.101,8308.101,0.0,1488.0,1488.0,0.0,970.0,970.0,0.0,1000.0,0.0
819,7,7.0,9,13,739.2,739.2,0.0,19387.5,19355.0,32.5,3324.0,3324.0,0.0,8490.0,8490.0,0.0,2000.0,0.0
819,7,7.0,9,14,1867.8,1867.8,0.0,13033.601,13033.601,0.0,3144.0,3144.0,0.0,3040.0,3040.0,0.0,1230.0,0.0
819,7,7.0,9,15,623.0,623.0,0.0,14862.7,14862.7,0.0,5028.0,5028.0,0.0,3056.0,3056.0,0.0,3500.0,0.0
819,7,13.0,25,13,2146.7,1810.0,336.7,17926.4,7688.9,10237.5,4272.0,3372.0,900.0,3450.0,3450.0,0.0,1700.0,500.0
819,7,13.0,25,14,1891.0,1731.0,160.0,15915.0,8235.0,7680.0,3588.0,2628.0,960.0,1790.0,1790.0,0.0,2600.0,0.0
819,7,13.0,25,15,1094.0,794.0,300.0,18697.0,17777.0,920.0,2522.0,1562.0,960.0,1490.0,1490.0,0.0,4000.0,0.0
819,7,17.0,23,13,2350.1,2350.1,0.0,25680.0,11653.0,14027.0,3636.0,3636.0,0.0,7170.0,7170.0,0.0,2250.0,58500.0
819,7,17.0,23,14,640.7,640.7,0.0,8488.5,7328.1997,1160.3,1942.0,1942.0,0.0,870.0,870.0,0.0,850.0,0.0
819,7,17.0,23,15,793.0,793.0,0.0,17458.6,11298.8,6159.8,1836.0,1116.0,720.0,1310.0,1310.0,0.0,5000.0,0.0
819,7,19.0,19,13,643.4,643.4,0.0,19765.4,19765.4,0.0,1440.0,1440.0,0.0,470.0,470.0,0.0,2500.0,0.0
819,7,19.0,19,14,1146.7,1146.7,0.0,16359.0,16359.0,0.0,2568.0,1968.0,600.0,1865.0,1865.0,0.0,1610.0,3600.0
819,7,19.0,19,15,427.5,427.5,0.0,8759.8,8759.8,0.0,1374.0,1374.0,0.0,682.0,682.0,0.0,500.0,0.0
819,7,25.0,18,13,954.6,954.6,0.0,22874.5,22874.5,0.0,4244.0,4244.0,0.0,3840.0,3840.0,0.0,4000.0,0.0
819,7,25.0,18,14,1100.0,1100.0,0.0,7109.0,7109.0,0.0,2340.0,2340.0,0.0,1055.0,1055.0,0.0,850.0,0.0
819,7,25.0,18,19,1909.5,1909.5,0.0,13785.6,13785.6,0.0,6962.0,6962.0,0.0,1405.0,1405.0,0.0,20980.0,0.0
819,7,27.0,1,13,1423.8,1423.8,0.0,28046.4,28046.4,0.0,5750.0,5750.0,0.0,4035.0,4035.0,0.0,4000.0,10200.0
819,7,27.0,1,14,2814.5,2568.8,245.70001,28310.9,15206.9,13104.0,13462.0,13462.0,0.0,5105.0,5105.0,0.0,2040.0,103400.0
819,7,27.0,1,15,792.0,792.0,0.0,20058.0,13758.0,6300.0,2676.0,2676.0,0.0,2175.0,2175.0,0.0,1500.0,0.0
819,9,3.0,2,13,600.0,600.0,0.0,22556.5,22556.5,0.0,4260.0,4260.0,0.0,2660.0,2660.0,0.0,2867.0,0.0
819,9,3.0,2,14,713.8,713.8,0.0,15758.7,15758.7,0.0,4421.0,4001.0,420.0,2253.0,2253.0,0.0,2504.0,0.0
819,9,3.0,2,15,1035.0,1035.0,0.0,10724.1,10724.1,0.0,3018.0,3018.0,0.0,1700.0,1700.0,0.0,2125.0,0.0
819,9,11.0,16,13,1692.8,1692.8,0.0,24878.1,23331.1,1547.0,4810.0,4510.0,300.0,3250.0,3250.0,0.0,2220.0,0.0
819,9,11.0,16,14,951.8,951.8,0.0,17536.701,17335.8,200.9,4524.0,3564.0,960.0,3645.0,3645.0,0.0,1800.0,0.0
819,9,11.0,16,15,334.1,334.1,0.0,19045.2,19045.2,0.0,3630.0,3630.0,0.0,740.0,740.0,0.0,300.0,0.0
819,9,13.0,15,13,732.1,732.1,0.0,13549.8,13549.8,0.0,1997.0,1597.0,400.0,1598.0,1598.0,0.0,2455.0,0.0
819,9,13.0,15,14,2020.8,2020.8,0.0,13158.4,11439.4,1719.0,3442.0,3442.0,0.0,3676.0,3676.0,0.0,3980.0,0.0
819,9,13.0,15,15,430.1,430.1,0.0,8323.7,8323.7,0.0,870.0,870.0,0.0,250.0,250.0,0.0,550.0,0.0
819,9,15.0,24,13,686.2,686.2,0.0,16297.9,15387.9,910.0,10340.0,10340.0,0.0,2335.0,2335.0,0.0,1826.0,0.0
819,9,15.0,24,14,580.1,580.1,0.0,6054.8,6054.8,0.0,4102.0,4102.0,0.0,1703.0,1703.0,0.0,3600.0,0.0
819,9,15.0,24,15,1143.7,1143.7,0.0,20732.8,20732.8,0.0,7892.0,7892.0,0.0,3785.0,3785.0,0.0,4436.0,10000.0
819,9,21.0,7,13,2261.2,1442.2,819.0,29325.6,22650.7,6674.9,4020.0,3420.0,600.0,2020.0,2020.0,0.0,6520.0,1980.0
819,9,21.0,7,14,1264.9,1264.9,0.0,11485.1,10103.3,1381.7999,1819.0,1039.0,780.0,1610.0,1610.0,0.0,1360.0,0.0
819,9,21.0,7,15,796.0,796.0,0.0,18655.8,18655.8,0.0,2940.0,2940.0,0.0,1840.0,1840.0,0.0,1930.0,7930.0
819,9,27.0,13,14,1920.2,1920.2,0.0,28571.3,22363.8,6207.5,7310.0,6410.0,900.0,3900.0,3900.0,0.0,4740.0,0.0
819,9,27.0,13,15,1550.2,1550.2,0.0,12216.399,11893.3,323.1,1853.0,1013.0,840.0,1525.0,1525.0,0.0,2580.0,0.0
819,9,27.0,13,20,402.8,402.8,0.0,16637.9,16637.9,0.0,2544.0,2544.0,0.0,464.0,464.0,0.0,560.0,0.0
819,11,3.0,10,13,4224.9,4224.9,0.0,14745.8,14631.2,114.6,3330.0,3330.0,0.0,4165.0,4165.0,0.0,5000.0,0.0
819,11,3.0,10,15,1614.8,1614.8,0.0,22499.4,22499.4,0.0,4470.0,4470.0,0.0,3450.0,3450.0,0.0,5000.0,0.0
819,11,3.0,10,19,2419.2,2419.2,0.0,6472.9,6386.9,86.0,1412.0,1012.0,400.0,2605.0,2605.0,0.0,1500.0,0.0
819,11,5.0,7,13,812.4,724.2,88.2,7425.4,7180.4,245.0,2640.0,2540.0,100.0,2690.0,2690.0,0.0,3500.0,0.0
819,11,5.0,7,14,1390.4,1226.6,163.8,13930.1,7814.9,6115.2,4170.0,3770.0,400.0,4790.0,4790.0,0.0,3500.0,0.0
819,11,5.0,7,15,757.9,610.9,147.0,8829.6,7712.4,1117.2,870.0,870.0,0.0,1110.0,1110.0,0.0,800.0,546.0
819,11,11.0,13,13,1514.4,1514.4,0.0,23079.9,19803.9,3276.0,15722.0,15362.0,360.0,4096.0,4096.0,0.0,5750.0,3000.0
819,11,11.0,13,14,464.9,464.9,0.0,8505.2,8505.2,0.0,1445.0,1445.0,0.0,1210.0,1210.0,0.0,1670.0,0.0
819,11,11.0,13,15,1474.2,1474.2,0.0,19291.4,17380.4,1911.0,3650.0,3200.0,450.0,2425.0,2425.0,0.0,3500.0,0.0
819,11,13.0,13,13,753.6,753.6,0.0,9628.9,9628.9,0.0,2710.0,2710.0,0.0,880.0,880.0,0.0,500.0,0.0
819,11,13.0,13,14,670.0,670.0,0.0,10648.0,10648.0,0.0,3930.0,3930.0,0.0,950.0,950.0,0.0,500.0,0.0
819,11,13.0,13,15,1718.0,1455.4,262.6,17207.8,8559.2,8648.601,6543.0,6063.0,480.0,3976.0,3976.0,0.0,6600.0,0.0
819,11,15.0,15,13,947.2,849.2,98.0,10479.2,3636.8,6842.4,1942.0,1282.0,660.0,1585.0,1585.0,0.0,2200.0,1620.0
819,11,15.0,15,14,356.0,356.0,0.0,4462.0,4462.0,0.0,514.0,364.0,150.0,140.0,140.0,0.0,1000.0,0.0
819,11,15.0,15,15,518.4,518.4,0.0,7640.0,7640.0,0.0,1980.0,1980.0,0.0,2520.0,2520.0,0.0,1000.0,2400.0
819,11,21.0,24,13,841.10004,686.4,154.70001,7305.0,5758.0,1547.0,1356.0,756.0,600.0,500.0,500.0,0.0,3000.0,0.0
819,11,21.0,24,14,1792.5,1451.2,341.3,13696.6,10356.8,3339.8,1962.0,1122.0,840.0,1740.0,1740.0,0.0,2500.0,0.0
819,11,21.0,24,15,1355.5,1355.5,0.0,12065.8,10810.0,1255.8,3932.0,3432.0,500.0,2480.0,2480.0,0.0,900.0,0.0
819,13,1.0,2,13,659.0,659.0,0.0,20550.5,18120.8,2429.7,8280.0,8280.0,0.0,2496.0,2496.0,0.0,2070.0,0.0
819,13,1.0,2,14,917.0,677.0,240.0,19109.0,18509.0,600.0,2796.0,1996.0,800.0,1270.0,1270.0,0.0,1700.0,22498.0
819,13,1.0,2,15,638.0,378.0,260.0,12339.0,12339.0,0.0,1666.0,966.0,700.0,685.0,685.0,0.0,800.0,7684.0
819,13,3.0,27,13,1020.0,792.5,227.5,20221.8,20221.8,0.0,6604.0,6604.0,0.0,1580.0,1580.0,0.0,3000.0,3471.0
819,13,3.0,27,14,624.0,624.0,0.0,21301.9,19353.6,1948.2999,8960.0,8760.0,200.0,4890.0,4890.0,0.0,2070.0,29534.0
819,13,3.0,27,15,441.3,441.3,0.0,19419.5,19419.5,0.0,1776.0,696.0,1080.0,1197.0,1197.0,0.0,500.0,0.0
819,13,7.0,15,13,1146.8,873.8,273.0,29325.1,29134.0,191.1,3512.0,3162.0,350.0,2325.0,2325.0,0.0,4200.0,7142.0
819,13,7.0,15,14,1014.9,1014.9,0.0,27318.3,27090.8,227.5,9528.0,8328.0,1200.0,2170.0,2170.0,0.0,1500.0,0.0
819,13,7.0,15,15,522.7,522.7,0.0,19938.4,15988.9,3949.5,8714.0,7414.0,1300.0,640.0,640.0,0.0,9500.0,0.0
819,13,9.0,10,13,813.4,422.1,391.3,12158.3,6115.9,6042.4,1054.0,454.0,600.0,820.0,820.0,0.0,3000.0,0.0
819,13,9.0,10,14,1219.5,1076.2,143.3,12250.1,8970.5,3279.6,3252.0,3252.0,0.0,1860.0,1860.0,0.0,7000.0,181520.0
819,13,9.0,10,15,1528.3,1337.3,191.0,27338.3,23111.4,4226.9,6170.0,6170.0,0.0,2115.0,2115.0,0.0,7000.0,0.0
819,13,13.0,7,13,697.4,697.4,0.0,23796.2,23250.2,546.0,3694.0,3694.0,0.0,1455.0,1455.0,0.0,2000.0,1191.0
819,13,13.0,7,14,1374.3999,1028.6,345.8,18151.0,15575.7,2575.3,6232.0,5232.0,1000.0,1730.0,1730.0,0.0,8070.0,75634.0
819,13,13.0,7,15,2108.5999,1650.2,458.4,37624.7,33117.0,4507.7,13390.0,12990.0,400.0,11020.0,11020.0,0.0,15200.0,320473.0
819,13,19.0,21,13,996.19995,577.6,418.6,30066.4,16744.0,13322.4,5054.0,3554.0,1500.0,1660.0,1660.0,0.0,2000.0,13280.0
819,13,19.0,21,14,672.0,672.0,0.0,24575.5,18733.3,5842.2,7264.0,6564.0,700.0,2340.0,2340.0,0.0,2680.0,30227.0
819,13,19.0,21,15,878.7,682.7,196.0,24708.898,21974.7,2734.2,4892.0,4192.0,700.0,1695.0,1695.0,0.0,1000.0,8454.0
821,1,1.0,2,13,1326.9,1326.9,0.0,13818.399,13818.399,0.0,3764.0,3764.0,0.0,2090.0,2090.0,0.0,780.0,0.0
821,1,1.0,2,14,1606.0,1606.0,0.0,21064.2,21064.2,0.0,4284.0,4284.0,0.0,2220.0,2220.0,0.0,1900.0,0.0
821,1,1.0,2,20,1781.6,1781.6,0.0,20131.0,20131.0,0.0,5334.0,5334.0,0.0,4500.0,4500.0,0.0,1700.0,0.0
821,1,3.0,24,13,570.3,570.3,0.0,11302.0,11302.0,0.0,1744.0,1744.0,0.0,1090.0,1090.0,0.0,1500.0,0.0
821,1,3.0,24,14,670.0,670.0,0.0,15710.0,15710.0,0.0,1510.0,1510.0,0.0,470.0,470.0,0.0,1500.0,0.0
821,1,3.0,24,15,760.6,760.6,0.0,16102.3,16102.3,0.0,2790.0,2790.0,0.0,2660.0,2660.0,0.0,2600.0,0.0
821,1,5.0,23,13,542.8,542.8,0.0,7646.1,7646.1,0.0,1098.0,1098.0,0.0,420.0,420.0,0.0,800.0,0.0
821,1,5.0,23,14,1157.9,1157.9,0.0,10684.5,10684.5,0.0,2256.0,2256.0,0.0,980.0,980.0,0.0,400.0,0.0
821,1,5.0,23,20,1011.2,1011.2,0.0,14731.9,14731.9,0.0,2412.0,2412.0,0.0,1015.0,1015.0,0.0,1500.0,0.0
821,1,7.0,41,13,1194.4,1194.4,0.0,21822.8,21822.8,0.0,4060.0,4060.0,0.0,4780.0,4780.0,0.0,2200.0,0.0
821,1,7.0,41,14,1267.7,1267.7,0.0,19472.0,19472.0,0.0,3045.0,3045.0,0.0,2990.0,2990.0,0.0,2000.0,0.0
821,1,7.0,41,15,851.3,851.3,0.0,14713.7,14713.7,0.0,4104.0,4104.0,0.0,1900.0,1900.0,0.0,750.0,0.0
821,1,9.0,14,13,1532.8,1532.8,0.0,17050.1,17050.1,0.0,6120.0,6120.0,0.0,2060.0,2060.0,0.0,700.0,10000.0
821,1,9.0,14,14,1047.8,1047.8,0.0,17611.8,17611.8,0.0,3824.0,3824.0,0.0,1235.0,1235.0,0.0,1550.0,0.0
821,1,9.0,14,15,1171.3,1171.3,0.0,18471.4,18471.4,0.0,2976.0,2976.0,0.0,1410.0,1410.0,0.0,1000.0,0.0
821,1,12.0,8,13,912.2,912.2,0.0,12863.9,12863.9,0.0,3028.0,3028.0,0.0,1515.0,1515.0,0.0,1800.0,0.0
821,1,12.0,8,14,1093.6,1093.6,0.0,8431.9,8431.9,0.0,3836.0,3836.0,0.0,940.0,940.0,0.0,400.0,0.0
821,1,12.0,8,19,936.0,936.0,0.0,13275.2,13275.2,0.0,2042.0,2042.0,0.0,980.0,980.0,0.0,1300.0,0.0
821,3,1.0,26,13,1249.9,1249.9,0.0,11941.301,7405.1,4536.2,4336.0,4336.0,0.0,4170.0,4170.0,0.0,6300.0,40000.0
821,3,1.0,26,15,1785.5,1044.4,741.1,13045.4,4879.2,8166.1997,2622.0,1942.0,680.0,1963.0,1963.0,0.0,3250.0,2040.0
821,3,1.0,26,19,1435.0,1121.0,314.0,13532.0,7781.0,5751.0,2385.0,1785.0,600.0,1480.0,1380.0,100.0,500.0,0.0
821,3,15.0,2,14,435.9,264.0,171.9,8014.5,5970.8,2043.7,1352.0,1352.0,0.0,1370.0,1370.0,0.0,800.0,0.0
821,3,15.0,2,15,3230.0999,2738.7,491.4,13279.0,6453.0,6826.0,3046.0,2446.0,600.0,2595.0,2595.0,0.0,2050.0,20000.0
821,3,15.0,2,20,515.4,515.4,0.0,2935.5999,2789.9,145.7,597.0,297.0,300.0,538.0,538.0,0.0,1050.0,9585.0
821,3,17.0,18,13,1523.6001,868.4,655.2,14154.199,11569.8,2584.4,3456.0,3456.0,0.0,1140.0,1140.0,0.0,2800.0,250.0
821,3,17.0,18,14,1381.4,976.4,405.0,7627.8,6240.9,1386.9,1309.0,769.0,540.0,1439.0,1439.0,0.0,12000.0,0.0
821,3,17.0,18,15,1959.6001,1541.9,417.7,11843.7,8704.2,3139.5,3529.0,2869.0,660.0,1960.0,1760.0,200.0,1500.0,0.0
821,3,21.0,15,13,897.6,897.6,0.0,3814.7998,2745.2,1069.6,6436.0,6436.0,0.0,6120.0,6120.0,0.0,4130.0,0.0
821,3,21.0,15,14,2707.4001,2347.1,360.3,12229.4,6591.0,5638.4,4090.0,4090.0,0.0,4595.0,4595.0,0.0,2080.0,20000.0
821,3,21.0,15,15,1907.0,1069.8,837.2,10125.6,3670.9,6454.7,3011.0,2361.0,650.0,2372.0,2372.0,0.0,31600.0,0.0
821,3,23.0,1,14,3121.6,2721.8,399.8,17129.0,6508.7,10620.301,3282.0,2562.0,720.0,2094.0,2094.0,0.0,3200.0,0.0
821,3,23.0,1,15,2942.1,2811.1,131.0,19767.8,11073.6,8694.2,5653.0,5653.0,0.0,5120.0,5120.0,0.0,4070.0,10000.0
821,3,23.0,1,19,1368.9,1368.9,0.0,14922.399,12806.1,2116.3,11648.0,11648.0,0.0,5430.0,5430.0,0.0,4700.0,16080.0
821,3,25.0,16,13,1375.3,1011.3,364.0,9625.2,8951.8,673.4,7156.0,6156.0,1000.0,5400.0,5400.0,0.0,4220.0,2400.0
821,3,25.0,16,14,1358.4,1269.2001,89.2,7205.0,6551.6,653.4,1663.0,863.0,800.0,1875.0,1875.0,0.0,2300.0,0.0
821,3,25.0,16,15,1374.3,1165.0,209.29999,11599.6,7482.8,4116.8,3070.0,3070.0,0.0,2090.0,2090.0,0.0,1020.0,0.0
821,4,1.0,7,13,290.0,290.0,0.0,6272.4,3839.0999,2433.3,1062.0,762.0,300.0,510.0,510.0,0.0,500.0,201.0
821,4,1.0,7,14,728.3,728.3,0.0,13508.0,8211.8,5296.1997,2136.0,1536.0,600.0,1359.0,1359.0,0.0,11170.0,0.0
821,4,1.0,7,15,470.4,470.4,0.0,5810.4,5253.5,556.9,888.0,588.0,300.0,835.0,835.0,0.0,12120.0,0.0
821,4,3.0,1,13,674.2,637.8,36.4,19202.0,14615.6,4586.4,2328.0,1828.0,500.0,1300.0,1300.0,0.0,7530.0,630.0
