tinh,huyen,xa,m5tt,m5c24,m5c25,m5c26,m5c27,m5c28a,m5c28b,m5c29,m5c30a,m5c30b
801,01,11,1.0,2.0,3.0,2.0,2.0,,,,0.0,8.0
801,01,11,2.0,2.0,-2.0,,,,,,,
801,01,11,3.0,2.0,5.0,2.0,2.0,,,,0.0,12.0
801,01,11,4.0,1.0,,,,,,,,
801,01,11,5.0,1.0,,,,,,,,
801,01,11,6.0,2.0,5.0,2.0,2.0,,,,0.0,12.0
801,01,11,7.0,,5.0,2.0,2.0,,,,0.0,12.0
801,01,11,8.0,,5.0,2.0,2.0,,,,0.0,12.0
801,01,11,9.0,,50.0,2.0,2.0,,,,1.0,30.0
801,03,08,1.0,2.0,0.5,,,,,,,
801,03,08,2.0,2.0,-2.0,,,,,,,
801,03,08,3.0,2.0,-2.0,,,,,,,
801,03,08,4.0,1.0,,,,,,,,
801,03,08,5.0,1.0,,,,,,,,
801,03,08,6.0,2.0,22.0,2.0,2.0,,,,0.0,30.0
801,03,08,7.0,,22.0,2.0,2.0,,,,0.0,30.0
801,03,08,8.0,,150.0,1.0,1.0,1.0,2.0,45.0,3.0,0.0
801,03,08,9.0,,-2.0,,,,,,,
801,05,03,1.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
801,05,03,2.0,2.0,-2.0,,,,,,,
801,05,03,3.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
801,05,03,4.0,1.0,,,,,,,,
801,05,03,5.0,1.0,,,,,,,,
801,05,03,6.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
801,05,03,7.0,,6.0,2.0,2.0,,,,0.0,15.0
801,05,03,8.0,,106.0,1.0,1.0,3.0,3.0,35.0,2.0,30.0
801,05,03,9.0,,160.0,1.0,1.0,2.0,3.0,50.0,3.0,30.0
801,05,17,1.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
801,05,17,2.0,2.0,-2.0,,,,,,,
801,05,17,3.0,2.0,-2.0,,,,,,,
801,05,17,4.0,2.0,0.5,,,,,,,
801,05,17,5.0,2.0,0.5,,,,,,,
801,05,17,6.0,2.0,0.5,,,,,,,
801,05,17,7.0,,10.0,2.0,2.0,,,,0.0,5.0
801,05,17,8.0,,100.0,1.0,1.0,2.0,3.0,35.0,2.0,30.0
801,05,17,9.0,,150.0,1.0,1.0,1.0,3.0,45.0,3.0,0.0
801,07,11,1.0,2.0,0.8,,,,,,,
801,07,11,2.0,2.0,-2.0,,,,,,,
801,07,11,3.0,2.0,-2.0,,,,,,,
801,07,11,4.0,1.0,,,,,,,,
801,07,11,5.0,1.0,,,,,,,,
801,07,11,6.0,2.0,4.0,2.0,2.0,,,,0.0,15.0
801,07,11,7.0,,4.0,2.0,2.0,,,,0.0,15.0
801,07,11,8.0,,75.0,1.0,1.0,20.0,3.0,25.0,1.0,40.0
801,07,11,9.0,,-2.0,,,,,,,
801,09,11,1.0,2.0,0.6,,,,,,,
801,09,11,2.0,2.0,-2.0,,,,,,,
801,09,11,3.0,2.0,19.0,2.0,2.0,,,,0.0,40.0
801,09,11,4.0,2.0,0.5,,,,,,,
801,09,11,5.0,2.0,0.5,,,,,,,
801,09,11,6.0,2.0,12.0,2.0,2.0,,,,0.0,30.0
801,09,11,7.0,,12.0,2.0,2.0,,,,0.0,30.0
801,09,11,8.0,,57.0,2.0,2.0,,,,1.0,30.0
801,09,11,9.0,,102.0,1.0,1.0,1.0,3.0,50.0,2.0,45.0
801,11,09,1.0,2.0,20.0,2.0,2.0,,,,0.0,30.0
801,11,09,2.0,2.0,-2.0,,,,,,,
801,11,09,3.0,2.0,70.0,1.0,1.0,4.0,2.0,37.0,2.0,30.0
801,11,09,4.0,1.0,,,,,,,,
801,11,09,5.0,1.0,,,,,,,,
801,11,09,6.0,2.0,13.0,2.0,2.0,,,,0.0,30.0
801,11,09,7.0,,12.0,2.0,2.0,,,,0.0,30.0
801,11,09,8.0,,20.0,2.0,1.0,4.0,2.0,20.0,0.0,50.0
801,11,09,9.0,,60.0,1.0,1.0,4.0,2.0,40.0,1.0,30.0
801,13,15,1.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
801,13,15,2.0,2.0,5.0,2.0,2.0,,,,0.0,5.0
801,13,15,3.0,2.0,15.0,2.0,2.0,,,,0.0,45.0
801,13,15,4.0,2.0,6.0,2.0,2.0,,,,0.0,20.0
801,13,15,5.0,2.0,6.0,2.0,2.0,,,,0.0,20.0
801,13,15,6.0,2.0,6.0,2.0,2.0,,,,0.0,20.0
801,13,15,7.0,,6.0,2.0,2.0,,,,0.0,20.0
801,13,15,8.0,,50.0,2.0,2.0,,,,1.0,20.0
801,13,15,9.0,,65.0,1.0,1.0,1.0,3.0,45.0,2.0,0.0
801,15,09,1.0,2.0,0.9,,,,,,,
801,15,09,2.0,2.0,-2.0,,,,,,,
801,15,09,3.0,2.0,11.0,2.0,2.0,,,,0.0,20.0
801,15,09,4.0,2.0,0.9,,,,,,,
801,15,09,5.0,2.0,0.9,,,,,,,
801,15,09,6.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
801,15,09,7.0,,12.0,2.0,2.0,,,,0.0,25.0
801,15,09,8.0,,55.0,1.0,1.0,4.0,3.0,22.0,2.0,0.0
801,15,09,9.0,,52.0,1.0,1.0,1.0,3.0,20.0,2.0,0.0
801,15,15,1.0,2.0,4.0,2.0,2.0,,,,0.0,15.0
801,15,15,2.0,2.0,-2.0,,,,,,,
801,15,15,3.0,2.0,40.0,1.0,1.0,10.0,3.0,20.0,2.0,0.0
801,15,15,4.0,1.0,,,,,,,,
801,15,15,5.0,1.0,,,,,,,,
801,15,15,6.0,2.0,5.0,2.0,2.0,,,,0.0,20.0
801,15,15,7.0,,3.0,2.0,2.0,,,,0.0,15.0
801,15,15,8.0,,60.0,1.0,1.0,3.0,3.0,30.0,2.0,0.0
801,15,15,9.0,,40.0,1.0,1.0,10.0,3.0,20.0,2.0,0.0
801,15,33,1.0,1.0,,,,,,,,
801,15,33,2.0,2.0,-2.0,,,,,,,
801,15,33,3.0,2.0,40.0,1.0,1.0,28.0,3.0,10.0,1.0,0.0
801,15,33,4.0,2.0,0.5,,,,,,,
801,15,33,5.0,2.0,0.5,,,,,,,
801,15,33,6.0,2.0,0.5,,,,,,,
801,15,33,7.0,,0.5,,,,,,,
801,15,33,8.0,,43.0,1.0,1.0,4.0,3.0,15.0,1.0,30.0
801,15,33,9.0,,45.0,1.0,1.0,28.0,3.0,14.0,1.0,30.0
801,17,13,1.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,17,13,2.0,2.0,-2.0,,,,,,,
801,17,13,3.0,2.0,14.0,2.0,2.0,,,,0.0,45.0
801,17,13,4.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
801,17,13,5.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
801,17,13,6.0,2.0,6.0,5.0,1.0,6.0,3.0,3.0,0.0,20.0
801,17,13,7.0,,6.0,5.0,1.0,6.0,3.0,3.0,0.0,20.0
801,17,13,8.0,,20.0,5.0,1.0,6.0,3.0,9.0,0.0,50.0
801,17,13,9.0,,20.0,5.0,1.0,10.0,3.0,9.0,1.0,0.0
801,17,27,1.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,17,27,2.0,2.0,-2.0,,,,,,,
801,17,27,3.0,2.0,10.0,3.0,1.0,2.0,2.0,8.0,0.0,30.0
801,17,27,4.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,17,27,5.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,17,27,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,17,27,7.0,,6.0,2.0,2.0,,,,0.0,30.0
801,17,27,8.0,,20.0,3.0,1.0,2.0,2.0,8.0,0.0,50.0
801,17,27,9.0,,30.0,3.0,1.0,2.0,2.0,12.0,1.0,0.0
801,19,13,1.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
801,19,13,2.0,2.0,-2.0,,,,,,,
801,19,13,3.0,2.0,9.0,2.0,2.0,,,,0.0,25.0
801,19,13,4.0,2.0,2.5,2.0,2.0,,,,0.0,7.0
801,19,13,5.0,2.0,2.5,2.0,2.0,,,,0.0,7.0
801,19,13,6.0,2.0,7.0,2.0,2.0,,,,0.0,30.0
801,19,13,7.0,,5.0,2.0,2.0,,,,0.0,30.0
801,19,13,8.0,,7.0,2.0,2.0,,,,0.0,30.0
801,19,13,9.0,,45.0,1.0,1.0,1.0,3.0,20.0,1.0,30.0
801,19,21,1.0,1.0,,,,,,,,
801,19,21,2.0,2.0,-2.0,,,,,,,
801,19,21,3.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
801,19,21,4.0,2.0,1.2,2.0,2.0,,,,0.0,7.0
801,19,21,5.0,1.0,,,,,,,,
801,19,21,6.0,2.0,0.5,,,,,,,
801,19,21,7.0,,5.0,2.0,2.0,,,,0.0,20.0
801,19,21,8.0,,7.0,2.0,2.0,,,,0.0,30.0
801,19,21,9.0,,40.0,1.0,1.0,5.0,3.0,15.0,0.0,45.0
801,21,07,1.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
801,21,07,2.0,2.0,-2.0,,,,,,,
801,21,07,3.0,2.0,-2.0,,,,,,,
801,21,07,4.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
801,21,07,5.0,2.0,2.0,2.0,2.0,,,,0.0,13.0
801,21,07,6.0,2.0,4.0,2.0,2.0,,,,0.0,15.0
801,21,07,7.0,,4.0,2.0,2.0,,,,0.0,15.0
801,21,07,8.0,,10.0,2.0,2.0,,,,0.0,20.0
801,21,07,9.0,,55.0,1.0,1.0,2.0,2.0,30.0,2.0,30.0
801,21,15,1.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,21,15,2.0,2.0,-2.0,,,,,,,
801,21,15,3.0,2.0,-2.0,,,,,,,
801,21,15,4.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,21,15,5.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,21,15,6.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
801,21,15,7.0,,7.0,2.0,2.0,,,,0.0,20.0
801,21,15,8.0,,15.0,2.0,2.0,,,,0.0,35.0
801,21,15,9.0,,55.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0
801,21,21,1.0,1.0,,,,,,,,
801,21,21,2.0,2.0,-2.0,,,,,,,
801,21,21,3.0,2.0,-2.0,,,,,,,
801,21,21,4.0,1.0,,,,,,,,
801,21,21,5.0,1.0,,,,,,,,
801,21,21,6.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
801,21,21,7.0,,3.0,2.0,2.0,,,,0.0,10.0
801,21,21,8.0,,16.0,2.0,2.0,,,,0.0,40.0
801,21,21,9.0,,65.0,1.0,1.0,4.0,3.0,40.0,1.0,30.0
801,23,11,1.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,23,11,2.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
801,23,11,3.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
801,23,11,4.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,23,11,5.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
801,23,11,6.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
801,23,11,7.0,,7.0,1.0,1.0,10.0,3.0,5.0,0.0,15.0
801,23,11,8.0,,7.0,1.0,1.0,10.0,3.0,5.0,0.0,15.0
801,23,11,9.0,,57.0,1.0,1.0,5.0,3.0,20.0,0.0,30.0
801,25,07,1.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
801,25,07,2.0,2.0,-2.0,,,,,,,
801,25,07,3.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
801,25,07,4.0,1.0,,,,,,,,
801,25,07,5.0,1.0,,,,,,,,
801,25,07,6.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
801,25,07,7.0,,20.0,2.0,2.0,,,,0.0,40.0
801,25,07,8.0,,30.0,2.0,2.0,,,,1.0,0.0
801,25,07,9.0,,30.0,2.0,2.0,,,,1.0,0.0
801,25,13,1.0,2.0,1.0,7.0,,,,,0.0,10.0
801,25,13,2.0,2.0,-2.0,,,,,,,
801,25,13,3.0,2.0,5.0,2.0,1.0,10.0,3.0,10.0,0.0,30.0
801,25,13,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
801,25,13,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
801,25,13,6.0,2.0,5.0,2.0,2.0,,,,0.0,20.0
801,25,13,7.0,,15.0,2.0,2.0,,,,0.0,50.0
801,25,13,8.0,,45.0,2.0,2.0,,,,1.0,15.0
801,25,13,9.0,,45.0,2.0,2.0,,,,1.0,15.0
801,25,19,1.0,2.0,5.0,2.0,2.0,,,,0.0,30.0
801,25,19,2.0,2.0,-2.0,,,,,,,
801,25,19,3.0,2.0,5.0,2.0,2.0,,,,0.0,30.0
801,25,19,4.0,2.0,3.0,2.0,2.0,,,,0.0,20.0
801,25,19,5.0,2.0,3.0,2.0,2.0,,,,0.0,20.0
801,25,19,6.0,2.0,5.0,2.0,2.0,,,,0.0,30.0
801,25,19,7.0,,5.0,2.0,2.0,,,,0.0,30.0
801,25,19,8.0,,35.0,2.0,2.0,,,,1.0,20.0
801,25,19,9.0,,40.0,2.0,2.0,,,,1.0,30.0
801,25,25,1.0,2.0,1.0,7.0,,,,,0.0,10.0
801,25,25,2.0,2.0,-2.0,,,,,,,
801,25,25,3.0,2.0,5.0,2.0,2.0,,,,0.0,20.0
801,25,25,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
801,25,25,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
801,25,25,6.0,2.0,5.0,2.0,2.0,,,,0.0,30.0
801,25,25,7.0,,5.0,2.0,2.0,,,,0.0,30.0
801,25,25,8.0,,35.0,2.0,2.0,,,,1.0,30.0
801,25,25,9.0,,40.0,2.0,2.0,,,,1.0,40.0
801,25,31,1.0,1.0,,,,,,,,
801,25,31,2.0,2.0,-2.0,,,,,,,
801,25,31,3.0,2.0,-2.0,,,,,,,
801,25,31,4.0,1.0,,,,,,,,
801,25,31,5.0,1.0,,,,,,,,
801,25,31,6.0,2.0,14.0,2.0,2.0,,,,0.0,30.0
801,25,31,7.0,,14.0,2.0,2.0,,,,0.0,30.0
801,25,31,8.0,,40.0,2.0,2.0,,,,1.0,20.0
801,25,31,9.0,,45.0,2.0,2.0,,,,1.0,30.0
801,27,03,1.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
801,27,03,2.0,2.0,-2.0,,,,,,,
801,27,03,3.0,2.0,50.0,1.0,1.0,4.0,3.0,15.0,1.0,30.0
801,27,03,4.0,1.0,,,,,,,,
801,27,03,5.0,1.0,,,,,,,,
801,27,03,6.0,2.0,19.0,2.0,2.0,,,,0.0,30.0
801,27,03,7.0,,19.0,2.0,2.0,,,,0.0,30.0
801,27,03,8.0,,50.0,1.0,1.0,2.0,3.0,15.0,1.0,30.0
801,27,03,9.0,,40.0,1.0,1.0,4.0,3.0,15.0,1.0,20.0
801,27,09,1.0,2.0,2.5,2.0,2.0,,,,0.0,15.0
801,27,09,2.0,2.0,-2.0,,,,,,,
801,27,09,3.0,2.0,15.0,2.0,2.0,,,,0.0,45.0
801,27,09,4.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
801,27,09,5.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
801,27,09,6.0,2.0,2.5,2.0,2.0,,,,0.0,15.0
801,27,09,7.0,,2.5,2.0,2.0,,,,0.0,15.0
801,27,09,8.0,,32.0,1.0,1.0,1.0,3.0,12.0,1.0,0.0
801,27,09,9.0,,17.0,1.0,1.0,1.0,3.0,6.0,1.0,15.0
801,27,17,1.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
801,27,17,2.0,2.0,-2.0,,,,,,,
801,27,17,3.0,2.0,-2.0,,,,,,,
801,27,17,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
801,27,17,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
801,27,17,6.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
801,27,17,7.0,,1.0,2.0,2.0,,,,0.0,5.0
801,27,17,8.0,,30.0,1.0,1.0,1.0,3.0,30.0,1.0,0.0
801,27,17,9.0,,18.0,2.0,2.0,,,,0.0,30.0
803,01,21,1.0,1.0,,,,,,,,
803,01,21,2.0,2.0,-2.0,,,,,,,
803,01,21,3.0,2.0,-2.0,,,,,,,
803,01,21,4.0,1.0,,,,,,,,
803,01,21,5.0,1.0,,,,,,,,
803,01,21,6.0,1.0,,,,,,,,
803,01,21,7.0,,12.0,2.0,2.0,,,,0.0,30.0
803,01,21,8.0,,7.0,2.0,2.0,,,,0.0,25.0
803,01,21,9.0,,150.0,1.0,1.0,5.0,3.0,50.0,4.0,0.0
803,03,09,1.0,1.0,,,,,,,,
803,03,09,2.0,2.0,-2.0,,,,,,,
803,03,09,3.0,2.0,9.0,2.0,2.0,,,,0.0,15.0
803,03,09,4.0,1.0,,,,,,,,
803,03,09,5.0,1.0,,,,,,,,
803,03,09,6.0,2.0,9.0,2.0,2.0,,,,0.0,15.0
803,03,09,7.0,,25.0,2.0,2.0,,,,1.0,10.0
803,03,09,8.0,,15.0,1.0,1.0,1.0,2.0,19.0,0.0,25.0
803,03,09,9.0,,80.0,2.0,2.0,,,,3.0,30.0
803,05,05,1.0,1.0,,,,,,,,
803,05,05,2.0,2.0,-2.0,,,,,,,
803,05,05,3.0,2.0,5.0,2.0,2.0,,,,0.0,30.0
803,05,05,4.0,1.0,,,,,,,,
803,05,05,5.0,1.0,,,,,,,,
803,05,05,6.0,2.0,15.0,2.0,2.0,,,,0.0,20.0
803,05,05,7.0,,15.0,2.0,2.0,,,,0.0,20.0
803,05,05,8.0,,80.0,1.0,1.0,1.0,3.0,35.0,2.0,0.0
803,05,05,9.0,,160.0,1.0,1.0,1.0,3.0,60.0,4.0,0.0
803,05,11,1.0,1.0,,,,,,,,
803,05,11,2.0,2.0,-2.0,,,,,,,
803,05,11,3.0,2.0,60.0,1.0,1.0,1.0,3.0,30.0,2.0,0.0
803,05,11,4.0,1.0,,,,,,,,
803,05,11,5.0,1.0,,,,,,,,
803,05,11,6.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
803,05,11,7.0,,6.0,2.0,2.0,,,,0.0,15.0
803,05,11,8.0,,75.0,1.0,1.0,1.0,3.0,35.0,2.0,0.0
803,05,11,9.0,,160.0,1.0,1.0,1.0,3.0,60.0,4.0,0.0
803,07,03,1.0,2.0,5.0,2.0,2.0,,,,0.0,20.0
803,07,03,2.0,2.0,-2.0,,,,,,,
803,07,03,3.0,2.0,-2.0,,,,,,,
803,07,03,4.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
803,07,03,5.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
803,07,03,6.0,2.0,5.0,2.0,2.0,,,,0.0,20.0
803,07,03,7.0,,5.0,2.0,2.0,,,,0.0,20.0
803,07,03,8.0,,62.0,1.0,1.0,2.0,3.0,54.0,1.0,50.0
803,07,03,9.0,,100.0,1.0,1.0,2.0,3.0,120.0,2.0,30.0
803,07,05,1.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
803,07,05,2.0,2.0,-1.0,,,,,,,
803,07,05,3.0,2.0,40.0,1.0,1.0,20.0,3.0,15.0,1.0,0.0
803,07,05,4.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
803,07,05,5.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
803,07,05,6.0,2.0,6.0,2.0,2.0,,,,0.0,30.0
803,07,05,7.0,,6.0,2.0,2.0,,,,0.0,30.0
803,07,05,8.0,,63.0,8.0,1.0,20.0,3.0,15.0,2.0,0.0
803,07,05,9.0,,75.0,1.0,1.0,1.0,3.0,50.0,3.0,0.0
803,07,09,1.0,1.0,,,,,,,,
803,07,09,2.0,2.0,-2.0,,,,,,,
803,07,09,3.0,2.0,12.0,2.0,2.0,,,,0.0,20.0
803,07,09,4.0,1.0,,,,,,,,
803,07,09,5.0,2.0,12.0,2.0,2.0,,,,0.0,20.0
803,07,09,6.0,2.0,12.0,2.0,2.0,,,,0.0,20.0
803,07,09,7.0,,12.0,2.0,2.0,,,,0.0,20.0
803,07,09,8.0,,58.0,1.0,1.0,8.0,3.0,16.0,1.0,40.0
803,07,09,9.0,,-2.0,,,,,,,
803,07,11,1.0,1.0,,,,,,,,
803,07,11,2.0,2.0,8.0,2.0,2.0,,,,0.0,30.0
803,07,11,3.0,2.0,8.0,2.0,2.0,,,,0.0,30.0
803,07,11,4.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
803,07,11,5.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
803,07,11,6.0,2.0,8.0,2.0,2.0,,,,0.0,30.0
803,07,11,7.0,,8.0,2.0,2.0,,,,0.0,30.0
803,07,11,8.0,,67.0,8.0,1.0,8.0,3.0,35.0,2.0,0.0
803,07,11,9.0,,-2.0,,,,,,,
803,07,13,1.0,1.0,,,,,,,,
803,07,13,2.0,2.0,-2.0,,,,,,,
803,07,13,3.0,2.0,21.0,2.0,1.0,20.0,3.0,25.0,0.0,30.0
803,07,13,4.0,1.0,,,,,,,,
803,07,13,5.0,1.0,,,,,,,,
803,07,13,6.0,2.0,21.0,2.0,2.0,,,,0.0,30.0
803,07,13,7.0,,21.0,2.0,2.0,,,,0.0,35.0
803,07,13,8.0,,62.0,1.0,1.0,20.0,3.0,20.0,2.0,0.0
803,07,13,9.0,,145.0,1.0,1.0,2.0,3.0,50.0,2.0,30.0
803,07,15,1.0,1.0,,,,,,,,
803,07,15,2.0,2.0,-2.0,,,,,,,
803,07,15,3.0,2.0,15.0,2.0,2.0,,,,0.0,30.0
803,07,15,4.0,1.0,,,,,,,,
803,07,15,5.0,1.0,,,,,,,,
803,07,15,6.0,2.0,13.0,2.0,2.0,,,,0.0,30.0
803,07,15,7.0,,13.0,2.0,2.0,,,,0.0,30.0
803,07,15,8.0,,68.0,2.0,2.0,,,,2.0,30.0
803,07,15,9.0,,85.0,2.0,2.0,,,,4.0,30.0
803,07,19,1.0,1.0,,,,,,,,
803,07,19,2.0,2.0,-1.0,,,,,,,
803,07,19,3.0,2.0,-1.0,,,,,,,
803,07,19,4.0,2.0,2.0,9.0,2.0,,,,0.0,10.0
803,07,19,5.0,2.0,2.0,6.0,,,,,0.0,25.0
803,07,19,6.0,2.0,2.5,2.0,2.0,,,,0.0,10.0
803,07,19,7.0,,2.0,6.0,,,,,0.0,25.0
803,07,19,8.0,,49.0,8.0,1.0,3.0,3.0,16.0,1.0,50.0
803,07,19,9.0,,80.0,1.0,1.0,1.0,3.0,45.0,2.0,50.0
803,07,27,1.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
803,07,27,2.0,2.0,-2.0,,,,,,,
803,07,27,3.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
803,07,27,4.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
803,07,27,5.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
803,07,27,6.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
803,07,27,7.0,,7.0,2.0,2.0,,,,0.0,20.0
803,07,27,8.0,,50.0,1.0,1.0,5.0,3.0,20.0,1.0,0.0
803,07,27,9.0,,140.0,1.0,1.0,1.0,3.0,50.0,2.0,0.0
803,07,29,1.0,1.0,,,,,,,,
803,07,29,2.0,2.0,-1.0,,,,,,,
803,07,29,3.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
803,07,29,4.0,2.0,0.5,,,,,,,
803,07,29,5.0,2.0,0.5,,,,,,,
803,07,29,6.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
803,07,29,7.0,,4.0,2.0,2.0,,,,0.0,30.0
803,07,29,8.0,,59.0,1.0,1.0,10.0,3.0,20.0,1.0,40.0
803,07,29,9.0,,150.0,1.0,1.0,1.0,3.0,50.0,2.0,30.0
803,09,07,1.0,2.0,7.0,1.0,2.0,,,,0.0,15.0
803,09,07,2.0,2.0,-1.0,,,,,,,
803,09,07,3.0,2.0,20.0,2.0,2.0,,,,0.0,30.0
803,09,07,4.0,1.0,,,,,,,,
803,09,07,5.0,1.0,,,,,,,,
803,09,07,6.0,1.0,,,,,,,,
803,09,07,7.0,,20.0,2.0,2.0,,,,0.0,30.0
803,09,07,8.0,,40.0,2.0,2.0,,,,1.0,10.0
803,09,07,9.0,,160.0,1.0,1.0,3.0,3.0,75.0,2.0,0.0
803,09,13,1.0,1.0,,,,,,,,
803,09,13,2.0,2.0,-1.0,,,,,,,
803,09,13,3.0,2.0,40.0,2.0,2.0,,,,1.0,15.0
803,09,13,4.0,1.0,,,,,,,,
803,09,13,5.0,1.0,,,,,,,,
803,09,13,6.0,2.0,6.0,2.0,2.0,,,,0.0,20.0
803,09,13,7.0,,6.0,2.0,2.0,,,,0.0,20.0
803,09,13,8.0,,37.0,2.0,2.0,,,,1.0,10.0
803,09,13,9.0,,85.0,1.0,1.0,1.0,3.0,60.0,2.0,0.0
803,09,21,1.0,1.0,,,,,,,,
803,09,21,2.0,2.0,-1.0,,,,,,,
803,09,21,3.0,2.0,30.0,2.0,2.0,,,,1.0,0.0
803,09,21,4.0,1.0,,,,,,,,
803,09,21,5.0,1.0,,,,,,,,
803,09,21,6.0,2.0,13.0,2.0,2.0,,,,0.0,30.0
803,09,21,7.0,,13.0,2.0,2.0,,,,0.0,30.0
803,09,21,8.0,,48.0,1.0,1.0,2.0,3.0,20.0,1.0,15.0
803,09,21,9.0,,103.0,1.0,1.0,1.0,3.0,60.0,2.0,30.0
803,11,07,1.0,1.0,,,,,,,,
803,11,07,2.0,2.0,-2.0,,,,,,,
803,11,07,3.0,2.0,-2.0,,,,,,,
803,11,07,4.0,1.0,,,,,,,,
803,11,07,5.0,1.0,,,,,,,,
803,11,07,6.0,2.0,22.0,2.0,2.0,,,,0.0,20.0
803,11,07,7.0,,22.0,2.0,2.0,,,,0.0,20.0
803,11,07,8.0,,44.0,2.0,2.0,,,,1.0,30.0
803,11,07,9.0,,170.0,1.0,1.0,10.0,3.0,60.0,3.0,30.0
803,11,11,1.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
803,11,11,2.0,2.0,-1.0,,,,,,,
803,11,11,3.0,2.0,-2.0,,,,,,,
803,11,11,4.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
803,11,11,5.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
803,11,11,6.0,2.0,15.0,2.0,2.0,,,,0.0,30.0
803,11,11,7.0,,15.0,2.0,2.0,,,,0.0,30.0
803,11,11,8.0,,37.0,2.0,2.0,,,,1.0,20.0
803,11,11,9.0,,100.0,2.0,2.0,,,,3.0,0.0
803,11,15,1.0,2.0,8.0,2.0,2.0,,,,0.0,15.0
803,11,15,2.0,2.0,-1.0,,,,,,,
803,11,15,3.0,2.0,8.0,2.0,2.0,,,,0.0,20.0
803,11,15,4.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
803,11,15,5.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
803,11,15,6.0,2.0,18.0,2.0,2.0,,,,0.0,20.0
803,11,15,7.0,,18.0,2.0,2.0,,,,0.0,20.0
803,11,15,8.0,,40.0,2.0,2.0,,,,1.0,0.0
803,11,15,9.0,,168.0,1.0,1.0,2.0,3.0,60.0,3.0,0.0
803,11,19,1.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
803,11,19,2.0,2.0,-2.0,,,,,,,
803,11,19,3.0,2.0,-2.0,,,,,,,
803,11,19,4.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
803,11,19,5.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
803,11,19,6.0,2.0,24.0,2.0,2.0,,,,1.0,0.0
