tinh,huyen,xa,diaban,hoso,thunhap,thubq,chitieu,chids,chibq,chidsbq
103,11,5.0,13,15,41660.0,868.0,48812.8,46241.8,1016.9000000000001,963.4000000000001
103,11,5.0,13,19,13896.0,579.0,14841.7,12541.7,618.4000000000001,522.6
103,11,7.0,3,13,37640.0,784.0,56556.7,53539.7,1178.3,1115.4
103,11,7.0,3,14,30713.0,853.0,41091.8,33409.8,1141.4,928.1
103,11,7.0,3,15,29699.0,825.0,35014.9,22054.9,972.6,612.6
103,11,14.0,26,13,35563.0,988.0,38487.4,34262.4,1069.1000000000001,951.7
103,11,14.0,26,15,53559.0,1116.0,66514.3,62256.3,1385.7,1297.0
103,11,14.0,26,19,49674.0,2070.0,31877.2,25137.2,1328.2,1047.4
103,11,21.0,6,13,26244.0,729.0,25406.3,22898.3,705.7,636.1
103,11,21.0,6,14,10127.0,422.0,15677.6,13529.6,653.2,563.7
103,11,21.0,6,20,4369.0,364.0,6541.8,6146.8,545.1,512.2
103,11,27.0,4,13,32546.0,542.0,30995.6,27895.6,516.6,464.90000000000003
103,11,27.0,4,15,49128.0,682.0,55751.5,51106.5,774.3000000000001,709.8000000000001
103,11,27.0,4,19,35193.0,978.0,42801.6,39940.6,1188.9,1109.5
103,11,35.0,7,13,21532.0,449.0,23644.8,22269.8,492.6,464.0
103,11,35.0,7,14,21298.0,355.0,25343.0,22857.0,422.40000000000003,381.0
103,11,35.0,7,20,82093.0,977.0,60840.9,50307.9,724.3000000000001,598.9
103,11,43.0,17,13,52347.0,727.0,40794.5,38759.5,566.6,538.3000000000001
103,11,43.0,17,14,50839.0,706.0,50123.1,47364.1,696.2,657.8000000000001
103,11,43.0,17,15,27535.0,574.0,23677.9,23018.9,493.3,479.6
103,11,51.0,8,13,10493.0,437.0,17482.8,13924.8,728.5,580.2
103,11,51.0,8,14,14135.0,589.0,23434.9,21822.9,976.5,909.3000000000001
103,11,51.0,8,15,86893.0,1207.0,54886.6,50056.6,762.3000000000001,695.2
103,11,57.0,17,13,42501.0,885.0,42662.1,37557.1,888.8000000000001,782.4000000000001
103,11,57.0,17,14,6519.0,272.0,11595.3,10846.3,483.1,451.90000000000003
103,11,57.0,17,15,26119.0,544.0,31545.3,28473.3,657.2,593.2
103,11,63.0,7,13,94965.0,1319.0,86309.7,76236.7,1198.7,1058.8
103,11,63.0,7,15,29560.0,616.0,29773.0,27408.0,620.3000000000001,571.0
103,11,63.0,7,19,22157.0,615.0,17856.3,15706.3,496.0,436.3
103,11,71.0,14,13,20973.0,437.0,30351.2,28897.2,632.3000000000001,602.0
103,11,71.0,14,14,14681.0,1223.0,26457.2,17443.2,2204.8,1453.6000000000001
103,11,71.0,14,15,67667.0,940.0,60926.9,57312.9,846.2,796.0
103,13,1.0,11,13,53945.0,1124.0,83400.1,82230.1,1737.5,1713.1000000000001
103,13,1.0,11,14,135670.0,2826.0,76366.8,72326.8,1591.0,1506.8000000000002
103,13,1.0,11,15,57934.0,805.0,68584.7,64382.7,952.6,894.2
103,13,7.0,12,14,40214.0,1117.0,43501.5,23231.5,1208.4,645.3000000000001
103,13,7.0,12,19,6774.0,282.0,8850.4,8012.4,368.8,333.90000000000003
103,13,7.0,12,20,25538.0,426.0,48101.6,47003.6,801.7,783.4000000000001
103,13,13.0,9,13,39455.0,548.0,48043.6,45125.6,667.3000000000001,626.7
103,13,13.0,9,14,16327.0,340.0,26176.4,23026.4,545.3000000000001,479.70000000000005
103,13,13.0,9,15,40321.0,672.0,45901.7,44208.7,765.0,736.8000000000001
103,13,21.0,6,13,44801.0,933.0,45644.1,41070.1,950.9000000000001,855.6
103,13,21.0,6,14,45495.0,758.0,49396.6,45541.6,823.3000000000001,759.0
103,13,21.0,6,15,45764.0,763.0,34870.4,30662.4,581.2,511.0
103,13,29.0,19,13,32884.0,685.0,48655.1,47551.1,1013.6,990.6
103,13,29.0,19,14,204122.0,4253.0,51878.1,46148.1,1080.8,961.4000000000001
103,13,29.0,19,15,64842.0,1081.0,103332.7,97112.7,1722.2,1618.5
103,15,3.0,21,13,9755.0,406.0,11069.7,9829.7,461.20000000000005,409.6
103,15,3.0,21,14,11949.0,498.0,16207.3,15377.3,675.3000000000001,640.7
103,15,3.0,21,15,16904.0,352.0,21796.7,20526.7,454.1,427.6
103,15,11.0,2,13,21618.0,360.0,20155.0,19320.0,335.90000000000003,322.0
103,15,11.0,2,14,50882.0,1413.0,25979.7,24421.7,721.7,678.4000000000001
103,15,11.0,2,15,35011.0,729.0,51112.9,50269.9,1064.9,1047.3
103,15,19.0,8,13,52004.0,2167.0,33127.7,25542.7,1380.3000000000002,1064.3
103,15,19.0,8,15,33456.0,697.0,39659.3,36231.3,826.2,754.8000000000001
103,15,19.0,8,19,267386.0,7427.0,96222.2,69091.2,2672.8,1919.2
103,15,25.0,4,14,8439.0,352.0,11393.2,10845.2,474.70000000000005,451.90000000000003
103,15,25.0,4,15,27487.0,764.0,38378.5,37109.5,1066.1000000000001,1030.8
103,15,25.0,4,19,21501.0,896.0,31331.4,15342.4,1305.5,639.3000000000001
103,15,33.0,13,13,24414.0,339.0,28009.2,25163.2,389.0,349.5
103,15,33.0,13,15,8861.0,369.0,8430.5,8100.5,351.3,337.5
103,15,33.0,13,19,2032.0,169.0,4887.0,4069.0,407.3,339.1
103,17,17.0,11,13,28822.0,600.0,27308.7,25748.7,568.9,536.4
103,17,17.0,11,14,27793.0,579.0,26484.9,24974.9,551.8000000000001,520.3000000000001
103,17,17.0,11,15,28259.0,589.0,28702.0,27062.0,598.0,563.8000000000001
103,17,23.0,24,13,19967.0,832.0,23712.9,22529.9,988.0,938.7
103,17,23.0,24,14,35486.0,739.0,37345.4,35307.4,778.0,735.6
103,17,23.0,24,15,26902.0,374.0,40632.7,38918.7,564.3000000000001,540.5
103,17,31.0,13,13,12775.0,355.0,15458.9,15123.9,429.40000000000003,420.1
103,17,31.0,13,14,52535.0,876.0,47578.7,44708.7,793.0,745.1
103,17,31.0,13,15,27435.0,572.0,31392.0,29069.0,654.0,605.6
103,17,47.0,18,13,17989.0,375.0,24631.1,22974.1,513.1,478.6
103,17,47.0,18,15,64407.0,767.0,43257.7,41392.7,515.0,492.8
103,17,47.0,18,24,27058.0,376.0,40292.8,36917.8,559.6,512.7
103,19,9.0,1,13,83370.0,993.0,29596.1,26843.1,352.3,319.6
103,19,9.0,1,14,44046.0,918.0,40974.2,38637.2,853.6,804.9000000000001
103,19,9.0,1,15,27681.0,577.0,31517.5,23459.5,656.6,488.70000000000005
103,19,17.0,13,13,33961.0,708.0,42833.3,25386.3,892.4000000000001,528.9
103,19,17.0,13,14,67962.0,2832.0,78975.4,32769.4,3290.6000000000004,1365.4
103,19,17.0,13,15,26259.0,365.0,19395.2,16354.2,269.40000000000003,227.10000000000002
103,19,25.0,12,13,68525.0,952.0,50326.2,48072.2,699.0,667.7
103,19,25.0,12,14,37425.0,1040.0,25258.2,23008.2,701.6,639.1
103,19,25.0,12,15,95793.0,1996.0,68327.2,48640.2,1423.5,1013.3000000000001
103,19,35.0,3,13,34022.0,709.0,63810.0,60754.0,1329.4,1265.7
103,19,35.0,3,14,135980.0,2833.0,27609.9,23482.9,575.2,489.20000000000005
103,19,35.0,3,15,24409.0,678.0,25105.8,23039.8,697.4000000000001,640.0
103,19,45.0,17,13,50628.0,1406.0,56314.1,38107.1,1564.3000000000002,1058.5
103,19,45.0,17,14,61938.0,1290.0,40452.4,36055.4,842.8000000000001,751.2
103,19,45.0,17,15,10391.0,433.0,11812.4,10483.4,492.20000000000005,436.8
103,21,1.0,10,13,30054.0,501.0,26126.7,23956.7,435.40000000000003,399.3
103,21,1.0,10,14,59534.0,1240.0,32657.4,30497.4,680.4000000000001,635.4000000000001
103,21,1.0,10,20,58310.0,1215.0,53781.2,50876.2,1120.4,1059.9
103,21,7.0,12,13,21555.0,359.0,37759.8,17744.8,629.3000000000001,295.7
103,21,7.0,12,14,17675.0,368.0,28820.1,27275.1,600.4,568.2
103,21,7.0,12,15,16472.0,686.0,18834.5,13751.5,784.8000000000001,573.0
103,21,17.0,10,13,44871.0,1246.0,26240.3,24640.3,728.9000000000001,684.5
103,21,17.0,10,14,24912.0,519.0,37202.2,35632.2,775.0,742.3000000000001
103,21,17.0,10,15,49087.0,1364.0,35463.3,31943.3,985.1,887.3000000000001
103,21,25.0,2,13,8377.0,349.0,9657.5,9392.5,402.40000000000003,391.40000000000003
103,21,25.0,2,14,23953.0,665.0,23730.9,22565.9,659.2,626.8000000000001
103,21,25.0,2,15,14711.0,409.0,15145.7,13105.7,420.70000000000005,364.0
103,21,35.0,17,13,78562.0,2182.0,17248.8,15288.8,479.1,424.70000000000005
103,21,35.0,17,14,2279.0,190.0,2421.9001,2421.9001,201.8,201.8
103,21,35.0,17,15,12466.0,519.0,11302.6,10827.6,470.90000000000003,451.1
103,21,43.0,8,13,17449.0,364.0,27856.2,25269.2,580.3000000000001,526.4
103,21,43.0,8,14,21665.0,451.0,26289.5,25024.5,547.7,521.3000000000001
103,21,43.0,8,15,35461.0,591.0,26281.5,24985.5,438.0,416.40000000000003
103,21,51.0,2,13,23440.0,651.0,18675.7,15935.7,518.8000000000001,442.70000000000005
103,21,51.0,2,14,8822.0,368.0,10632.0,10102.0,443.0,420.90000000000003
103,21,51.0,2,15,4217.0,351.0,7767.3994,6942.4,647.3000000000001,578.5
104,1,1.0,9,13,28838.0,1202.0,21991.8,20739.8,916.3000000000001,864.2
104,1,1.0,9,15,31531.0,1314.0,15809.6,14973.6,658.7,623.9000000000001
104,1,1.0,9,19,72743.0,1515.0,62286.8,58958.8,1297.6000000000001,1228.3
104,1,3.0,8,13,40924.0,1705.0,54026.5,25920.5,2251.1,1080.0
104,1,3.0,8,14,19228.0,401.0,28376.7,27286.7,591.2,568.5
104,1,3.0,8,15,51597.0,1075.0,65243.598,64143.598,1359.2,1336.3000000000002
104,1,4.0,8,13,103688.0,2160.0,119811.805,82867.805,2496.1000000000004,1726.4
104,1,4.0,8,14,56845.0,1184.0,25898.6,24918.6,539.6,519.1
104,1,4.0,8,15,25392.0,529.0,37733.0,35173.0,786.1,732.8000000000001
104,1,7.0,3,14,55469.0,1156.0,58228.3,56918.3,1213.1000000000001,1185.8
104,1,7.0,3,19,44297.0,923.0,37366.9,35800.9,778.5,745.9000000000001
104,1,7.0,3,20,98697.0,2056.0,83352.5,81142.5,1736.5,1690.5
104,1,17.0,11,13,18405.0,307.0,30622.2,29312.2,510.40000000000003,488.5
104,1,17.0,11,14,27410.0,457.0,18296.8,17696.8,304.90000000000003,294.90000000000003
104,1,17.0,11,15,22698.0,378.0,24811.6,23551.6,413.5,392.5
104,2,1.0,7,13,156843.0,2178.0,91384.8,55029.8,1269.2,764.3000000000001
104,2,1.0,7,14,156700.0,4353.0,148084.5,81478.5,4113.5,2263.3
104,2,1.0,7,15,124435.0,2074.0,133492.0,128612.0,2224.9,2143.5
104,2,7.0,24,13,34467.0,410.0,39587.5,36978.5,471.3,440.20000000000005
104,2,7.0,24,14,73982.0,2055.0,45846.4,40620.4,1273.5,1128.3
104,2,7.0,24,15,63192.0,1317.0,75568.5,41576.5,1574.3000000000002,866.2
104,2,9.0,16,13,188335.0,2242.0,115180.4,104360.4,1371.2,1242.4
104,2,9.0,16,15,33098.0,552.0,44948.4,42763.4,749.1,712.7
104,2,9.0,16,19,19783.0,412.0,33873.3,32063.3,705.7,668.0
104,2,13.0,14,13,73368.0,873.0,66815.9,48845.9,795.4000000000001,581.5
104,2,13.0,14,14,40862.0,1135.0,27929.9,27112.9,775.8000000000001,753.1
104,2,13.0,14,15,4153.0,346.0,3797.0,3677.0,316.40000000000003,306.40000000000003
104,3,11.0,3,13,44581.0,929.0,39426.3,35661.3,821.4000000000001,742.9000000000001
104,3,11.0,3,14,24894.0,519.0,19447.9,18997.9,405.20000000000005,395.8
104,3,11.0,3,15,76634.0,1064.0,26639.9,24366.9,370.0,338.40000000000003
104,3,29.0,9,13,35956.0,999.0,20815.0,18096.0,578.2,502.70000000000005
104,3,29.0,9,14,51628.0,1076.0,39021.2,36002.2,812.9000000000001,750.0
104,3,29.0,9,15,31577.0,658.0,27491.6,26984.6,572.7,562.2
104,3,33.0,9,13,40223.0,670.0,41026.9,39708.9,683.8000000000001,661.8000000000001
104,3,33.0,9,14,22196.0,462.0,18145.9,17030.9,378.0,354.8
104,3,33.0,9,15,17120.0,357.0,37353.7,36194.7,778.2,754.1
104,3,43.0,4,14,6798.0,283.0,6506.1,6396.1,271.1,266.5
104,3,43.0,4,15,21294.0,355.0,19625.0,19225.0,327.1,320.40000000000003
104,3,43.0,4,19,13047.0,362.0,13868.3,12759.3,385.20000000000005,354.40000000000003
104,3,53.0,13,13,58757.0,979.0,23702.5,22443.5,395.0,374.1
104,3,53.0,13,14,35538.0,423.0,32491.0,31120.0,386.8,370.5
104,3,53.0,13,15,24569.0,341.0,28190.2,27081.2,391.5,376.1
104,3,61.0,5,13,54576.0,1137.0,38982.4,21077.4,812.1,439.1
104,3,61.0,5,14,31507.0,656.0,27201.6,24666.6,566.7,513.9
104,3,61.0,5,15,12056.0,201.0,10864.3,10614.3,181.10000000000002,176.9
104,3,69.0,13,13,51688.0,1077.0,40332.9,38793.9,840.3000000000001,808.2
104,3,69.0,13,19,47086.0,785.0,32253.0,29188.0,537.5,486.5
104,3,69.0,13,20,44629.0,930.0,28966.3,25460.3,603.5,530.4
104,3,75.0,8,13,29618.0,411.0,33070.8,32560.8,459.3,452.20000000000005
104,3,75.0,8,14,29662.0,618.0,34888.5,18638.5,726.8000000000001,388.3
104,3,75.0,8,19,33779.0,704.0,47145.8,25719.8,982.2,535.8000000000001
104,4,1.0,2,13,61177.0,1699.0,46130.0,19580.0,1281.4,543.9
104,4,1.0,2,14,33358.0,556.0,20413.8,19084.8,340.20000000000005,318.1
104,4,1.0,2,15,107573.0,1793.0,40420.5,38890.5,673.7,648.2
104,4,9.0,10,13,89590.0,1866.0,38436.4,36886.4,800.8000000000001,768.5
104,4,9.0,10,14,35667.0,743.0,35752.0,33532.0,744.8000000000001,698.6
104,4,9.0,10,15,22779.0,316.0,15757.5,15227.5,218.9,211.5
104,5,17.0,5,13,31874.0,664.0,38974.203,36356.203,812.0,757.4000000000001
104,5,17.0,5,14,129981.0,2166.0,84891.6,59517.6,1414.9,992.0
104,5,17.0,5,15,27040.0,451.0,36317.6,33819.6,605.3000000000001,563.7
104,5,21.0,9,13,15814.0,329.0,100662.6,99704.6,2097.1,2077.2000000000003
104,5,21.0,9,14,33014.0,550.0,80764.1,27909.1,1346.1000000000001,465.20000000000005
104,5,21.0,9,15,94999.0,1979.0,52597.8,50933.8,1095.8,1061.1000000000001
104,5,29.0,3,13,25879.0,539.0,24922.0,23421.0,519.2,487.90000000000003
104,5,29.0,3,14,251353.0,4189.0,112784.3,107646.3,1879.7,1794.1000000000001
104,5,29.0,3,15,36117.0,602.0,35627.3,34057.3,593.8000000000001,567.6
104,5,43.0,9,13,103591.0,8633.0,19021.1,16506.1,1585.1000000000001,1375.5
104,5,43.0,9,14,26565.0,1107.0,31805.3,14845.3,1325.2,618.6
104,5,43.0,9,15,37781.0,1049.0,27035.6,24170.6,751.0,671.4000000000001
104,5,45.0,14,14,73446.0,2040.0,47000.1,43520.1,1305.6000000000001,1208.9
104,5,45.0,14,15,34635.0,481.0,35604.3,33404.3,494.5,463.90000000000003
104,5,45.0,14,19,29672.0,824.0,30621.8,28561.8,850.6,793.4000000000001
104,6,1.0,18,13,36274.0,756.0,24665.4,23105.4,513.9,481.40000000000003
104,6,1.0,18,14,51020.0,1063.0,27389.1,25309.1,570.6,527.3000000000001
104,6,1.0,18,15,68807.0,1147.0,23794.1,22724.1,396.6,378.70000000000005
104,6,3.0,2,13,45189.0,628.0,54809.9,53969.9,761.2,749.6
104,6,3.0,2,14,49851.0,1385.0,61883.7,46208.7,1719.0,1283.6000000000001
104,6,3.0,2,15,17790.0,297.0,29239.7,28119.7,487.3,468.70000000000005
104,6,9.0,19,13,65150.0,1086.0,26952.5,25324.5,449.20000000000005,422.1
104,6,9.0,19,14,50932.0,849.0,44244.6,42882.6,737.4000000000001,714.7
104,6,9.0,19,15,40113.0,836.0,39971.7,39021.7,832.7,813.0
104,6,21.0,11,13,73130.0,1524.0,50997.4,49117.4,1062.4,1023.3000000000001
104,6,21.0,11,15,28658.0,597.0,23876.8,22840.8,497.40000000000003,475.90000000000003
104,6,21.0,11,20,17049.0,284.0,18296.0,17661.0,304.90000000000003,294.40000000000003
104,7,3.0,9,13,26716.0,445.0,32066.0,17486.0,534.4,291.40000000000003
104,7,3.0,9,14,9421.0,196.0,14426.1,12346.1,300.5,257.2
104,7,3.0,9,15,82917.0,1152.0,28890.6,22790.6,401.3,316.5
104,7,9.0,5,14,84859.0,643.0,42755.4,40950.4,323.90000000000003,310.20000000000005
104,7,9.0,5,15,28533.0,594.0,31520.1,31068.1,656.7,647.3000000000001
104,7,9.0,5,19,10921.0,455.0,9802.1,9382.1,408.40000000000003,390.90000000000003
104,7,19.0,6,13,23013.0,384.0,13058.0,12651.0,217.60000000000002,210.9
104,7,19.0,6,14,27095.0,564.0,18698.701,17560.701,389.6,365.8
104,7,19.0,6,15,34928.0,364.0,19839.6,19424.6,206.70000000000002,202.3
104,7,25.0,16,13,39919.0,1109.0,15797.0,15024.0,438.8,417.3
104,7,25.0,16,15,29289.0,488.0,30804.3,20656.3,513.4,344.3
104,7,25.0,16,19,26238.0,729.0,22834.0,18754.0,634.3000000000001,520.9
104,7,29.0,8,13,41363.0,574.0,31719.4,20669.4,440.5,287.1
104,7,29.0,8,14,31247.0,1302.0,20144.3,13692.3,839.3000000000001,570.5
104,7,29.0,8,15,30078.0,836.0,20189.0,18349.0,560.8000000000001,509.70000000000005
104,7,47.0,8,13,11354.0,237.0,18400.0,17480.0,383.3,364.20000000000005
104,7,47.0,8,14,49321.0,822.0,31767.4,30177.4,529.5,503.0
104,7,47.0,8,15,11350.0,473.0,9415.7,9015.7,392.3,375.70000000000005
104,7,53.0,4,13,51761.0,1438.0,19600.6,16505.6,544.5,458.5
104,7,53.0,4,19,42096.0,877.0,38226.1,36136.1,796.4000000000001,752.8000000000001
104,7,53.0,4,20,69555.0,1449.0,35076.3,17131.3,730.8000000000001,356.90000000000003
104,9,9.0,11,13,34751.0,579.0,34523.2,32180.2,575.4,536.3000000000001
104,9,9.0,11,19,13496.0,562.0,12792.1,10562.1,533.0,440.1
104,9,9.0,11,20,19034.0,397.0,16692.8,16200.8,347.8,337.5
104,9,13.0,15,13,31180.0,520.0,27467.0,22665.0,457.8,377.8
104,9,13.0,15,14,48629.0,1013.0,38023.7,36739.7,792.2,765.4000000000001
104,9,13.0,15,15,107892.0,1284.0,29372.5,27470.5,349.70000000000005,327.0
104,9,15.0,15,19,52896.0,1102.0,20342.9,19290.9,423.8,401.90000000000003
104,9,15.0,15,20,44588.0,1239.0,34672.4,31269.4,963.1,868.6
104,9,15.0,15,24,22436.0,623.0,14039.0,11496.0,390.0,319.3
104,9,21.0,10,13,78799.0,1642.0,57144.8,53250.8,1190.5,1109.4
104,9,21.0,10,14,23913.0,996.0,15067.6,13656.6,627.8000000000001,569.0
104,9,21.0,10,20,81312.0,1129.0,35766.0,32931.0,496.8,457.40000000000003
104,9,27.0,10,13,16054.0,669.0,15538.2,14413.2,647.4000000000001,600.5
104,9,27.0,10,14,3232.0,135.0,2318.8,2318.8,96.60000000000001,96.60000000000001
104,9,27.0,10,20,21496.0,448.0,18344.0,16979.0,382.20000000000005,353.70000000000005
104,9,33.0,8,14,30412.0,634.0,33081.5,31334.5,689.2,652.8000000000001
104,9,33.0,8,15,36868.0,614.0,20956.0,18746.0,349.3,312.40000000000003
104,9,33.0,8,20,46215.0,642.0,27958.0,25432.0,388.3,353.20000000000005
104,11,17.0,19,13,93625.0,867.0,34004.0,32724.0,314.90000000000003,303.0
104,11,17.0,19,14,24433.0,509.0,24921.2,24652.2,519.2,513.6
104,11,17.0,19,15,37459.0,624.0,18206.4,16436.4,303.40000000000003,273.90000000000003
104,11,23.0,29,13,29423.0,490.0,34277.2,18383.2,571.3000000000001,306.40000000000003
104,11,23.0,29,14,30409.0,507.0,24355.0,24276.0,405.90000000000003,404.6
104,11,23.0,29,15,44433.0,741.0,21338.0,20918.0,355.6,348.6
104,11,25.0,29,13,48541.0,1348.0,48664.0,16806.0,1351.8000000000002,466.8
104,11,25.0,29,14,27400.0,761.0,35623.2,34922.2,989.5,970.1
104,11,25.0,29,15,45710.0,1905.0,62491.0,37186.0,2603.8,1549.4
104,11,31.0,6,13,50273.0,1396.0,27195.4,26661.4,755.4000000000001,740.6
104,11,31.0,6,14,71342.0,991.0,63255.3,59905.3,878.5,832.0
104,11,31.0,6,15,15778.0,1315.0,26882.4,21847.4,2240.2000000000003,1820.6000000000001
104,11,37.0,19,13,42999.0,1792.0,21626.3,21404.3,901.1,891.8000000000001
104,11,37.0,19,15,65670.0,1095.0,23380.0,20810.0,389.70000000000005,346.8
104,11,37.0,19,19,49528.0,825.0,40718.1,29928.1,678.6,498.8
104,11,41.0,14,14,101021.0,935.0,33993.3,30781.3,314.8,285.0
104,11,41.0,14,15,167178.0,1267.0,82516.4,77976.4,625.1,590.7
104,11,41.0,14,19,55891.0,665.0,29020.2,27212.2,345.5,324.0
104,11,47.0,9,13,62578.0,869.0,33544.0,32056.0,465.90000000000003,445.20000000000005
104,11,47.0,9,14,25936.0,360.0,17011.3,15453.3,236.3,214.60000000000002
104,11,47.0,9,15,20223.0,241.0,28737.7,27599.7,342.1,328.6
105,1,3.0,27,13,43520.0,907.0,55346.3,53036.3,1153.0,1104.9
105,1,3.0,27,14,75370.0,1570.0,47762.2,44542.2,995.0,928.0
105,1,3.0,27,15,61645.0,1284.0,46072.8,43812.8,959.9000000000001,912.8000000000001
105,1,7.0,8,13,138027.0,3834.0,67167.4,61767.4,1865.8000000000002,1715.8000000000002
105,1,7.0,8,14,196263.0,4089.0,68195.9,64595.9,1420.7,1345.7
105,1,7.0,8,15,31154.0,865.0,36513.7,35413.7,1014.3000000000001,983.7
105,1,17.0,4,13,18953.0,395.0,21570.5,19945.5,449.40000000000003,415.5
105,1,17.0,4,14,20093.0,837.0,29961.9,28766.9,1248.4,1198.6000000000001
105,1,17.0,4,19,122168.0,1697.0,59201.4,57491.4,822.2,798.5
105,1,23.0,15,13,33530.0,699.0,36935.0,35855.0,769.5,747.0
105,1,23.0,15,14,90173.0,1879.0,61437.2,57337.2,1279.9,1194.5
105,1,23.0,15,20,40170.0,670.0,37914.8,36354.8,631.9000000000001,605.9
105,1,29.0,20,13,44422.0,740.0,37284.8,37009.8,621.4000000000001,616.8000000000001
105,1,29.0,20,14,49456.0,687.0,53311.7,51716.7,740.4000000000001,718.3000000000001
105,1,29.0,20,15,25487.0,708.0,24708.3,24228.3,686.3000000000001,673.0
105,3,3.0,10,13,167347.0,2324.0,97087.2,95087.2,1348.4,1320.7
105,3,3.0,10,14,22093.0,1841.0,17880.4,17580.4,1490.0,1465.0
105,3,3.0,10,15,87531.0,3647.0,18099.6,17799.6,754.1,741.6
105,3,13.0,8,13,30888.0,644.0,27502.1,25862.1,573.0,538.8000000000001
105,3,13.0,8,14,18166.0,505.0,23476.0,22881.0,652.1,635.6
105,3,13.0,8,15,340551.0,7095.0,32963.8,30863.8,686.7,643.0
105,3,21.0,10,13,74013.0,1542.0,68600.4,67702.4,1429.2,1410.5
105,3,21.0,10,14,29185.0,405.0,19803.4,18968.4,275.0,263.5
105,3,21.0,10,15,28261.0,589.0,20313.5,19428.5,423.20000000000005,404.8
105,5,1.0,24,13,40044.0,834.0,18801.0,17231.0,391.70000000000005,359.0
105,5,1.0,24,14,24321.0,507.0,22177.4,20262.4,462.0,422.1
105,5,1.0,24,15,55663.0,928.0,22614.8,21294.8,376.90000000000003,354.90000000000003
105,5,3.0,11,13,65062.0,1355.0,25464.1,23764.1,530.5,495.1
105,5,3.0,11,14,25021.0,417.0,23479.5,21669.5,391.3,361.20000000000005
105,5,3.0,11,15,11521.0,480.0,20465.1,18245.1,852.7,760.2
105,5,15.0,5,13,77788.0,3241.0,13848.3,11548.3,577.0,481.20000000000005
105,5,15.0,5,14,25792.0,537.0,17893.7,16973.7,372.8,353.6
105,5,15.0,5,15,22962.0,383.0,16051.9,15301.9,267.5,255.0
105,5,23.0,4,14,70896.0,1477.0,24330.5,22585.5,506.90000000000003,470.5
105,5,23.0,4,15,13805.0,383.0,14783.5,13183.5,410.70000000000005,366.20000000000005
105,5,23.0,4,19,24500.0,340.0,23704.2,21834.2,329.20000000000005,303.3
105,5,31.0,7,13,90771.0,1513.0,34508.1,29678.1,575.1,494.6
105,5,31.0,7,14,45463.0,758.0,25671.1,22151.1,427.90000000000003,369.20000000000005
105,5,31.0,7,15,29108.0,809.0,17728.2,16328.2,492.40000000000003,453.6
105,5,35.0,9,13,15811.0,439.0,11305.6,10835.6,314.0,301.0
105,5,35.0,9,14,26625.0,555.0,25245.3,24295.3,525.9,506.20000000000005
105,5,35.0,9,15,35597.0,494.0,27427.9,26507.9,380.90000000000003,368.20000000000005
105,5,43.0,11,13,36903.0,769.0,18700.4,17040.4,389.6,355.0
105,5,43.0,11,14,42417.0,884.0,20979.4,19419.4,437.1,404.6
105,5,43.0,11,15,18574.0,774.0,16150.2,15660.2,672.9000000000001,652.5
105,5,59.0,29,13,34017.0,709.0,22256.4,18606.4,463.70000000000005,387.6
105,5,59.0,29,14,28860.0,601.0,23668.4,21818.4,493.1,454.6
105,5,59.0,29,19,106102.0,2947.0,22580.2,20060.2,627.2,557.2
105,7,9.0,6,13,40043.0,834.0,22372.4,20026.4,466.1,417.20000000000005
105,7,9.0,6,14,18021.0,375.0,17137.9,15177.9,357.0,316.20000000000005
105,7,9.0,6,15,19489.0,406.0,19792.0,18274.0,412.3,380.70000000000005
105,7,19.0,13,13,146865.0,3060.0,28452.9,25900.9,592.8000000000001,539.6
105,7,19.0,13,14,28173.0,587.0,32064.9,30386.9,668.0,633.1
105,7,19.0,13,20,12640.0,351.0,20760.6,9709.6,576.7,269.7
105,7,31.0,7,13,19214.0,320.0,17626.6,15864.6,293.8,264.40000000000003
105,7,31.0,7,14,46331.0,1287.0,17718.8,15930.8,492.20000000000005,442.5
105,7,31.0,7,19,6769.0,188.0,6377.3,6059.3,177.10000000000002,168.3
105,7,39.0,13,13,20395.0,850.0,26536.2,23746.2,1105.7,989.4000000000001
105,7,39.0,13,14,28457.0,593.0,21160.2,19026.2,440.8,396.40000000000003
105,7,39.0,13,20,14733.0,409.0,15550.8,14000.8,432.0,388.90000000000003
105,9,13.0,6,13,35084.0,731.0,29304.8,28358.8,610.5,590.8000000000001
105,9,13.0,6,14,51590.0,860.0,29276.1,27776.1,487.90000000000003,462.90000000000003
105,9,13.0,6,15,72531.0,1511.0,47823.7,44573.7,996.3000000000001,928.6
105,9,23.0,8,13,31152.0,649.0,27008.0,26168.0,562.7,545.2
105,9,23.0,8,14,10589.0,441.0,14652.3,14082.3,610.5,586.8000000000001
105,9,23.0,8,15,111494.0,1549.0,70139.4,66639.4,974.2,925.5
105,9,27.0,21,14,40431.0,842.0,27209.6,26209.6,566.9,546.0
105,9,27.0,21,15,38255.0,638.0,33580.2,31480.2,559.7,524.7
105,9,27.0,21,19,42973.0,895.0,34196.5,33114.5,712.4000000000001,689.9000000000001
105,9,29.0,10,14,23541.0,654.0,13702.0,13122.0,380.6,364.5
105,9,29.0,10,15,46192.0,770.0,26184.4,25219.4,436.40000000000003,420.3
105,9,29.0,10,19,26833.0,745.0,59039.5,42639.5,1640.0,1184.4
105,11,7.0,9,13,45725.0,544.0,31517.0,28963.0,375.20000000000005,344.8
