tinh,huyen,xa,diaban,wt45,wt36,wt9,tinh63,huyen63,xa63,diaban63,wt45_63,wt36_63,wt9_63
705,7,11.0,20,261,327,1305,705,7,11,20,261,327,1305
705,7,15.0,6,261,327,1308,705,7,15,6,261,327,1308
705,7,19.0,19,258,322,1291,705,7,19,19,258,322,1291
705,7,23.0,4,280,350,1399,705,7,23,4,280,350,1399
707,1,3.0,8,342,429,1713,707,1,3,8,342,429,1713
707,1,9.0,19,257,322,1287,707,1,9,19,257,322,1287
707,1,13.0,5,548,686,2741,707,1,13,5,548,686,2741
707,2,4.0,19,264,329,1317,707,2,4,19,264,329,1317
707,2,13.0,8,358,447,1791,707,2,13,8,358,447,1791
707,3,3.0,12,362,452,1811,707,3,3,12,362,452,1811
707,3,7.0,8,408,511,2041,707,3,7,8,408,511,2041
707,3,10.0,8,312,391,1562,707,3,10,8,312,391,1562
707,3,13.0,9,334,418,1672,707,3,13,9,334,418,1672
707,3,15.0,15,267,333,1334,707,3,15,15,267,333,1334
707,3,19.0,3,336,421,1679,707,3,19,3,336,421,1679
707,3,23.0,6,327,409,1636,707,3,23,6,327,409,1636
707,3,25.0,14,354,443,1773,707,3,25,14,354,443,1773
707,3,27.0,13,301,377,1504,707,3,27,13,301,377,1504
707,5,1.0,3,394,492,1968,707,5,1,3,394,492,1968
707,5,9.0,20,425,532,2127,707,5,9,20,425,532,2127
707,5,19.0,3,319,399,1598,707,5,19,3,319,399,1598
707,5,24.0,9,364,456,1820,707,5,24,9,364,456,1820
707,5,25.0,12,347,433,1733,707,5,25,12,347,433,1733
707,5,27.0,5,284,354,1418,707,5,27,5,284,354,1418
707,6,5.0,26,363,454,1815,707,6,5,26,363,454,1815
707,6,9.0,5,495,620,2478,707,6,9,5,495,620,2478
707,7,1.0,13,353,441,1767,707,7,1,13,353,441,1767
707,7,7.0,3,562,703,2808,707,7,7,3,562,703,2808
707,7,9.0,7,289,361,1448,707,7,9,7,289,361,1448
707,7,15.0,18,255,319,1277,707,7,15,18,255,319,1277
707,7,19.0,4,299,374,1494,707,7,19,4,299,374,1494
707,9,1.0,21,282,353,1411,707,9,1,21,282,353,1411
707,9,5.0,2,253,316,1263,707,9,5,2,253,316,1263
707,9,9.0,23,332,413,1657,707,9,9,23,332,413,1657
707,9,11.0,21,406,508,2032,707,9,11,21,406,508,2032
707,9,15.0,5,347,433,1736,707,9,15,5,347,433,1736
707,9,21.0,4,325,405,1620,707,9,21,4,325,405,1620
707,9,25.0,12,281,351,1404,707,9,25,12,281,351,1404
707,10,1.0,28,386,482,1929,707,10,1,28,386,482,1929
707,10,5.0,23,342,428,1708,707,10,5,23,342,428,1708
707,10,7.0,4,294,367,1468,707,10,7,4,294,367,1468
707,10,15.0,4,382,477,1909,707,10,15,4,382,477,1909
709,1,1.0,1,308,385,1541,709,1,1,1,308,385,1541
709,1,3.0,2,264,329,1318,709,1,3,2,264,329,1318
709,1,4.0,21,404,506,2021,709,1,4,21,404,506,2021
709,1,7.0,7,272,340,1360,709,1,7,7,272,340,1360
709,1,13.0,27,416,520,2078,709,1,13,27,416,520,2078
709,1,15.0,20,419,523,2094,709,1,15,20,419,523,2094
709,3,1.0,1,395,494,1976,709,3,1,1,395,494,1976
709,3,9.0,2,373,465,1861,709,3,9,2,373,465,1861
709,3,13.0,17,195,243,971,709,3,13,17,195,243,971
709,5,3.0,11,383,479,1913,709,5,3,11,383,479,1913
709,5,5.0,18,462,577,2308,709,5,5,18,462,577,2308
709,5,13.0,8,468,584,2337,709,5,13,8,468,584,2337
709,5,21.0,13,447,559,2235,709,5,21,13,447,559,2235
709,7,2.0,8,420,525,2101,709,7,2,8,420,525,2101
709,7,3.0,2,529,661,2646,709,7,3,2,529,661,2646
709,7,5.0,12,564,705,2820,709,7,5,12,564,705,2820
709,7,13.0,14,534,667,2670,709,7,13,14,534,667,2670
709,7,19.0,6,416,520,2080,709,7,19,6,416,520,2080
709,9,1.0,14,455,569,2273,709,9,1,14,455,569,2273
709,9,2.0,32,354,443,1770,709,9,2,32,354,443,1770
709,9,5.0,11,282,352,1409,709,9,5,11,282,352,1409
709,9,7.0,5,463,579,2317,709,9,7,5,463,579,2317
709,9,15.0,19,514,643,2572,709,9,15,19,514,643,2572
709,9,21.0,2,587,733,2933,709,9,21,2,587,733,2933
709,11,13.0,17,437,547,2186,709,11,13,17,437,547,2186
709,11,17.0,15,363,454,1816,709,11,17,15,363,454,1816
709,11,19.0,4,348,435,1738,709,11,19,4,348,435,1738
709,11,21.0,29,85,105,422,709,11,21,29,85,105,422
709,11,23.0,15,288,360,1439,709,11,23,15,288,360,1439
709,13,1.0,8,471,589,2357,709,13,1,8,471,589,2357
709,13,9.0,10,314,392,1567,709,13,9,10,314,392,1567
709,13,15.0,9,342,427,1709,709,13,15,9,342,427,1709
709,15,1.0,37,405,506,2024,709,15,1,37,405,506,2024
709,15,3.0,3,349,437,1746,709,15,3,3,349,437,1746
709,15,7.0,25,399,498,1993,709,15,7,25,399,498,1993
709,15,9.0,16,306,383,1531,709,15,9,16,306,383,1531
709,15,11.0,11,393,490,1962,709,15,11,11,393,490,1962
709,15,17.0,26,448,560,2243,709,15,17,26,448,560,2243
709,17,1.0,2,318,399,1595,709,17,1,2,318,399,1595
709,17,3.0,15,379,473,1894,709,17,3,15,379,473,1894
709,17,7.0,23,451,563,2251,709,17,7,23,451,563,2251
709,17,11.0,5,319,400,1598,709,17,11,5,319,400,1598
709,17,15.0,2,463,579,2317,709,17,15,2,463,579,2317
709,17,17.0,16,351,438,1754,709,17,17,16,351,438,1754
711,1,1.0,32,243,305,1218,711,1,1,32,243,305,1218
711,1,3.0,21,248,311,1243,711,1,3,21,248,311,1243
711,1,5.0,20,133,167,666,711,1,5,20,133,167,666
711,1,7.0,32,239,300,1198,711,1,7,32,239,300,1198
711,1,13.0,20,322,403,1610,711,1,13,20,322,403,1610
711,1,17.0,16,457,571,2283,711,1,17,16,457,571,2283
711,2,1.0,27,223,280,1118,711,2,1,27,223,280,1118
711,2,3.0,7,352,439,1755,711,2,3,7,352,439,1755
711,2,7.0,8,334,418,1671,711,2,7,8,334,418,1671
711,2,13.0,8,402,504,2013,711,2,13,8,402,504,2013
711,2,19.0,12,390,487,1947,711,2,19,12,390,487,1947
711,2,21.0,18,339,424,1697,711,2,21,18,339,424,1697
711,3,1.0,12,208,260,1041,711,3,1,12,208,260,1041
711,3,23.0,10,461,575,2302,711,3,23,10,461,575,2302
711,3,33.0,20,654,817,3269,711,3,33,20,654,817,3269
711,3,43.0,15,392,491,1963,711,3,43,15,392,491,1963
711,3,47.0,8,753,940,3761,711,3,47,8,753,940,3761
711,3,53.0,7,405,505,2022,711,3,53,7,405,505,2022
711,4,1.0,13,393,491,1963,711,4,1,13,393,491,1963
711,4,9.0,12,434,542,2168,711,4,9,12,434,542,2168
711,4,17.0,13,812,1015,4062,711,4,17,13,812,1015,4062
711,5,1.0,14,308,385,1540,711,5,1,14,308,385,1540
711,5,5.0,23,1994,2493,9968,711,5,5,23,1994,2493,9968
711,5,21.0,10,387,485,1938,711,5,21,10,387,485,1938
711,5,29.0,8,423,529,2116,711,5,29,8,423,529,2116
711,5,37.0,13,386,482,1930,711,5,37,13,386,482,1930
711,5,43.0,12,322,404,1613,711,5,43,12,322,404,1613
711,5,47.0,2,369,462,1845,711,5,47,2,369,462,1845
711,7,1.0,56,237,296,1184,711,7,1,56,237,296,1184
711,7,5.0,31,550,688,2752,711,7,5,31,550,688,2752
711,7,7.0,17,350,438,1751,711,7,7,17,350,438,1751
711,7,19.0,17,393,492,1968,711,7,19,17,393,492,1968
711,7,29.0,11,326,407,1628,711,7,29,11,326,407,1628
711,8,1.0,32,239,300,1198,711,8,1,32,239,300,1198
711,8,3.0,11,1305,1632,6526,711,8,3,11,1305,1632,6526
711,8,5.0,20,906,1133,4533,711,8,5,20,906,1133,4533
711,8,7.0,36,480,600,2399,711,8,7,36,480,600,2399
711,8,9.0,8,467,584,2336,711,8,9,8,467,584,2336
713,1,1.0,6,525,657,2626,713,1,1,6,525,657,2626
713,1,5.0,33,491,613,2454,713,1,5,33,491,613,2454
713,1,9.0,2,541,676,2703,713,1,9,2,541,676,2703
713,1,13.0,21,517,647,2589,713,1,13,21,517,647,2589
713,1,17.0,42,523,654,2615,713,1,17,42,523,654,2615
713,1,19.0,17,532,666,2664,713,1,19,17,532,666,2664
713,1,23.0,25,532,665,2659,713,1,23,25,532,665,2659
713,1,27.0,22,83,104,419,713,1,27,22,83,104,419
713,1,29.0,19,597,746,2982,713,1,29,19,597,746,2982
713,1,33.0,20,467,584,2336,713,1,33,20,467,584,2336
713,1,35.0,3,628,784,3139,713,1,35,3,628,784,3139
713,1,39.0,2,567,707,2830,713,1,39,2,567,707,2830
713,1,41.0,33,510,638,2553,713,1,41,33,510,638,2553
713,1,43.0,39,653,816,3261,713,1,43,39,653,816,3261
713,1,45.0,20,576,720,2880,713,1,45,20,576,720,2880
713,1,47.0,6,729,911,3646,713,1,47,6,729,911,3646
713,3,1.0,1,595,744,2978,713,3,1,1,595,744,2978
713,3,5.0,7,643,804,3215,713,3,5,7,643,804,3215
713,3,15.0,18,525,656,2624,713,3,15,18,525,656,2624
713,3,25.0,26,582,727,2908,713,3,25,26,582,727,2908
713,3,29.0,11,536,670,2677,713,3,29,11,536,670,2677
713,5,1.0,30,421,527,2106,713,5,1,30,421,527,2106
713,5,5.0,22,567,709,2834,713,5,5,22,567,709,2834
713,5,11.0,2,391,488,1952,713,5,11,2,391,488,1952
713,5,15.0,2,493,617,2467,713,5,15,2,493,617,2467
713,5,19.0,14,410,512,2051,713,5,19,14,410,512,2051
713,5,25.0,20,593,741,2964,713,5,25,20,593,741,2964
713,7,1.0,42,969,1211,4844,713,7,1,42,969,1211,4844
713,7,7.0,20,719,899,3594,713,7,7,20,719,899,3594
713,7,13.0,9,738,922,3689,713,7,13,9,738,922,3689
713,7,17.0,2,632,789,3157,713,7,17,2,632,789,3157
713,9,7.0,26,711,890,3558,713,9,7,26,711,890,3558
713,9,11.0,18,416,520,2081,713,9,11,18,416,520,2081
713,9,13.0,14,489,612,2445,713,9,13,14,489,612,2445
713,9,21.0,3,761,952,3808,713,9,21,3,761,952,3808
713,9,35.0,8,543,679,2714,713,9,35,8,543,679,2714
713,9,39.0,14,563,703,2812,713,9,39,14,563,703,2812
713,9,45.0,8,574,718,2870,713,9,45,8,574,718,2870
713,9,49.0,3,757,945,3783,713,9,49,3,757,945,3783
713,11,1.0,39,490,612,2447,713,11,1,39,490,612,2447
713,11,3.0,19,608,760,3040,713,11,3,19,608,760,3040
713,11,11.0,2,608,761,3043,713,11,11,2,608,761,3043
713,11,19.0,3,546,682,2727,713,11,19,3,546,682,2727
713,11,27.0,7,495,618,2475,713,11,27,7,495,618,2475
713,13,1.0,19,665,832,3327,713,13,1,19,665,832,3327
713,13,7.0,14,545,681,2724,713,13,7,14,545,681,2724
713,13,11.0,31,602,752,3009,713,13,11,31,602,752,3009
713,13,15.0,3,443,554,2216,713,13,15,3,443,554,2216
713,13,21.0,4,468,584,2336,713,13,21,4,468,584,2336
713,13,27.0,23,655,819,3277,713,13,27,23,655,819,3277
713,13,31.0,37,717,895,3582,713,13,31,37,717,895,3582
713,13,35.0,9,452,565,2258,713,13,35,9,452,565,2258
713,13,41.0,28,689,862,3446,713,13,41,28,689,862,3446
713,15,5.0,1,417,522,2089,713,15,5,1,417,522,2089
713,15,13.0,11,355,444,1776,713,15,13,11,355,444,1776
713,15,21.0,16,492,615,2460,713,15,21,16,492,615,2460
713,15,29.0,22,536,670,2679,713,15,29,22,536,670,2679
713,15,35.0,4,450,561,2247,713,15,35,4,450,561,2247
713,17,3.0,14,525,655,2622,713,17,3,14,525,655,2622
713,17,11.0,15,605,757,3026,713,17,11,15,605,757,3026
713,17,19.0,6,539,674,2697,713,17,19,6,539,674,2697
713,19,35.0,9,472,591,2363,713,19,35,9,472,591,2363
715,1,1.0,18,316,394,1577,715,1,1,18,316,394,1577
715,1,3.0,35,252,314,1258,715,1,3,35,252,314,1258
715,1,5.0,16,333,416,1664,715,1,5,16,333,416,1664
715,1,7.0,29,297,371,1484,715,1,7,29,297,371,1484
715,1,9.0,13,309,386,1546,715,1,9,13,309,386,1546
715,1,11.0,14,379,475,1898,715,1,11,14,379,475,1898
715,1,13.0,23,299,373,1494,715,1,13,23,299,373,1494
715,1,15.0,19,356,444,1778,715,1,15,19,356,444,1778
715,1,17.0,14,321,401,1604,715,1,17,14,321,401,1604
715,1,19.0,23,262,327,1310,715,1,19,23,262,327,1310
715,1,23.0,19,312,391,1561,715,1,23,19,312,391,1561
715,1,29.0,8,310,388,1550,715,1,29,8,310,388,1550
715,3,1.0,21,242,302,1210,715,3,1,21,242,302,1210
715,3,3.0,20,346,433,1731,715,3,3,20,346,433,1731
715,3,13.0,11,806,1008,4028,715,3,13,11,806,1008,4028
715,3,21.0,9,492,615,2460,715,3,21,9,492,615,2460
715,5,1.0,14,297,371,1485,715,5,1,14,297,371,1485
715,5,13.0,17,572,714,2859,715,5,13,17,572,714,2859
715,5,17.0,20,473,591,2365,715,5,17,20,473,591,2365
715,5,25.0,13,448,560,2239,715,5,25,13,448,560,2239
715,7,1.0,15,321,401,1604,715,7,1,15,321,401,1604
715,7,9.0,11,545,682,2727,715,7,9,11,545,682,2727
715,7,15.0,22,478,599,2393,715,7,15,22,478,599,2393
715,7,23.0,13,570,711,2846,715,7,23,13,570,711,2846
715,7,27.0,16,284,356,1422,715,7,27,16,284,356,1422
715,7,31.0,18,400,500,2001,715,7,31,18,400,500,2001
715,9,1.0,31,321,401,1604,715,9,1,31,321,401,1604
715,9,11.0,7,467,583,2333,715,9,11,7,467,583,2333
715,9,21.0,11,521,651,2603,715,9,21,11,521,651,2603
715,9,23.0,9,464,580,2318,715,9,23,9,464,580,2318
715,11,3.0,7,517,646,2586,715,11,3,7,517,646,2586
715,11,13.0,8,416,519,2080,715,11,13,8,416,519,2080
715,11,21.0,14,475,594,2375,715,11,21,14,475,594,2375
715,13,1.0,38,299,373,1494,715,13,1,38,299,373,1494
715,13,3.0,13,281,351,1407,715,13,3,13,281,351,1407
715,13,5.0,29,471,590,2357,715,13,5,29,471,590,2357
715,13,9.0,20,346,433,1733,715,13,9,20,346,433,1733
715,13,11.0,16,439,550,2198,715,13,11,16,439,550,2198
715,13,17.0,25,524,654,2617,715,13,17,25,524,654,2617
715,15,1.0,20,312,391,1561,715,15,1,20,312,391,1561
715,15,2.0,23,294,368,1474,715,15,2,23,294,368,1474
715,15,5.0,19,457,571,2283,715,15,5,19,457,571,2283
715,15,11.0,17,565,707,2824,715,15,11,17,565,707,2824
715,15,21.0,36,503,629,2516,715,15,21,36,503,629,2516
717,1,1.0,13,333,415,1661,717,1,1,13,333,415,1661
717,1,3.0,20,344,431,1720,717,1,3,20,344,431,1720
717,1,5.0,18,344,431,1721,717,1,5,18,344,431,1721
717,1,7.0,19,246,308,1231,717,1,7,19,246,308,1231
717,1,11.0,19,303,379,1515,717,1,11,19,303,379,1515
717,1,13.0,7,437,547,2188,717,1,13,7,437,547,2188
717,1,15.0,16,498,621,2486,717,1,15,16,498,621,2486
717,1,17.0,8,299,374,1497,717,1,17,8,299,374,1497
717,1,19.0,13,352,441,1761,717,1,19,13,352,441,1761
717,1,21.0,12,404,505,2020,717,1,21,12,404,505,2020
717,3,1.0,23,245,307,1227,717,3,1,23,245,307,1227
717,3,3.0,6,342,427,1706,717,3,3,6,342,427,1706
717,3,7.0,1,262,327,1309,717,3,7,1,262,327,1309
717,3,13.0,5,325,406,1625,717,3,13,5,325,406,1625
717,3,15.0,31,289,361,1442,717,3,15,31,289,361,1442
717,5,1.0,19,307,383,1532,717,5,1,19,307,383,1532
717,5,3.0,11,340,425,1698,717,5,3,11,340,425,1698
717,5,5.0,6,353,442,1766,717,5,5,6,353,442,1766
717,5,7.0,25,437,548,2190,717,5,7,25,437,548,2190
717,5,13.0,14,309,386,1543,717,5,13,14,309,386,1543
717,5,17.0,16,393,491,1965,717,5,17,16,393,491,1965
717,5,23.0,42,328,411,1643,717,5,23,42,328,411,1643
717,7,1.0,16,434,544,2175,717,7,1,16,434,544,2175
717,7,3.0,11,332,414,1658,717,7,3,11,332,414,1658
717,7,7.0,19,374,466,1868,717,7,7,19,374,466,1868
717,7,11.0,7,383,479,1916,717,7,11,7,383,479,1916
717,7,17.0,6,472,591,2363,717,7,17,6,472,591,2363
717,7,19.0,9,465,581,2325,717,7,19,9,465,581,2325
717,7,23.0,18,335,419,1676,717,7,23,18,335,419,1676
717,9,1.0,5,278,348,1395,717,9,1,5,278,348,1395
717,9,3.0,15,346,433,1730,717,9,3,15,346,433,1730
717,9,5.0,16,294,368,1470,717,9,5,16,294,368,1470
717,9,7.0,12,366,457,1826,717,9,7,12,366,457,1826
717,9,9.0,43,437,548,2190,717,9,9,43,437,548,2190
717,11,1.0,27,614,767,3067,717,11,1,27,614,767,3067
717,11,3.0,58,512,639,2559,717,11,3,58,512,639,2559
717,11,11.0,9,313,391,1564,717,11,11,9,313,391,1564
717,11,13.0,11,319,398,1593,717,11,13,11,319,398,1593
717,11,15.0,7,323,404,1614,717,11,15,7,323,404,1614
717,11,23.0,27,328,411,1643,717,11,23,27,328,411,1643
801,1,1.0,21,380,475,1900,801,1,1,21,380,475,1900
801,1,5.0,12,452,564,2258,801,1,5,12,452,564,2258
801,1,7.0,18,292,364,1457,801,1,7,18,292,364,1457
801,1,10.0,8,356,446,1784,801,1,10,8,356,446,1784
801,1,11.0,10,417,522,2087,801,1,11,10,417,522,2087
801,1,19.0,18,370,462,1847,801,1,19,18,370,462,1847
801,3,8.0,1,588,735,2943,801,3,8,1,588,735,2943
801,5,3.0,10,509,637,2545,801,5,3,10,509,637,2545
801,5,17.0,4,447,559,2239,801,5,17,4,447,559,2239
801,7,1.0,31,344,431,1725,801,7,1,31,344,431,1725
801,7,7.0,9,463,579,2316,801,7,7,9,463,579,2316
801,7,11.0,3,479,599,2394,801,7,11,3,479,599,2394
801,9,11.0,21,433,541,2167,801,9,11,21,433,541,2167
801,9,19.0,4,570,713,2849,801,9,19,4,570,713,2849
801,11,9.0,8,283,354,1418,801,11,9,8,283,354,1418
801,11,19.0,4,494,617,2470,801,11,19,4,494,617,2470
801,13,1.0,6,365,456,1824,801,13,1,6,365,456,1824
801,13,9.0,14,368,459,1839,801,13,9,14,368,459,1839
801,13,15.0,4,719,898,3590,801,13,15,4,719,898,3590
801,15,3.0,18,414,518,2071,801,15,3,18,414,518,2071
801,15,9.0,7,496,618,2475,801,15,9,7,496,618,2475
801,15,15.0,4,499,625,2498,801,15,15,4,499,625,2498
801,15,21.0,11,510,638,2550,801,15,21,11,510,638,2550
801,15,31.0,5,562,702,2809,801,15,31,5,562,702,2809
801,15,33.0,8,505,632,2527,801,15,33,8,505,632,2527
801,15,37.0,12,444,555,2220,801,15,37,12,444,555,2220
801,17,1.0,8,415,519,2077,801,17,1,8,415,519,2077
801,17,7.0,9,486,606,2428,801,17,7,9,486,606,2428
801,17,13.0,17,477,597,2386,801,17,13,17,477,597,2386
801,17,19.0,3,452,565,2259,801,17,19,3,452,565,2259
801,17,27.0,12,463,579,2316,801,17,27,12,463,579,2316
801,19,5.0,9,469,586,2345,801,19,5,9,469,586,2345
801,19,13.0,12,527,658,2634,801,19,13,12,527,658,2634
801,19,21.0,22,467,584,2335,801,19,21,22,467,584,2335
801,21,1.0,10,386,483,1934,801,21,1,10,386,483,1934
801,21,7.0,3,480,599,2398,801,21,7,3,480,599,2398
801,21,15.0,13,511,640,2558,801,21,15,13,511,640,2558
801,21,21.0,28,414,516,2065,801,21,21,28,414,516,2065
801,21,25.0,5,463,579,2316,801,21,25,5,463,579,2316
801,23,11.0,3,555,694,2775,801,23,11,3,555,694,2775
801,23,21.0,16,357,445,1782,801,23,21,16,357,445,1782
801,25,1.0,25,361,451,1804,801,25,1,25,361,451,1804
801,25,7.0,15,463,579,2316,801,25,7,15,463,579,2316
801,25,13.0,14,416,520,2077,801,25,13,14,416,520,2077
801,25,19.0,3,569,711,2845,801,25,19,3,569,711,2845
801,25,25.0,4,295,369,1476,801,25,25,4,295,369,1476
801,25,31.0,4,475,594,2378,801,25,31,4,475,594,2378
801,27,3.0,16,477,597,2387,801,27,3,16,477,597,2387
801,27,9.0,4,493,617,2468,801,27,9,4,493,617,2468
801,27,17.0,16,587,733,2935,801,27,17,16,587,733,2935
801,27,23.0,4,511,639,2556,801,27,23,4,511,639,2556
801,27,29.0,18,455,568,2270,801,27,29,18,455,568,2270
803,1,3.0,11,267,334,1337,803,1,3,11,267,334,1337
803,1,9.0,3,460,575,2299,803,1,9,3,460,575,2299
803,1,17.0,11,313,392,1565,803,1,17,11,313,392,1565
803,1,21.0,13,497,621,2484,803,1,21,13,497,621,2484
803,3,3.0,20,508,636,2544,803,3,3,20,508,636,2544
803,3,9.0,14,734,918,3669,803,3,9,14,734,918,3669
803,3,15.0,13,562,702,2808,803,3,15,13,562,702,2808
803,5,5.0,15,299,373,1492,803,5,5,15,299,373,1492
803,5,11.0,6,507,634,2535,803,5,11,6,507,634,2535
803,7,1.0,31,292,365,1459,803,7,1,31,292,365,1459
803,7,3.0,29,402,503,2012,803,7,3,29,402,503,2012
803,7,5.0,21,403,504,2016,803,7,5,21,403,504,2016
803,7,9.0,16,452,565,2260,803,7,9,16,452,565,2260
803,7,11.0,18,461,576,2306,803,7,11,18,461,576,2306
803,7,13.0,38,484,605,2422,803,7,13,38,484,605,2422
803,7,15.0,14,288,359,1436,803,7,15,14,288,359,1436
803,7,19.0,21,425,532,2128,803,7,19,21,425,532,2128
803,7,27.0,16,452,565,2260,803,7,27,16,452,565,2260
803,7,29.0,34,431,539,2155,803,7,29,34,431,539,2155
803,9,7.0,7,493,615,2464,803,9,7,7,493,615,2464
803,9,13.0,8,420,525,2100,803,9,13,8,420,525,2100
803,9,21.0,7,434,543,2173,803,9,21,7,434,543,2173
803,11,1.0,11,468,585,2341,803,11,1,11,468,585,2341
803,11,7.0,23,513,642,2568,803,11,7,23,513,642,2568
803,11,11.0,29,401,501,2003,803,11,11,29,401,501,2003
803,11,15.0,2,538,673,2690,803,11,15,2,538,673,2690
803,11,19.0,24,439,549,2194,803,11,19,24,439,549,2194
803,11,23.0,13,467,584,2335,803,11,23,13,467,584,2335
803,13,1.0,15,392,490,1959,803,13,1,15,392,490,1959
803,13,3.0,5,532,665,2661,803,13,3,5,532,665,2661
803,13,7.0,21,468,584,2337,803,13,7,21,468,584,2337
803,13,13.0,11,435,544,2176,803,13,13,11,435,544,2176
803,13,17.0,15,532,664,2659,803,13,17,15,532,664,2659
803,15,7.0,13,542,678,2711,803,15,7,13,542,678,2711
803,15,13.0,15,404,505,2021,803,15,13,15,404,505,2021
803,15,19.0,20,419,523,2093,803,15,19,20,419,523,2093
803,15,23.0,24,586,734,2935,803,15,23,24,586,734,2935
803,15,27.0,17,438,547,2186,803,15,27,17,438,547,2186
803,15,33.0,11,612,765,3059,803,15,33,11,612,765,3059
803,17,1.0,8,541,676,2705,803,17,1,8,541,676,2705
803,17,3.0,12,573,716,2866,803,17,3,12,573,716,2866
803,17,5.0,16,373,465,1864,803,17,5,16,373,465,1864
803,17,9.0,3,555,694,2777,803,17,9,3,555,694,2777
803,17,13.0,13,631,789,3152,803,17,13,13,631,789,3152
803,17,19.0,17,309,387,1544,803,17,19,17,309,387,1544
803,17,23.0,15,538,673,2690,803,17,23,15,538,673,2690
803,19,5.0,12,468,584,2337,803,19,5,12,468,584,2337
803,19,11.0,30,363,454,1818,803,19,11,30,363,454,1818
803,19,13.0,14,468,585,2340,803,19,13,14,468,585,2340
803,19,19.0,21,509,636,2546,803,19,19,21,509,636,2546
803,19,23.0,36,731,913,3653,803,19,23,36,731,913,3653
803,21,1.0,22,341,426,1705,803,21,1,22,341,426,1705
803,21,5.0,33,439,549,2195,803,21,5,33,439,549,2195
803,21,9.0,11,500,624,2498,803,21,9,11,500,624,2498
803,21,13.0,13,423,530,2118,803,21,13,13,423,530,2118
803,21,17.0,12,501,625,2504,803,21,17,12,501,625,2504
805,1,3.0,37,537,669,2681,805,1,3,37,537,669,2681
805,1,5.0,8,554,691,2766,805,1,5,8,554,691,2766
805,1,8.0,39,522,653,2607,805,1,8,39,522,653,2607
805,1,9.0,35,498,622,2490,805,1,9,35,498,622,2490
805,1,15.0,8,525,656,2627,805,1,15,8,525,656,2627
805,1,17.0,17,630,787,3147,805,1,17,17,630,787,3147
805,1,19.0,8,463,578,2313,805,1,19,8,463,578,2313
805,3,1.0,29,510,637,2550,805,3,1,29,510,637,2550
805,3,3.0,43,577,723,2889,805,3,3,43,577,723,2889
805,3,4.0,46,451,565,2260,805,3,4,46,451,565,2260
805,5,1.0,22,554,691,2766,805,5,1,22,554,691,2766
805,5,3.0,25,509,636,2546,805,5,3,25,509,636,2546
805,5,7.0,25,596,746,2981,805,5,7,25,596,746,2981
