tinh,huyen,xa,m2tt,m2c9,m2c10a,m2c10b,m2c11,m2c12,m2c13a,m2c13b,m2c13c,m2c14a,m2c14b,m2c14c,m2c15
701,35,23,4,1,2,2006,3,1,1.0,4.0,6.0,1.0,3.0,4.0,50000.0
701,35,23,5,4,9,2006,6,2,,,,,,,
701,35,41,1,4,-1,2008,-1,1,1.0,0.0,,1.0,0.0,,-1.0
701,37,15,1,6,12,2006,48,1,1.0,0.0,,1.0,0.0,,5600.0
701,37,19,1,1,5,2008,1,2,,,,,,,
701,37,19,2,2,7,2007,40,1,1.0,4.0,0.0,3.0,0.0,,40000.0
701,37,19,3,6,8,2007,31,1,1.0,4.0,0.0,3.0,6.0,0.0,10000.0
701,39,09,1,1,3,2007,3,1,1.0,3.0,0.0,1.0,0.0,,34200.0
701,41,09,1,6,10,2005,0,1,1.0,4.0,6.0,1.0,0.0,,60000.0
701,43,09,1,4,12,2006,32,1,4.0,0.0,,1.0,2.0,0.0,320000.0
701,43,09,2,6,12,2005,122,1,1.0,0.0,,1.0,0.0,,730000.0
705,03,02,1,4,9,2007,122,1,1.0,0.0,,1.0,0.0,,126000.0
705,03,02,2,3,8,2007,19,1,1.0,0.0,,1.0,0.0,,96000.0
705,03,02,3,5,11,2005,90,1,1.0,0.0,,1.0,0.0,,79000.0
705,03,11,1,5,-1,2005,50,1,1.0,0.0,,2.0,0.0,,150000.0
705,04,19,1,4,9,2007,12,1,4.0,0.0,,1.0,2.0,5.0,13000.0
705,04,19,2,5,-1,2005,300,2,,,,,,,
705,05,23,1,3,10,2007,500,1,1.0,0.0,,2.0,3.0,0.0,-1.0
705,05,23,2,5,-1,2005,376,1,1.0,0.0,,6.0,0.0,,-1.0
705,07,04,1,6,-1,2006,317,2,,,,,,,
705,07,04,2,5,-1,2005,1583,1,1.0,4.0,5.0,2.0,6.0,3.0,200000.0
705,07,09,1,5,-1,2005,2204,1,1.0,2.0,0.0,2.0,0.0,,224000.0
705,07,15,1,5,-1,2005,150,1,1.0,4.0,7.0,2.0,6.0,7.0,200000.0
705,07,23,1,6,9,2005,164,1,1.0,0.0,,1.0,0.0,,21000.0
707,01,09,1,6,10,2006,45,1,1.0,0.0,,1.0,0.0,,25170.0
707,01,09,2,6,1,2006,400,2,,,,,,,
707,01,09,3,6,3,2006,100,2,,,,,,,
707,01,13,1,6,8,2007,20,1,1.0,0.0,,1.0,0.0,,19000.0
707,01,13,2,4,6,2007,10,2,,,,,,,
707,02,04,1,3,9,2007,12,1,1.0,0.0,,1.0,0.0,,16000.0
707,02,04,2,6,7,2007,40,1,1.0,0.0,,2.0,0.0,,30000.0
707,05,09,1,3,4,2007,10,1,1.0,4.0,0.0,1.0,2.0,3.0,10000.0
707,05,09,2,6,5,2006,115,2,,,,,,,
707,05,25,1,1,10,2005,1,1,1.0,6.0,0.0,1.0,0.0,,1000.0
707,05,25,2,6,7,2005,10,2,,,,,,,
707,06,05,1,4,6,2007,4,1,1.0,0.0,,1.0,0.0,,1200.0
707,06,05,2,6,7,2007,20,1,1.0,0.0,,1.0,3.0,0.0,1000.0
707,06,09,1,6,8,2008,400,1,1.0,0.0,,1.0,0.0,,-1.0
707,07,07,1,4,5,2007,11,1,1.0,2.0,4.0,1.0,2.0,5.0,22000.0
707,09,05,1,6,5,2008,33,1,1.0,0.0,,1.0,0.0,,-1.0
707,09,11,1,6,7,2008,150,1,1.0,0.0,,3.0,6.0,1.0,-1.0
707,09,11,2,6,3,2007,45,1,1.0,0.0,,3.0,6.0,1.0,-1.0
707,09,11,3,1,1,2007,1,1,1.0,4.0,6.0,1.0,5.0,4.0,-1.0
707,09,15,1,6,7,2007,86,1,1.0,0.0,,1.0,0.0,,-1.0
707,09,15,2,3,10,2006,46,1,1.0,0.0,,1.0,0.0,,-1.0
707,09,21,1,4,6,2008,11,1,1.0,0.0,,1.0,0.0,,200000.0
707,09,21,2,6,7,2007,-1,2,,,,,,,
707,10,05,1,2,7,2008,170,2,,,,,,,
707,10,05,2,1,8,2008,1,2,,,,,,,
707,10,05,3,4,6,2008,15,2,,,,,,,
707,10,07,1,4,5,2005,30,2,,,,,,,
707,10,15,1,3,10,2006,151,2,,,,,,,
707,10,15,2,6,10,2005,1450,2,,,,,,,
709,01,13,1,6,12,2007,2,1,1.0,0.0,,1.0,0.0,,1200.0
709,03,09,1,4,6,2005,24,1,1.0,4.0,0.0,1.0,5.0,0.0,35000.0
709,05,03,1,1,4,2008,1,2,,,,,,,
709,05,03,2,1,6,2008,1,2,,,,,,,
709,05,03,3,6,8,2006,5,2,,,,,,,
709,05,05,1,1,5,2006,3,1,1.0,2.0,3.0,1.0,2.0,3.0,4000.0
709,05,05,2,4,7,2006,11,1,1.0,2.0,3.0,1.0,2.0,5.0,15000.0
709,05,05,3,5,10,2006,210,2,,,,,,,
709,05,13,1,4,6,2008,13,1,1.0,3.0,4.0,1.0,2.0,5.0,16000.0
709,05,13,2,6,10,2005,1400,2,,,,,,,
709,09,07,1,6,12,2006,120,1,1.0,0.0,,1.0,0.0,,240000.0
709,11,19,1,6,11,2006,24,1,1.0,0.0,,1.0,0.0,,18000.0
709,13,09,1,5,2,2007,73,2,,,,,,,
709,13,09,2,6,2,2006,100,1,1.0,6.0,0.0,6.0,1.0,0.0,11000.0
709,13,09,3,5,4,2005,123,1,1.0,6.0,0.0,6.0,1.0,0.0,15000.0
709,13,15,1,1,5,2007,4,1,1.0,6.0,0.0,1.0,0.0,,28210.0
709,15,03,1,1,6,2006,60,2,,,,,,,
709,15,07,1,6,8,2006,4,2,,,,,,,
709,15,09,1,6,8,2006,6,2,,,,,,,
709,15,11,1,6,8,2006,9,2,,,,,,,
709,17,15,1,1,9,2007,0,2,,,,,,,
709,17,15,2,1,4,2006,0,2,,,,,,,
711,04,09,1,4,5,2007,13,1,1.0,0.0,,1.0,0.0,,7050.0
711,04,09,2,6,11,2006,2,1,1.0,0.0,,1.0,0.0,,8200.0
711,05,47,1,6,3,2006,72,1,1.0,0.0,,1.0,0.0,,35000.0
711,08,07,1,3,9,2007,12,1,1.0,4.0,2.0,1.0,0.0,,12000.0
713,03,05,1,3,8,2007,65,2,,,,,,,
713,03,05,2,3,8,2006,76,2,,,,,,,
713,03,15,1,4,6,2008,1,1,1.0,0.0,,1.0,0.0,,300.0
713,03,15,2,3,8,2007,20,1,1.0,6.0,7.0,1.0,2.0,4.0,500.0
713,03,15,3,3,8,2006,70,1,1.0,6.0,7.0,1.0,2.0,4.0,1140.0
713,03,25,1,1,4,2008,1,1,1.0,0.0,,1.0,2.0,0.0,11000.0
713,03,25,2,3,8,2007,160,1,1.0,0.0,,1.0,2.0,0.0,8000.0
713,03,25,3,6,9,2007,21,2,,,,,,,
713,03,29,1,3,9,2007,70,2,,,,,,,
713,03,29,2,6,3,2006,134,2,,,,,,,
713,03,29,3,3,7,2005,135,2,,,,,,,
713,05,05,1,1,10,2007,3,1,6.0,3.0,7.0,1.0,2.0,7.0,6000.0
713,05,05,2,3,9,2007,8,1,2.0,6.0,0.0,1.0,2.0,6.0,8000.0
713,05,11,1,2,9,2005,30,2,,,,,,,
713,05,15,1,1,9,2007,120,1,4.0,0.0,,2.0,4.0,1.0,7500.0
713,05,19,1,7,4,2007,4,2,,,,,,,
713,05,19,2,6,3,2006,5,1,1.0,0.0,,1.0,0.0,,30000.0
713,05,25,1,6,5,2007,10,2,,,,,,,
713,05,25,2,6,4,2007,7,2,,,,,,,
713,05,25,3,6,5,2006,6,1,1.0,0.0,,1.0,3.0,0.0,-1.0
713,07,07,1,4,4,2007,1,1,1.0,6.0,4.0,1.0,5.0,0.0,2000.0
713,07,07,2,3,9,2006,191,2,,,,,,,
713,07,07,3,1,3,2006,1,1,1.0,6.0,4.0,1.0,5.0,4.0,1500.0
713,07,07,4,1,5,2005,1,1,1.0,6.0,4.0,1.0,5.0,4.0,1500.0
713,07,17,1,6,11,2007,3,1,1.0,0.0,,1.0,0.0,,3200.0
713,09,07,1,4,4,2005,142,1,1.0,0.0,,1.0,0.0,,153300.0
713,09,11,1,4,-1,2006,30,1,1.0,0.0,,1.0,2.0,0.0,-1.0
713,09,11,2,6,-1,2006,33,1,1.0,0.0,,1.0,0.0,,-1.0
713,09,11,3,6,-1,2005,50,1,1.0,0.0,,1.0,0.0,,-1.0
713,09,11,4,1,-1,2005,1,1,4.0,0.0,,1.0,0.0,,-1.0
713,09,11,5,5,-1,2005,300,1,1.0,0.0,,1.0,0.0,,-1.0
713,09,13,1,4,9,2005,3,1,1.0,0.0,,1.0,0.0,,5000.0
713,09,21,1,4,7,2007,18,1,4.0,2.0,6.0,1.0,2.0,5.0,32000.0
713,09,21,2,6,9,2007,37,2,,,,,,,
713,09,21,3,6,10,2007,327,2,,,,,,,
713,09,21,4,5,8,2006,367,1,4.0,2.0,6.0,1.0,2.0,5.0,4000.0
713,09,35,1,6,2,2006,23,1,1.0,0.0,,1.0,0.0,,-1.0
713,09,45,1,4,7,2006,11,2,,,,,,,
713,09,49,1,6,10,2005,230,2,,,,,,,
713,11,03,1,4,7,2008,1,1,1.0,0.0,,1.0,0.0,,1000.0
713,11,03,2,6,5,2006,4,1,1.0,0.0,,1.0,0.0,,56000.0
713,11,11,1,6,3,2008,7,2,,,,,,,
713,11,11,2,2,10,2006,8,2,,,,,,,
713,11,27,1,4,10,2007,3,2,,,,,,,
713,11,27,2,6,11,2006,10,2,,,,,,,
713,11,27,3,6,9,2005,7,2,,,,,,,
713,11,35,1,6,8,2006,18,1,1.0,0.0,,1.0,0.0,,106128.0
713,11,35,2,4,12,2006,2,1,1.0,0.0,,1.0,0.0,,8000.0
713,13,07,1,4,2,2007,30,2,,,,,,,
713,13,15,1,5,6,2008,315,2,,,,,,,
713,13,15,2,3,4,2008,9,1,1.0,6.0,7.0,1.0,2.0,4.0,1200.0
713,13,15,3,6,4,2007,121,1,1.0,4.0,2.0,1.0,6.0,3.0,10000.0
713,13,15,4,1,4,2007,1,2,,,,,,,
713,13,15,5,2,7,2006,14,1,1.0,2.0,4.0,2.0,3.0,1.0,9000.0
713,13,27,1,4,9,2007,9,1,1.0,3.0,6.0,1.0,2.0,5.0,7000.0
713,13,31,1,6,12,2006,7,1,1.0,0.0,,1.0,0.0,,29610.0
713,13,41,1,6,8,2007,10,1,1.0,0.0,,1.0,0.0,,70000.0
713,15,21,1,3,8,2008,60,2,,,,,,,
713,15,29,1,4,12,2006,41,1,1.0,0.0,,1.0,0.0,,9000.0
715,01,29,1,4,6,2008,26,1,1.0,0.0,,5.0,0.0,,15000.0
715,01,29,2,2,7,2007,7,1,1.0,0.0,,3.0,0.0,,3500.0
715,01,29,3,4,9,2006,91,1,1.0,6.0,3.0,1.0,0.0,,44000.0
715,03,13,1,6,7,2007,143,2,,,,,,,
715,03,13,2,6,8,2006,190,2,,,,,,,
715,03,21,1,1,3,2006,0,2,,,,,,,
715,03,21,2,4,12,2006,378,1,1.0,0.0,,2.0,0.0,,1800.0
715,03,21,3,6,4,2006,95,2,,,,,,,
715,05,17,1,4,9,2007,10,1,1.0,0.0,,1.0,0.0,,500.0
715,07,23,1,5,5,2008,505,2,,,,,,,
715,09,11,1,3,8,2007,84,2,,,,,,,
715,09,11,2,6,6,2006,750,1,1.0,6.0,0.0,1.0,6.0,0.0,152000.0
715,09,21,1,4,11,2006,300,1,1.0,2.0,6.0,2.0,3.0,4.0,450000.0
715,09,21,2,6,5,2006,500,2,,,,,,,
715,09,23,1,6,9,2006,339,1,1.0,0.0,,1.0,6.0,0.0,59207.0
715,09,23,2,4,12,2006,783,1,1.0,5.0,0.0,1.0,5.0,2.0,729700.0
715,09,23,3,5,5,2005,233,1,1.0,0.0,,6.0,0.0,,71200.0
715,11,03,1,6,2,2008,512,2,,,,,,,
715,11,03,2,3,9,2007,798,1,1.0,0.0,,2.0,6.0,5.0,1280000.0
715,11,03,3,5,6,2006,1150,2,,,,,,,
715,11,13,1,4,9,2007,27,1,1.0,5.0,0.0,2.0,1.0,4.0,6750.0
715,11,13,2,5,6,2006,12,1,1.0,5.0,0.0,2.0,1.0,4.0,5400.0
715,11,21,1,3,9,2005,12,1,1.0,0.0,,2.0,0.0,,15000.0
715,13,05,1,4,7,2008,15,2,,,,,,,
715,13,05,2,3,9,2007,90,2,,,,,,,
715,13,05,3,6,3,2006,96,1,1.0,0.0,,1.0,0.0,,36000.0
715,13,11,1,4,12,2006,15,1,1.0,3.0,0.0,1.0,2.0,0.0,37200.0
715,13,17,1,4,12,2006,858,1,1.0,5.0,6.0,1.0,2.0,3.0,573000.0
715,13,17,2,6,1,2006,15,1,1.0,0.0,,3.0,0.0,,-1.0
715,13,17,3,6,7,2006,10,1,1.0,0.0,,3.0,0.0,,-1.0
715,15,05,1,4,7,2008,152,1,1.0,0.0,,6.0,0.0,,5000.0
715,15,05,2,4,8,2007,30,2,,,,,,,
715,15,05,3,3,8,2007,572,1,1.0,0.0,,6.0,0.0,,6500.0
715,15,05,4,3,8,2006,730,1,1.0,0.0,,6.0,0.0,,9000.0
715,15,11,1,4,9,2007,32,1,1.0,4.0,0.0,1.0,2.0,0.0,38000.0
715,15,11,2,3,9,2006,30,1,1.0,4.0,0.0,1.0,2.0,6.0,70000.0
715,15,11,3,5,4,2006,100,1,1.0,0.0,,6.0,0.0,,6000.0
715,15,21,1,4,8,2006,173,1,1.0,0.0,,2.0,6.0,0.0,15000.0
717,03,13,1,4,12,2006,432,1,1.0,3.0,4.0,1.0,2.0,3.0,1345400.0
717,03,13,2,6,6,2005,43,2,,,,,,,
717,05,03,1,4,12,2006,-1,1,1.0,2.0,6.0,1.0,2.0,5.0,-1.0
717,05,05,1,6,3,2007,165,1,1.0,0.0,,1.0,0.0,,-1.0
717,05,05,2,4,12,2006,25,1,1.0,0.0,,1.0,0.0,,-1.0
717,05,07,1,6,1,2006,2,1,1.0,0.0,,1.0,0.0,,6100.0
717,05,07,2,4,12,2006,124,1,1.0,0.0,,1.0,0.0,,309320.0
717,05,13,1,4,12,2006,20,1,1.0,0.0,,1.0,0.0,,47000.0
717,05,23,1,4,12,2006,139,1,1.0,2.0,3.0,1.0,2.0,5.0,225800.0
717,07,03,1,4,12,2006,1496,1,1.0,3.0,0.0,1.0,2.0,3.0,5699.0
717,07,03,2,6,7,2006,128,1,1.0,0.0,,1.0,0.0,,129000.0
717,07,07,1,4,12,2006,388,1,1.0,2.0,4.0,1.0,2.0,3.0,1098940.0
717,07,11,1,4,12,2006,7,1,1.0,4.0,0.0,1.0,2.0,0.0,18650.0
717,07,17,1,6,6,2008,-1,1,1.0,0.0,,1.0,0.0,,1200000.0
717,07,17,2,4,12,2006,-1,1,1.0,4.0,0.0,1.0,2.0,4.0,282400.0
717,07,19,1,6,7,2007,120,1,1.0,0.0,,1.0,0.0,,15000.0
717,07,19,2,4,12,2006,1500,1,1.0,2.0,4.0,1.0,2.0,5.0,281940.0
717,07,23,1,4,12,2006,1945,1,1.0,2.0,6.0,1.0,2.0,6.0,5453606.0
717,09,03,1,4,12,2006,257,1,1.0,2.0,6.0,1.0,0.0,,585000.0
717,09,05,1,4,12,2006,103,1,1.0,4.0,3.0,1.0,2.0,3.0,170000.0
717,09,07,1,4,12,2006,33,1,1.0,0.0,,1.0,2.0,0.0,103120.0
717,09,09,1,4,12,2006,106,1,1.0,2.0,3.0,1.0,2.0,3.0,407000.0
717,11,11,1,4,12,2006,374,1,1.0,2.0,6.0,1.0,2.0,3.0,-1.0
717,11,13,1,4,12,2006,1190,1,1.0,2.0,3.0,1.0,2.0,5.0,2645420.0
717,11,15,1,4,12,2006,4025,1,1.0,3.0,4.0,1.0,2.0,3.0,1102295.0
717,11,23,1,4,12,2006,4400,1,1.0,3.0,4.0,1.0,2.0,3.0,1500000.0
801,01,11,1,4,8,2007,16,1,1.0,0.0,,1.0,0.0,,4563.0
801,03,08,1,6,3,2008,320,1,1.0,3.0,0.0,1.0,2.0,4.0,290000.0
801,05,03,1,6,2,2007,64,1,1.0,5.0,0.0,1.0,3.0,0.0,143000.0
801,05,17,1,6,3,2007,12,1,1.0,0.0,,1.0,0.0,,61000.0
801,05,17,2,4,7,2007,3,1,1.0,0.0,,1.0,0.0,,1500.0
801,07,11,1,6,1,2008,65,2,,,,,,,
801,07,11,2,6,5,2007,147,2,,,,,,,
801,07,11,3,6,2,2007,12,1,1.0,0.0,,1.0,0.0,,14400.0
801,09,11,1,6,3,2008,1960,2,,,,,,,
801,09,11,2,3,12,2007,2274,2,,,,,,,
801,09,11,3,3,9,2007,2274,2,,,,,,,
801,09,11,4,3,9,2006,2264,2,,,,,,,
801,09,11,5,6,2,2006,1925,2,,,,,,,
801,11,09,1,4,12,2007,20,2,,,,,,,
801,11,09,2,2,6,2007,300,2,,,,,,,
801,11,09,3,6,9,2006,1000,2,,,,,,,
801,11,09,4,3,9,2006,1100,1,1.0,4.0,6.0,2.0,1.0,3.0,300000.0
801,11,09,5,5,3,2006,500,2,,,,,,,
801,13,15,1,6,8,2007,522,1,1.0,0.0,,1.0,0.0,,130500.0
801,13,15,2,4,9,2006,12,1,1.0,0.0,,1.0,0.0,,4800.0
801,13,15,3,5,7,2006,608,2,,,,,,,
801,15,09,1,4,11,2006,4,1,1.0,0.0,,1.0,0.0,,5800.0
801,15,09,2,7,10,2006,13,1,1.0,0.0,,1.0,7.0,0.0,23000.0
801,15,15,1,1,3,2007,5,1,1.0,0.0,,1.0,0.0,,11500.0
801,15,15,2,7,1,2006,32,1,1.0,7.0,0.0,1.0,0.0,,73000.0
801,15,33,1,1,4,2007,2,1,1.0,0.0,,1.0,0.0,,2000.0
801,15,33,2,6,2,2007,500,1,1.0,0.0,,7.0,0.0,,-1.0
801,15,33,3,7,1,2007,14,1,1.0,0.0,,1.0,0.0,,13000.0
801,17,13,1,3,9,2006,1000,1,1.0,3.0,0.0,1.0,2.0,3.0,150.0
801,17,13,2,6,7,2006,180,1,1.0,3.0,0.0,1.0,3.0,0.0,260.0
801,17,13,3,1,4,2006,7,2,,,,,,,
801,17,27,1,6,1,2008,145,1,1.0,0.0,,1.0,0.0,,120000.0
801,17,27,2,6,7,2006,498,1,1.0,0.0,,1.0,0.0,,150000.0
801,19,13,1,4,8,2007,5,1,1.0,0.0,,1.0,0.0,,10000.0
801,19,13,2,6,6,2005,120,1,1.0,0.0,,1.0,0.0,,13000.0
801,19,21,1,6,8,2006,116,1,1.0,0.0,,1.0,3.0,0.0,55675.0
801,19,21,2,6,6,2006,2,2,,,,,,,
801,21,07,1,6,11,2006,11,1,1.0,0.0,,1.0,0.0,,7500.0
801,21,15,1,6,4,2006,300,1,1.0,0.0,,1.0,0.0,,270000.0
801,21,21,1,4,7,2007,14,1,1.0,0.0,,1.0,0.0,,11200.0
801,23,11,1,1,5,2008,1,2,,,,,,,
801,23,11,2,6,3,2008,1,2,,,,,,,
801,23,11,3,6,12,2007,1,2,,,,,,,
801,23,11,4,1,4,2007,1,1,4.0,0.0,,1.0,0.0,,1000.0
801,23,11,5,1,1,2006,1,2,,,,,,,
801,25,07,1,6,9,2006,140,1,1.0,0.0,,1.0,0.0,,33000.0
801,25,13,1,6,1,2006,308,1,1.0,0.0,,1.0,0.0,,74500.0
801,25,19,1,6,9,2007,120,1,1.0,0.0,,1.0,0.0,,116000.0
801,25,19,2,6,8,2006,998,1,1.0,0.0,,1.0,0.0,,295000.0
801,25,25,1,6,9,2007,210,1,1.0,0.0,,1.0,0.0,,102000.0
801,25,25,2,6,8,2006,213,1,1.0,0.0,,1.0,0.0,,106500.0
801,25,31,1,6,3,2006,120,1,1.0,4.0,2.0,1.0,0.0,,30000.0
801,27,03,1,6,10,2006,23,1,1.0,0.0,,1.0,0.0,,18660.0
801,27,09,1,4,5,2008,4,1,1.0,4.0,6.0,1.0,0.0,,10000.0
801,27,09,2,6,11,2007,2,2,,,,,,,
801,27,09,3,4,9,2006,1,2,,,,,,,
801,27,17,1,4,9,2006,3,1,3.0,1.0,6.0,1.0,5.0,0.0,9000.0
803,01,21,1,1,3,2008,1,1,1.0,4.0,0.0,1.0,2.0,0.0,7000.0
803,01,21,2,4,6,2005,2,2,,,,,,,
803,01,21,3,1,4,2005,2,2,,,,,,,
803,03,09,1,4,5,2008,1,1,1.0,4.0,0.0,1.0,0.0,,5000.0
803,03,09,2,1,10,2007,3,1,1.0,4.0,0.0,1.0,0.0,,13000.0
803,03,09,3,4,6,2007,3,1,1.0,4.0,0.0,1.0,0.0,,3500.0
803,05,05,1,6,6,2006,230,1,1.0,0.0,,6.0,0.0,,-1.0
803,05,11,1,6,5,2006,37,2,,,,,,,
803,07,03,1,1,3,2006,3,1,1.0,6.0,7.0,1.0,2.0,7.0,30000.0
803,07,15,1,6,11,2006,15,1,1.0,0.0,,3.0,0.0,,12000.0
803,07,15,2,3,8,2005,56,1,1.0,3.0,4.0,1.0,2.0,3.0,55170.0
803,07,19,1,2,6,2006,104,2,,,,,,,
803,09,07,1,6,5,2008,210,1,1.0,4.0,7.0,2.0,4.0,1.0,25000.0
803,09,07,2,5,9,2007,105,1,1.0,4.0,7.0,2.0,4.0,1.0,15000.0
803,09,13,1,1,1,2008,15,1,1.0,0.0,,1.0,0.0,,7500.0
803,09,13,2,6,2,2008,250,2,,,,,,,
803,09,13,3,1,3,2007,1,2,,,,,,,
803,09,13,4,5,4,2007,5,2,,,,,,,
803,09,13,5,6,11,2007,10,2,,,,,,,
803,09,21,1,4,2,2008,15,1,1.0,0.0,,1.0,0.0,,7500.0
803,09,21,2,6,2,2008,200,2,,,,,,,
803,11,07,1,1,4,2008,1,1,1.0,4.0,0.0,1.0,2.0,0.0,3000.0
803,11,07,2,2,2,2007,4,1,4.0,1.0,0.0,1.0,2.0,0.0,10000.0
803,11,11,1,4,5,2008,3,1,1.0,0.0,,1.0,0.0,,15000.0
803,11,15,1,1,3,2007,1,1,1.0,0.0,,1.0,0.0,,2000.0
803,11,15,2,2,2,2007,30,2,,,,,,,
803,11,19,1,1,6,2006,1,1,1.0,6.0,0.0,1.0,0.0,,4000.0
803,11,23,1,1,4,2008,1,1,1.0,4.0,0.0,1.0,2.0,0.0,3000.0
803,11,23,2,1,2,2007,4,1,4.0,1.0,0.0,1.0,2.0,0.0,10000.0
803,13,03,1,4,8,2007,4,1,1.0,4.0,6.0,1.0,5.0,4.0,12000.0
803,13,03,2,6,5,2006,13,1,1.0,4.0,6.0,6.0,3.0,1.0,30000.0
803,13,07,1,6,4,2006,12,2,,,,,,,
803,13,13,1,4,6,2008,5,1,1.0,2.0,4.0,1.0,4.0,0.0,-1.0
803,13,13,2,6,3,2007,130,2,,,,,,,
803,13,13,3,5,5,2007,1100,2,,,,,,,
803,13,13,4,3,8,2006,8,2,,,,,,,
803,13,13,5,2,4,2006,3,2,,,,,,,
803,15,19,1,6,6,2007,46,1,1.0,0.0,,1.0,6.0,0.0,21000.0
803,15,19,2,6,8,2006,4,1,1.0,0.0,,1.0,3.0,0.0,13000.0
803,15,19,3,6,5,2005,25,1,1.0,4.0,0.0,1.0,3.0,0.0,68000.0
803,15,23,1,6,6,2008,40,1,1.0,0.0,,1.0,0.0,,144000.0
803,15,27,1,6,8,2006,41,1,1.0,3.0,0.0,1.0,6.0,0.0,46000.0
803,15,27,2,6,3,2006,27,1,1.0,0.0,,1.0,6.0,0.0,32000.0
803,15,27,3,6,5,2005,12,1,1.0,0.0,,1.0,0.0,,28000.0
803,15,33,1,4,8,2008,7,2,,,,,,,
803,15,33,2,1,7,2008,1,2,,,,,,,
803,15,33,3,6,6,2008,1600,2,,,,,,,
803,15,33,4,2,9,2007,130,2,,,,,,,
803,17,05,1,6,4,2007,161,1,1.0,4.0,6.0,1.0,0.0,,32000.0
803,17,05,2,4,9,2006,38,1,1.0,4.0,6.0,1.0,0.0,,12510.0
803,17,05,3,3,8,2005,46,1,1.0,4.0,6.0,1.0,2.0,6.0,10050.0
803,17,09,1,4,10,2007,6,1,1.0,2.0,4.0,1.0,2.0,3.0,10000.0
803,17,09,2,6,4,2007,102,1,1.0,2.0,4.0,3.0,6.0,0.0,52000.0
803,17,13,1,6,3,2007,29,1,1.0,0.0,,1.0,0.0,,68640.0
803,17,13,2,4,9,2007,3,1,1.0,4.0,0.0,1.0,0.0,,18000.0
803,17,13,3,1,4,2007,1,1,1.0,4.0,0.0,1.0,0.0,,6000.0
803,17,19,1,4,10,2007,5,1,1.0,4.0,6.0,1.0,2.0,3.0,6200.0
803,17,19,2,6,4,2007,810,1,1.0,4.0,6.0,1.0,3.0,6.0,57000.0
803,17,23,1,6,5,2007,2,1,1.0,0.0,,1.0,0.0,,8500.0
803,17,23,2,6,7,2006,14,1,1.0,0.0,,1.0,0.0,,4200.0
803,17,23,3,4,6,2005,4,1,1.0,0.0,,1.0,0.0,,4000.0
803,19,05,1,1,3,2008,1,1,1.0,0.0,,1.0,0.0,,5000.0
803,19,05,2,4,6,2008,6,1,1.0,0.0,,1.0,0.0,,25000.0
803,19,11,1,6,3,2007,26,1,1.0,0.0,,1.0,0.0,,23129.0
803,19,13,1,4,11,2006,12,1,1.0,0.0,,1.0,0.0,,22000.0
803,19,19,1,4,10,2007,11,2,,,,,,,
803,19,19,2,6,11,2007,7,1,1.0,0.0,,1.0,0.0,,6000.0
803,21,05,1,6,2,2007,515,1,1.0,0.0,,3.0,0.0,,51500.0
803,21,05,2,4,10,2006,20,1,1.0,0.0,,1.0,0.0,,40000.0
803,21,09,1,7,7,2007,36,1,1.0,0.0,,1.0,0.0,,72000.0
803,21,09,2,7,8,2006,20,1,1.0,0.0,,1.0,0.0,,40000.0
803,21,09,3,7,8,2005,57,1,1.0,0.0,,1.0,0.0,,108000.0
803,21,09,4,7,7,2005,6,1,1.0,0.0,,1.0,0.0,,3000.0
803,21,13,1,4,8,2007,16,1,1.0,0.0,,1.0,0.0,,45000.0
803,21,13,2,4,7,2006,5,1,1.0,0.0,,1.0,0.0,,10000.0
803,21,13,3,4,8,2005,9,1,1.0,4.0,0.0,1.0,0.0,,16000.0
803,21,17,1,4,6,2007,9,1,1.0,0.0,,1.0,0.0,,29500.0
803,21,17,2,4,8,2006,216,1,1.0,0.0,,1.0,0.0,,341125.0
803,21,17,3,6,2,2006,1850,1,1.0,0.0,,3.0,0.0,,64000.0
803,21,17,4,4,7,2005,7,1,1.0,0.0,,1.0,0.0,,13500.0
805,01,17,1,1,3,2006,10,1,1.0,2.0,3.0,1.0,2.0,4.0,100000.0
805,01,19,1,6,11,2007,12,1,1.0,0.0,,1.0,0.0,,14400.0
805,05,07,1,1,4,2005,10,1,1.0,0.0,,1.0,2.0,0.0,28000.0
805,05,07,2,3,9,2005,11,2,,,,,,,
805,05,07,3,6,2,2005,582,1,1.0,0.0,,1.0,0.0,,184000.0
805,05,17,1,6,3,2005,22,1,1.0,0.0,,1.0,2.0,0.0,301000.0
805,05,17,2,1,9,2005,2,1,1.0,6.0,0.0,1.0,5.0,0.0,9000.0
805,05,17,3,7,4,2005,30,1,1.0,0.0,,1.0,0.0,,60000.0
805,07,05,1,1,4,2008,21,1,1.0,4.0,3.0,2.0,1.0,4.0,51.0
805,07,13,1,1,8,2006,2,1,4.0,0.0,,1.0,2.0,7.0,30000.0
805,09,19,1,7,11,2007,140,1,1.0,0.0,,1.0,0.0,,68000.0
805,09,19,2,6,2,2005,407,1,1.0,0.0,,1.0,0.0,,272645.0
805,09,34,1,6,2,2005,51,1,1.0,0.0,,1.0,0.0,,53376.0
805,11,05,1,1,3,2008,1,1,1.0,4.0,0.0,1.0,2.0,0.0,10000.0
805,11,05,2,3,9,2007,20,1,4.0,0.0,,1.0,2.0,0.0,4000.0
805,11,05,3,6,7,2007,110,1,1.0,0.0,,1.0,0.0,,15000.0
805,11,05,4,3,10,2005,42,1,4.0,0.0,,1.0,2.0,0.0,6300.0
